eta,xi,pressure_coefficient
-0.9877520138268172,0.06946178131090074,12.405546260186018
-0.9632560414804516,0.20838534393270186,12.630919353872113
-0.938760069134086,0.34730890655450297,12.779306922342244
-0.9142640967877205,0.48623246917630436,12.868734597636786
-0.8897681244413549,0.6251560317981055,12.93973179931011
-0.8652721520949894,0.7640795944199066,13.003155149239426
-0.8407761797486237,0.9030031570417081,13.063663108534284
-0.8162802074022583,1.0419267196635091,13.12384544611419
-0.7917842350558928,1.1808502822853102,13.185380293845864
-0.7672882627095271,1.319773844907112,13.249458066263543
-0.7427922903631616,1.4586974075289127,13.316977032176641
-0.718296318016796,1.597620970150714,13.38865233633766
-0.6938003456704305,1.7365445327725153,13.46508490715025
-0.6693043733240649,1.8754680953943166,13.546808274445452
-0.6448084009776993,2.0143916580161174,13.634321848983305
-0.6203124286313337,2.153315220637919,13.728115531189903
-0.5958164562849682,2.2922387832597204,13.828688773469208
-0.5713204839386026,2.4311623458815212,13.936566239738056
-0.546824511592237,2.570085908503323,14.052311598308616
-0.5223285392458714,2.709009471125124,14.176540600238132
-0.49783256689950595,2.8479330337469246,14.309934363672085
-0.4733365945531403,2.9868565963687264,14.453253665708267
-0.44884062220677473,3.1257801589905276,14.607355013895221
-0.4243446498604092,3.264703721612329,14.773209318737612
-0.3998486775140437,3.4036272842341297,14.95192411605724
-0.37535270516767805,3.5425508468559315,15.14477050379426
-0.3508567328213124,3.6814744094777327,15.353216284250603
-0.32636076047494694,3.820397972099533,15.578967278480308
-0.30186478812858136,3.959321534721335,15.824019466733214
-0.2773688157822158,4.098245097343137,16.090725605882252
-0.2528728434358503,4.2371686599649365,16.38188143787913
-0.22837687108948468,4.376092222586738,16.700838784270765
-0.20388089874311904,4.51501578520854,17.05165613489031
-0.17938492639675357,4.65393934783034,17.43930248237308
-0.154888954050388,4.792862910452142,17.86993833871421
-0.13039298170402236,4.931786473073943,18.35131126271297
-0.10589700935765678,5.070710035695745,18.893325849269832
-0.08140103701129126,5.209633598317545,19.508887760596963
-0.05690506466492573,5.348557160939347,20.215193791508852
-0.03240909231856015,5.4874807235611485,21.03577898789219
-0.007913119972194627,5.62640428618295,22.00391498731681
0.016582852374170898,5.76532784880475,23.168573387082215
0.04107882472053659,5.904251411426552,24.6056514597961
0.06557479706690217,6.043174974048354,26.44114919050397
0.09007076941326764,6.182098536670154,28.905596780732598
0.11456674175963322,6.321022099291955,32.48984225424451
0.1390627141059988,6.459945661913757,38.597700769784254
0.16355868645236438,6.598869224535558,43.85500543443382
