time_s,force_real,force_imag
0.0,-0.004204258748091528,-0.002845940518528135
0.03456841270825927,0.010067137103594524,0.003958294006005334
0.06913682541651854,0.026469956023318995,0.017279943847824445
0.1037052381247778,0.04163230853393312,0.043879536953296126
0.13827365083303708,0.04576518889329432,0.08141294429867436
0.17284206354129636,0.03244998770000351,0.12294156009351422
0.2074104762495556,-5.0620329265921806e-05,0.1592519711690834
0.24197888895781489,-0.04859702677572897,0.1813230020673814
0.27654730166607416,-0.1060071401493555,0.18251001677093345
0.31111571437433344,-0.16269425792609618,0.16008770020953075
0.3456841270825927,-0.20877458522882392,0.11590487100837557
0.380252539790852,-0.23624813958205632,0.056045073150796064
0.4148209524991112,-0.24084537779194254,-0.010460765887547924
0.4493893652073705,-0.22317302193054517,-0.07367530152924003
0.48395777791562977,-0.1888821912679706,-0.12522802012251066
0.518526190623889,-0.14771149896009447,-0.1608079718403926
0.5530946033321483,-0.10961685692224554,-0.18213635063089317
0.5876630160404076,-0.0754289659488323,-0.19491287017235737
0.6222314287486669,-0.04070048986540859,-0.202521291328947
0.6567998414569262,-0.004850808422991928,-0.2050285700334844
0.6913682541651854,0.03120031369158047,-0.20214489560683283
0.7259366668734447,0.06647005261606383,-0.1937339150060551
0.760505079581704,0.0999447718768595,-0.17983481684763344
0.7950734922899633,0.13061696312018187,-0.16067641400154622
0.8296419049982224,0.15752480616956105,-0.1366819987934166
0.8642103177064817,0.17979221067607404,-0.10846437047083857
0.898778730414741,0.19666700723376834,-0.07681107106646842
0.9333471431230003,0.20755515012123457,-0.042660544651707426
0.9679155558312595,0.21204918689522906,-0.007070450501042934
1.0024839685395188,0.20994953491358762,0.028820277825157538
1.037052381247778,0.20127750437403985,0.06383374887330796
1.0716207939560374,0.186279514208781,0.0967977852234876
1.1061892066642967,0.1654223277538896,0.12659092670367536
1.140757619372556,0.1393795094006672,0.15218579455605902
1.1753260320808152,0.10900973344037546,0.17268899301307264
1.2098944447890745,0.07532786628795231,0.1873759630252324
1.2444628574973338,0.03946995263544771,0.19571944825652007
1.279031270205593,0.0026535017499698006,0.19741050912927938
1.3135996829138523,-0.0338653689053746,0.19237136052184647
1.3481680956221116,-0.0688363593886361,0.18075962902719658
1.3827365083303709,-0.10105934626885282,0.16296391872897256
1.4173049210386301,-0.1294270034357519,0.13959091066042867
1.4518733337468894,-0.15296416328734613,0.11144453826693636
1.4864417464551487,-0.17086255111257645,0.07949801940836476
1.521010159163408,-0.18250960666821125,0.044859770157878294
1.5555785718716673,-0.18751035111991035,0.008734470382048796
1.5901469845799265,-0.18570159621320845,-0.02761931278653018
1.6247153972881858,-0.17715798161179738,-0.06293345317401462
1.6592838099964449,-0.1621895677572263,-0.09597494997649142
1.6938522227047041,-0.14133113267972633,-0.1255893624443687
1.7284206354129634,-0.1153235923243718,-0.15074148992959308
1.7629890481212227,-0.0850881175930797,-0.17055186852003099
1.797557460829482,-0.05169387385263525,-0.18432776417008093
1.8321258735377413,-0.01632060785521467,-0.1915875899791137
1.8666942862460005,0.019782660342272225,-0.19207792491247686
1.9012626989542598,0.05534144260624781,-0.1857825085740295
1.935831111662519,0.08910045143904134,-0.17292288771777536
1.9703995243707784,0.11986755989428809,-0.15395074109986406
2.0049679370790376,0.14655561060842567,-0.12953214968901702
2.039536349787297,0.16822056386972858,-0.10052432713705829
2.074104762495556,0.1840945792815644,-0.06794565722175291
2.1086731752038155,0.1936129604983024,-0.032940113456590425
2.1432415879120748,0.19643405378020898,0.003262740850841842
2.177810000620334,0.19245131171525,0.039390784250384524
2.2123784133285933,0.18506990219398456,0.07516083265629495
