time_s,force_real,force_imag
0.0,-0.001370071566785305,-0.000408602611475884
0.017284206354129635,0.002924886165737569,0.0005547947352881158
0.03456841270825927,0.008806475643168788,0.0026183652247652174
0.0518526190623889,0.017171719909232223,0.0073464477799072385
0.06913682541651854,0.026606212764084303,0.01543884051044603
0.08642103177064818,0.03567616135105431,0.027150971535906638
0.1037052381247778,0.043024425982650646,0.04232818743092251
0.12098944447890744,0.047453390390367514,0.06045628423944151
0.13827365083303708,0.04799240714611862,0.08072503143891448
0.15555785718716672,0.043948217350709466,0.10210118424973125
0.17284206354129636,0.03493742665157195,0.12340734219446065
0.190126269895426,0.020900797266284053,0.1434029920312575
0.2074104762495556,0.0020997640311015836,0.16086416429384368
0.22469468260368525,-0.020903805980341195,0.17465832621170688
0.24197888895781489,-0.04728301998344947,0.18381142336565418
0.2592630953119445,-0.075994426579988,0.18756436164844614
0.27654730166607416,-0.10583700034451637,0.18541667926845967
0.2938315080202038,-0.13551875645575154,0.17715568030444426
0.31111571437433344,-0.1637278596748468,0.1628698703351124
0.3283999207284631,-0.18920493993228737,0.142946136052706
0.3456841270825927,-0.21081327691120352,0.11805072964803397
0.36296833343672236,-0.22760357558020203,0.08909473804118438
0.380252539790852,-0.2388702228699012,0.057185318298904345
0.39753674614498163,-0.2441961838969156,0.02356454678379531
0.4148209524991112,-0.2434840556801195,-0.0104617540757886
0.43210515885324086,-0.23697124172850947,-0.0436023950305551
0.4493893652073705,-0.22522773468562093,-0.07466321431664234
0.46667357156150013,-0.20913558247212974,-0.10263001207199667
0.48395777791562977,-0.1898497485814463,-0.1267483663067504
0.5012419842697594,-0.16874074288432037,-0.14659659555986898
0.518526190623889,-0.14732008008612155,-0.16214816915280894
0.5358103969780187,-0.12715030213878728,-0.173820016616563
0.5530946033321483,-0.1093136547521462,-0.1825239632900923
0.570378809686278,-0.09285311725320518,-0.18941018738439608
0.5876630160404076,-0.0761766788333715,-0.1950994387321697
0.6049472223945372,-0.05899832913349811,-0.19961935469014813
0.6222314287486669,-0.04141868228528659,-0.2029123480939342
0.6395156351027965,-0.023544847755999482,-0.20492770249891246
0.6567998414569262,-0.005489804653248455,-0.20562260060543835
0.6740840478110558,0.012628368888349468,-0.20496309515455788
0.6913682541651854,0.03068738749676431,-0.20292499583160648
0.7086524605193151,0.04856174936059445,-0.19949465258429386
0.7259366668734447,0.06612381510243158,-0.19466962103392396
0.7432208732275744,0.08324496708305497,-0.18845919720997192
