reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,0.047503670417794214,22.148268878727084,15.97396874845859,0.04018937916718723,0.1539731811516433,0.24999558170936645,99206.81438488558,0.0020185362279029496,22.125780640735233,0.9989846503076613,15.98430766385496,True,,8.067864970498768
1,0.5,0.047503670417794214,22.148268878727084,15.97396874845859,0.0437614457574166,0.07877758976232352,0.12499781795460431,99226.76677565058,0.002018403467869291,22.136979798051843,0.9994902951225193,15.979111913246145,True,,
1,0.25,0.047503670417794214,22.148268878727084,15.97396874845859,0.045611354020013414,0.039835161812506265,0.06249891393992165,99236.74270343072,0.0020183635519189194,22.142613164942528,0.9997446430772751,15.97651971014257,True,,
2,1.0,0.04018937916718723,22.125780640735233,15.98430766385496,0.033556564087230324,0.16503900327408616,0.24999116733983645,99166.90597935795,0.002018906337430044,22.10362917301472,0.9989988390430062,15.9946641323167,True,,8.063131828076381
2,0.5,0.04018937916718723,22.125780640735233,15.98430766385496,0.036787930849952195,0.08463550290451256,0.12499561407036969,99186.85995355772,0.002018662578448125,22.114659937999043,0.9994973871016458,15.989459015337196,True,,
2,0.25,0.04018937916718723,22.125780640735233,15.98430766385496,0.03846745972081102,0.042845136751504656,0.06249781282324053,99196.83667525786,0.0020185671359035195,22.120209108997607,0.9997481882412154,15.986862111944808,True,,
3,1.0,0.033556564087230324,22.10362917301472,15.9946641323167,0.02760486747522036,0.17736311132863666,0.2499867049085927,99126.99443316228,0.0020194951302386147,22.08181453925085,0.9990130745682929,16.00503910942614,True,,8.058237520903383
3,0.5,0.033556564087230324,22.10362917301472,15.9946641323167,0.0304957117467348,0.0912147123447691,0.12499338615641271,99146.94998314326,0.0020191404167862353,22.09267688747565,0.9995045028373694,15.999824672086067,True,,
3,0.25,0.033556564087230324,22.10362917301472,15.9946641323167,0.03200494977588064,0.04623877186342019,0.06249669969199953,99156.92749446553,0.0020189894680419872,22.0981418502936,0.9997517456215824,15.997223091405347,True,,
4,1.0,0.02760486747522036,22.08181453925085,16.00503910942614,0.022333930971960406,0.19094228610195052,0.24998219451210765,99087.07976316498,0.002020302386512845,22.060336783887802,0.9990273555044641,16.015432430805276,True,,8.053182477073825
4,0.5,0.02760486747522036,22.08181453925085,16.00503910942614,0.024884430668588704,0.09854917105012984,0.12499113426110263,99107.03688056466,0.0020198367687100944,22.07103069331469,0.9995116413138516,16.010208756490183,True,,
4,0.25,0.02760486747522036,22.08181453925085,16.00503910942614,0.026223466696078692,0.050041927583303565,0.06249557457042229,99117.01517795991,0.002019630340003196,22.07641143685548,0.9997553143838898,16.0076025402739,True,,
5,1.0,0.022333930971960406,22.060336783887802,16.015432430805276,0.0177433948809277,0.2055408918741617,0.2499776361544184,99047.1619867353,0.002021327886474073,22.03919595007196,0.9990416812751797,16.02584392714664,True,,8.047966882024083
5,0.5,0.022333930971960406,22.060336783887802,16.015432430805276,0.019953728495946357,0.10657337837223206,0.12498885838659005,99067.12066377835,0.002020751414847061,22.049721399228986,0.9995188022393852,16.020611099472923,True,,
5,0.25,0.022333930971960406,22.060336783887802,16.015432430805276,0.021122651650272502,0.054234936214705334,0.062494437459616664,99077.09974248042,0.0020204895333561144,22.05501791267852,0.9997588943785678,16.018000289582428,True,,
6,1.0,0.0177433948809277,22.03919595007196,16.02584392714664,0.013832898163594828,0.22039168623453503,0.24997302983896214,99007.24112074017,0.0020225714028090543,22.01839207985394,0.9990560513067196,16.036273429322026,True,,8.042590918897863
6,0.5,0.0177433948809277,22.03919595007196,16.02584392714664,0.01570324476641648,0.11498082121275278,0.1249865585347228,99027.20134922604,0.0020218841343885192,22.02874904781727,0.9995259853273071,16.03103153183726,True,,
6,0.25,0.0177433948809277,22.03919595007196,16.02584392714664,0.016702144463939937,0.058683832714955794,0.062493288360538586,99037.18120584327,0.00202156682523553,22.033961320630745,0.9997624854621251,16.02841617005436,True,,
7,1.0,0.013832898163594828,22.01839207985394,16.036273429322026,0.010602078442899579,0.23356058018254355,0.24996837556882215,98967.3171821377,0.0020240327172057686,21.997925214186186,0.9990704650188112,16.046720768415852,True,,8.037054769826778
7,0.5,0.013832898163594828,22.01839207985394,16.036273429322026,0.012132617675704551,0.12291570918703389,0.12498423470717329,98987.27895444813,0.0020232347044415832,22.008113680578717,0.9995331902875584,16.041469884552825,True,,
7,0.25,0.013832898163594828,22.01839207985394,16.036273429322026,0.012961583620453621,0.06298857497804163,0.0624921272740585,98997.25958436045,0.002022861993079456,22.0132417024908,0.9997660874897467,16.038850012640115,True,,
8,1.0,0.010602078442899579,21.997925214186186,16.046720768415852,0.008050572001405448,0.2406609661714893,0.2499636733468718,98927.39018853496,0.002025711603987598,21.97779539292553,0.9990849218249148,16.05718577572904,True,,8.031358617513144
8,0.5,0.010602078442899579,21.997925214186186,16.046720768415852,0.009241484082415628,0.12833279510350806,0.12498188690551106,98947.35349586475,0.002024802901713174,21.987815337920573,0.99954041682717,16.05192598882734,True,,
8,0.25,0.010602078442899579,21.997925214186186,16.046720768415852,0.009900606266430006,0.06616364708557339,0.06249095420099205,98957.33489552373,0.0020243748160581926,21.99285909893617,0.9997697003148847,16.049301648481446,True,,
