frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
0,5.655284970861961,24.40765469798883,3.2612816916742378,1.9265999999999999,0.01,0.03445077347511808,0.23755036315001568,-0.056573579640493844,0.074021353951261,0.24003547826464786,0.09316507260833945,0.028567011812006795,0.32832260706588584,171.74820230429657,-142.60978034857465,-174.12488925400658,-171.74820230429657,-142.60978034857465,142.99720148010064,195.5928112481321,0.14581656475973,0.199449160771652,5.176370186796648,1.964797000887194e-17,0.7007407807263686,0.8152249678266597,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.014
1,5.620244580566254,24.140953241113948,3.2209928105300336,1.9506983333333334,0.01,0.03510908160919344,0.24594294053507626,-0.06199910407215541,0.07845641760437337,0.24843626468468943,0.09999649178377101,0.03104523905078695,0.34260784534844674,171.87574784542664,-141.68293137262634,-173.3835904682823,-171.87574784542664,-141.68293137262634,144.78508338686282,199.66692672957933,0.1476396969269453,0.2036036023816281,5.204630276672749,1.417490086875088e-16,0.7073743160690914,0.8194492523327094,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0266833333333334
2,5.585847557002136,23.88054904506215,3.181687215314785,1.9747966666666668,0.01,0.03572540010851666,0.25446273476290365,-0.06753607808383598,0.08298993413415243,0.25695833824947084,0.10699743459792364,0.03362914936543745,0.3572118989263799,172.00817096823152,-140.8617731434615,-172.67873301178665,-172.00817096823152,-140.8617731434615,146.53836114322573,203.7110241533059,0.14942754268096217,0.20772743409146444,5.233691096849379,1.7982172392489546e-16,0.7137989831337298,0.8235342122623872,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0393666666666668
3,5.552074450332887,23.626218172880904,3.1433293430518296,1.9988949999999999,0.01,0.036298546174348155,0.26311246515722375,-0.07318719833138773,0.08762220342970382,0.2656045063162193,0.11416661742153125,0.0363202849468799,0.3721371512715634,172.14515414654124,-140.129389982813,-172.0071251342808,-172.14515414654124,-140.129389982813,148.25995339405736,207.72628246763333,0.15118307821127233,0.21182185809387846,5.263566840010485,2.0813836988811577e-16,0.7200229861469847,0.8274857153807293,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.05205
4,5.518906624083483,23.377747244558073,3.105885325299929,2.022993333333333,0.01,0.03682734535014429,0.2718949889836704,-0.07895530350203579,0.0923535708784319,0.27437772941689176,0.12150358844534646,0.03912043611385205,0.3873864986867811,172.286404068764,-139.47206621454723,-171.36590623845126,-172.286404068764,-139.47206621454723,149.95266047534872,211.7141075325802,0.15290915906588767,0.21588830796712455,5.294272346399353,7.055515145647557e-17,0.7260541615917926,0.8313093358205484,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0647333333333333
5,5.486326211925033,23.13493282029998,3.0693228884130344,2.0470916666666668,0.01,0.037310623722361914,0.2808133023419764,-0.08484337447398421,0.0971844268113535,0.28328112082304024,0.12900856950909906,0.042031605731712954,0.4029633213549158,172.43165002086357,-138.87858229654086,-170.75250696278803,-172.43165002086357,-138.87858229654086,151.61917092303182,215.67609065762474,0.15460852678848722,0.21992840639527741,5.325823118329962,2.0178164801620486e-16,0.7318999952432479,0.8350103706168704,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0774166666666667
6,5.45431607723286,22.897580826619745,3.033611260762936,2.07119,0.01,0.03774720042770655,0.28987054148998853,-0.09085453507103379,0.10211520600154256,0.29231794670158145,0.13668233916534786,0.04505598358405784,0.41887145978466983,172.58064238823897,-138.33968456834154,-170.16461449007804,-172.58064238823897,-138.33968456834154,153.26206785551622,219.61397449809706,0.15628381542679332,0.22394393039223087,5.358235336226485,2.0444566627710357e-16,0.7375676385551156,0.8385938552499769,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0901
7,5.422859775210269,22.66550602180447,2.998721086364209,2.0952883333333334,0.01,0.038135880416621484,0.29906998458590867,-0.09699205339065159,0.10714638720986638,0.30149162684122177,0.14452614543071998,0.04819592795338973,0.43511519591859077,172.7331512699419,-137.84768184940546,-169.6001423723073,-172.7331512699419,-137.84768184940546,154.88383520981304,223.52962504471864,0.1579375578916481,0.22793678273897677,5.391525876210917,7.214210997376852e-17,0.7430639243898097,0.8420645782551571,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1027833333333334
8,5.391941517387847,22.438531497641236,2.9646243443918934,2.1193866666666663,0.01,0.0384754474253964,0.3084150538378882,-0.10325934368819525,0.1122784927720561,0.3108057359322893,0.15254164021040773,0.05145395250462912,0.45169923829199177,172.8889651984381,-137.39613558613897,-169.05720425430886,-172.8889651984381,-137.39613558613897,156.48686381684567,227.4250086689872,0.15957219215210666,0.23190896857641216,5.425712329265949,7.540921750201679e-17,0.7483953820919899,0.8454270949546914,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1154666666666666
9,5.361546138324173,22.216488214561057,2.931294274128154,2.143485,0.01,0.03876465711151638,0.3179093180526771,-0.10965996880398728,0.11751208822101401,0.32026400538569993,0.16073082976254072,0.05483271713152935,0.4686287107343637,173.0478899581201,-136.97961964346362,-168.5340909613198,-173.0478899581201,-136.97961964346362,158.07345730633344,231.3021733728,0.16119006725674254,0.2358625762852758,5.460813022007066,1.6145119502143571e-16,0.7535682519117097,0.8486857403649178,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.12815
