benchmark,case_code,fn_b,speed_m_s,wave_omega_rad_s,source_encounter_omega_rad_s,wave_number_rad_m,wavelength_m,wave_amplitude_m,lambda_over_l,reference_heave_rao_m_per_m,reference_pitch_rao_rad_per_wave_slope,heave_digitization_uncertainty_abs,pitch_digitization_uncertainty_abs,source_kind,frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,linear_gate_eligible
begovic_2014_mono_efd_republished_2020,C1,2.82,5.75,5.65,24.395,3.26,1.928,0.02,1.014,0.1682692308,0.1442307692,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,0,5.653231330621184,24.391984191763626,3.2589135410682504,0.07967937473795408,-0.08759108787767597,0.16117532730159828,0.2789088003354325,0.11841030966189586,0.32212979532375996,0.09884576294042091,0.3692082144864394,42.291989436601625,149.97731721344144,132.18563941304774,-42.291989436601625,149.97731721344144,70.45045083697504,219.66740258981415,0.14367893386013583,0.44799682376716643,5.343490575632897,1.274264888324381e-16,0.7011320229088212,0.8154742987790498,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,False
begovic_2014_mono_efd_republished_2020,C2,2.82,5.75,5.03,19.842,2.576,2.44,0.02,1.284,0.2884615385,0.25,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,1,5.02522323101959,19.831909918020663,2.575075945565404,0.14051152086028765,-0.08831281121305436,0.16320443357611342,0.38375859494339654,0.16595975451543554,0.41702079844035345,0.16194504832314335,0.5028467403567797,57.850252529423244,156.9609742647972,137.94227597680663,-57.850252529423244,156.9609742647972,65.27274332915593,197.77196172074403,0.13311934927657443,0.4033425516781858,5.184886092520806,1.3588870279271553e-16,0.8063019663583674,0.8816952270235625,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C3,2.82,5.75,4.4,15.739,1.972,3.186,0.02,1.677,0.4471153846,0.4615384615,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,2,4.397718092036876,15.737427921378565,1.9721234485811634,0.2315171620170125,-0.06896611707675011,0.19575152654471512,0.5705316656356791,0.24157094529983447,0.603179112401622,0.3058526142648813,0.7741170411331747,73.41185263415792,161.06271569103842,142.8951125512682,-73.41185263415792,161.06271569103842,59.829063759573586,191.7229646712853,0.12201733264585478,0.39100603095100833,4.8499294569343165,1.001928687369083e-16,0.8834427171290141,0.9293342765451894,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C4,2.82,5.75,4.08,13.855,1.7,3.695,0.032,1.945,0.6201923077,0.6394230769,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,3,4.08359864090329,13.861221243415502,1.7004561047847324,0.29391344109317463,-0.05546750194029488,0.24167977396522322,0.7200894849902305,0.2991015791110566,0.7595643353511122,0.44668270660668924,0.9996086359753555,79.31280319745332,161.44697853959144,144.20526720361795,-79.31280319745332,161.44697853959144,57.46741959881306,192.05826023694644,0.18752147034532873,0.6267037497598351,4.543003583151269,1.25420922474912e-16,0.912532302744904,0.9471123288696562,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C5,2.82,5.75,3.77,12.10175,1.449,4.337,0.032,2.283,0.8509615385,0.9134615385,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,4,3.7692553583355703,12.099510261790176,1.4487399832094965,0.372384445382299,-0.05448326261044771,0.330070052705612,0.9229253513639313,0.3763490415390498,0.9801721501263548,0.676568715909193,1.306434757823665,81.67616063486992,160.32119147623519,143.91562427166406,-81.67616063486992,160.32119147623519,55.09680289935505,191.25962977962962,0.17978593023910935,0.6240977451982226,4.0723705077179835,1.2814414175906098e-16,0.9360396527288399,0.9614081505410393,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C6,2.82,5.75,3.46,10.45775,1.217,5.161,0.035,2.717,1.110576923,1.1875,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,5,3.4552807643325787,10.455535659950215,1.2174356340204586,0.4670957522627701,-0.10505084843257838,0.4938612906601936,1.1638742114646294,0.4787631173537992,1.264318850023587,1.0385098108622803,1.6743435145666323,77.32495175626724,157.0072584635791,140.66843121763497,-77.32495175626724,157.0072584635791,52.33753463294117,183.0362626206928,0.1867930141437638,0.6532576559502224,3.387953840079934,1.516784961786725e-16,0.954572289197464,0.9726353781336831,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C7,2.82,5.75,3.14,8.9245,1.006,6.245,0.035,3.287,1.307692308,1.504807692,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,6,3.1411165469230062,8.92627515641582,1.0061145407813588,0.5502822829139083,-0.27818086087510896,0.7611708024855315,1.3298340746368527,0.6165996936799105,1.5322661833446962,1.5229540188880708,1.9737583480260592,63.18231050193123,150.21402908476784,132.03545521484546,-63.18231050193123,150.21402908476784,49.129669737326324,157.26588380394207,0.17534412269290958,0.5612830001211395,2.552663062422419,4.080651804049438e-16,0.9688378623660764,0.9812521790654348,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C8,2.82,5.75,2.83,7.51625,0.815,7.71,0.045,4.058,1.25,1.4375,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,7,2.8269822583560744,7.51288569756264,0.8149397285576636,0.5249244215543807,-0.5900938810234376,1.023381984180576,1.1971979865948694,0.7897825249810888,1.5749900649376116,1.9326460715384897,1.9510130652994195,41.65503974628879,139.47570388903296,115.83241875995202,-41.65503974628879,139.47570388903296,44.57805164798323,110.12191133614932,0.20455632903787174,0.5053189427711521,1.915824024290812,1.757898371670247e-16,0.9794886863086164,0.987671405686606,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,True
