iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.004822579926443454,8.067496472344608,0.14081348204277705,2.1096817193002426,2.110845498318821,0.0005516372483734519,0.5565251544983749,37.98447710604643,498465.27645097405,,,0.0010018218935521667,0.0011257940804638388,,,,,,,,2279.0,256.0,1432.0,1.6218456294941016e-05,0.0009879980812303054
