x_m,side,body_trace_real,body_trace_imag,free_trace_real,free_trace_imag,gap_over_incident_potential,nearest_body_distance_m,nearest_free_distance_m
2.999997,-1,-3.5072114228947036e-10,-2.692683786549152e-10,0.0,0.0,1.7198871815677742e-10,0.001464843750014394,0.003749640000599991
2.999997,1,-3.5072114417403166e-10,-2.6926838250518826e-10,0.0,0.0,1.7198871965023653e-10,0.0014648437500143989,0.003749640000599991
2.9906220187500003,-1,-4.561139912749619e-06,-3.7470064551617914e-06,-7.293262311890036e-06,-5.991532994365791e-06,1.3753434556997716e-06,0.00146498298342272,0.0026304907126558238
2.9906220187500003,1,-4.561139912728387e-06,-3.747006455155226e-06,-7.293262311888758e-06,-5.991532994365628e-06,1.3753434557073496e-06,0.0014649829834228183,0.0026304907126558238
2.9812470375,-1,-3.4484363841601925e-05,-2.8713583728616592e-05,-4.290792974002269e-05,-3.608060677188912e-05,4.352791990955152e-06,0.0014653945995032442,0.0015229725302218881
2.9812470375,1,-3.448436384163187e-05,-2.871358372864225e-05,-4.290792974002256e-05,-3.60806067718898e-05,4.352791990939949e-06,0.0014653945995032923,0.0015229725302218881
2.97187205625,-1,-0.00011009985864169144,-9.381820164441737e-05,-0.0001365007024791887,-0.00011839627751744747,1.4030323011681873e-05,0.0014660696989943279,0.00042699838734445213
2.97187205625,1,-0.00011009985864168232,-9.381820164440318e-05,-0.00013650070247919882,-0.00011839627751745191,1.4030323011692288e-05,0.0014660696989943515,0.00042699838734445213
2.9624970750000004,-1,-0.00027522903328845336,-0.0002445182384457904,-0.0002861180286146803,-0.00025469673753898735,5.797747937161632e-06,0.0014669993597065563,0.00309248176738163
2.9624970750000004,1,-0.00027522903328845916,-0.00024451823844583794,-0.0002861180286146862,-0.0002546967375389955,5.797747937151194e-06,0.0014669993597065036,0.00309248176738163
2.9531220937500002,-1,-0.0005169664025720161,-0.00047349837902328475,-0.0005377323326320588,-0.0004944419160971821,1.1471974874587387e-05,0.001468174677030335,0.002019336703003584
2.9531220937500002,1,-0.0005169664025720628,-0.00047349837902337013,-0.0005377323326320648,-0.0004944419160971927,1.1471974874555545e-05,0.0014681746770300417,0.002019336703003584
2.9437471125,-1,-0.0008589795267619445,-0.0008113037481777621,-0.0008980730789484454,-0.0008541104498840156,2.2549179371652385e-05,0.0014695868011980872,0.0009574777761924402
2.9437471125,1,-0.0008589795267619278,-0.0008113037481777257,-0.0008980730789484491,-0.0008541104498840207,2.2549179371669658e-05,0.0014695868011981885,0.0009574777761924402
2.9343721312500004,-1,-0.0013246338960602327,-0.0012988170582783087,-0.0013634737464920754,-0.001337787408640082,2.1401132467358592e-05,0.0014712269711628578,0.003656820118242518
2.9343721312500004,1,-0.0013246338960601455,-0.0012988170582782165,-0.0013634737464920659,-0.001337787408640038,2.140113246739317e-05,0.0014712269711630083,0.003656820118242518
2.9249971500000003,-1,-0.0019100396036856111,-0.0019355065093410915,-0.0019584745341348422,-0.0019884488973011673,2.79106055617361e-05,0.001473086545036214,0.0026172794097598547
2.9249971500000003,1,-0.0019100396036856471,-0.0019355065093411405,-0.001958474534134833,-0.0019884488973011343,2.7910605561700738e-05,0.001473086545035937,0.0026172794097598547
2.91562216875,-1,-0.002623053205914607,-0.0027482938330316447,-0.0026813037685063197,-0.002819078155451937,3.5657094954825945e-05,0.0014751570271242995,0.0015887718806627295
2.91562216875,1,-0.002623053205914626,-0.002748293833031669,-0.0026813037685063145,-0.002819078155451926,3.5657094954809506e-05,0.001475157027124255,0.0015887718806627295
2.9062471875000004,-1,-0.0034502199003191305,-0.003736647314080235,-0.0035357714680769483,-0.0038543634267403835,5.660283043842483e-05,0.0014774300916589934,0.0005712143101814608
2.9062471875000004,1,-0.0034502199003190064,-0.003736647314080076,-0.0035357714680769327,-0.0038543634267403813,5.6602830438499024e-05,0.0014774300916590632,0.0005712143101814608
2.8968722062500003,-1,-0.004413788413430165,-0.004963469486265755,-0.004519953394391271,-0.005088778452990925,6.388251007829229e-05,0.0014798976033596255,0.0033145240268581157
2.8968722062500003,1,-0.004413788413430026,-0.0049634694862654115,-0.004519953394391282,-0.005088778452990902,6.388251007842527e-05,0.0014798976033594466,0.0033145240268581157
2.887497225,-1,-0.00551360670794463,-0.006422654779357357,-0.005614838777493611,-0.006554541411052107,6.466949349191132e-05,0.0014825516350129256,0.002318618908547055
2.887497225,1,-0.0055136067079443445,-0.006422654779357074,-0.0056148387774936455,-0.006554541411052124,6.466949349207972e-05,0.0014825516350126984,0.002318618908547055
2.87812224375,-1,-0.006725920995617095,-0.008119643748006052,-0.006822698668005146,-0.008265333734868248,6.803226378224076e-05,0.0014853844822729854,0.001333417382414468
2.87812224375,1,-0.006725920995617152,-0.0081196437480061,-0.006822698668005194,-0.008265333734868308,6.803226378224265e-05,0.0014853844822730132,0.001333417382414468
2.8687472625000003,-1,-0.008019267999409439,-0.010030495597780638,-0.008139018634564309,-0.010249018690875656,9.69246804661614e-05,0.001488388675892583,0.0003588384249387337
2.8687472625000003,1,-0.008019267999409396,-0.010030495597780685,-0.008139018634564317,-0.010249018690875697,9.692468046616936e-05,0.001488388675892703,0.0003588384249387337
2.85937228125,-1,-0.009430000920889435,-0.012266063015021507,-0.009613221307393368,-0.012526809297080813,0.00012395738030943334,0.0014915569916025505,0.0031448015619099934
2.85937228125,1,-0.009430000920889397,-0.012266063015021644,-0.009613221307393218,-0.012526809297080556,0.0001239573803092832,0.0014915569916026273,0.0031448015619099934
2.8499973,-1,-0.010944418307127196,-0.014788039830782055,-0.011093875971676204,-0.015028169020557801,0.0001100166892917836,0.001494882457853919,0.0021912268684305958
2.8499973,1,-0.010944418307127128,-0.014788039830782043,-0.011093875971676083,-0.015028169020557532,0.00011001668929168777,0.0014948824578538639,0.0021912268684305958
2.8406223187500004,-1,-0.012518999980857173,-0.017582680455428986,-0.012637961513028534,-0.01781574571355639,0.00010178148154436689,0.0014983583616230657,0.0012480349689149156
2.8406223187500004,1,-0.01251899998085642,-0.017582680455427747,-0.012637961513028545,-0.017815745713556288,0.00010178148154489611,0.0014983583616226207,0.0012480349689149156
2.8312473375000002,-1,-0.014120317742010743,-0.020610872231875767,-0.014234079548232048,-0.02091778800464259,0.00012731761125588545,0.0015019782524664015,0.0003151470370891529
2.8312473375000002,1,-0.014120317742010773,-0.020610872231875983,-0.014234079548232201,-0.020917788004642782,0.00012731761125589326,0.0015019782524664535,0.0003151470370891529
2.82187235625,-1,-0.015775699499053185,-0.024013778542318412,-0.016021652432966108,-0.02445349804014015,0.00019597462356020588,0.0015057359450033863,0.003142484795991718
2.82187235625,1,-0.015775699499053213,-0.024013778542318797,-0.016021652432965956,-0.024453498040140173,0.00019597462356004907,0.0015057359450035641,0.003142484795991718
2.8124973750000004,-1,-0.017471464470138885,-0.027734333946050797,-0.01764922707177425,-0.028106289072337424,0.0001603523736942396,0.0015096255199695324,0.002229970517972933
2.8124973750000004,1,-0.017471464470138597,-0.027734333946050207,-0.017649227071774107,-0.02810628907233739,0.00016035237369445884,0.0015096255199694975,0.002229970517972933
2.8031223937500003,-1,-0.01915476143035007,-0.031739366583535725,-0.019270912217867326,-0.03206166329677773,0.00013325578899083047,0.0015136413239879459,0.001327527024695123
2.8031223937500003,1,-0.019154761430349936,-0.03173936658353562,-0.019270912217867215,-0.032061663296777634,0.00013325578899083622,0.0015136413239879554,0.001327527024695123
2.7937474125,-1,-0.02080368720575511,-0.03598905238387884,-0.02087432962163415,-0.03634418273860111,0.00014084099011767983,0.0015177779681758003,0.0004350776871326553
2.7937474125,1,-0.020803687205753645,-0.03598905238387631,-0.0208743296216345,-0.03634418273860173,0.00014084099011901937,0.001517777968175586,0.0004350776871326553
2.7843724312500004,-1,-0.022407696135966475,-0.04059367677975646,-0.02268127417511762,-0.04125444919578981,0.00027817789793105677,0.0015220303256852313,0.00330254642557197
2.7843724312500004,1,-0.022407696135965976,-0.040593676779755714,-0.022681274175117363,-0.04125444919578958,0.0002781778979312799,0.0015220303256850616,0.00330254642557197
2.7749974500000003,-1,-0.02396908600585932,-0.04553724788470512,-0.02414443989391939,-0.04606670746043896,0.00021694425714928486,0.0015263935282771681,0.0024298577096113494
2.7749974500000003,1,-0.023969086005858883,-0.04553724788470449,-0.024144439893919054,-0.04606670746043861,0.00021694425714939707,0.0015263935282770586,0.0024298577096113494
2.76562246875,-1,-0.02543562971465611,-0.05075532523054175,-0.025524256704607905,-0.05117270686830005,0.0001659680415956679,0.0015308629620002106,0.0015669365581612374
2.76562246875,1,-0.02543562971465563,-0.05075532523054085,-0.02552425670460758,-0.051172706868299736,0.00016596804159590465,0.001530862962000162,0.0015669365581612374
2.7562474875,-1,-0.026797847808791936,-0.05621979642287068,-0.026810697926764313,-0.05659529000302098,0.0001461407337869428,0.0015354342620483492,0.000713708539444087
2.7562474875,1,-0.026797847808791648,-0.05621979642287054,-0.02681069792676404,-0.05659529000302072,0.00014614073378689716,0.0015354342620484255,0.000713708539444087
2.7468725062500003,-1,-0.028030903842807212,-0.06196055534121953,-0.028274672310926025,-0.0628868705022845,0.00037257489022518754,0.0015401033068594564,0.003620099770994291
2.7468725062500003,1,-0.028030903842806706,-0.061960555341218415,-0.02827467231092569,-0.06288687050228434,0.0003725748902255619,0.0015401033068593597,0.003620099770994291
2.737497525,-1,-0.029106921434476844,-0.06804251591900008,-0.029235041810532877,-0.06876386447754881,0.0002849732538705671,0.0015448662115103804,0.0027860369196582788
2.737497525,1,-0.029106921434476546,-0.06804251591899961,-0.029235041810532585,-0.06876386447754876,0.00028497325387072696,0.0015448662115104322,0.0027860369196582788
2.72812254375,-1,-0.030004005225017463,-0.0743652042393836,-0.030036126757053628,-0.07490117355091841,0.00020884932828874647,0.0015497193204696356,0.0019614472015944615
2.72812254375,1,-0.0300040052250169,-0.07436520423938316,-0.03003612675705337,-0.07490117355091838,0.00020884932828891522,0.0015497193204695738,0.0019614472015944615
2.7187475625000004,-1,-0.03071750258433325,-0.08091418017432346,-0.03066853182227035,-0.08132141626409845,0.0001595432448864182,0.0015546591997543117,0.0011462583822733768
2.7187475625000004,1,-0.030717502584333114,-0.08091418017432295,-0.03066853182227011,-0.08132141626409833,0.0001595432448865786,0.0015546591997544726,0.0011462583822733768
2.7093725812500002,-1,-0.03125839497743031,-0.08766948397473523,-0.031106995580646685,-0.08804437427760207,0.00015726292655840877,0.0015596826285564204,0.00034039877647739497
2.7093725812500002,1,-0.03125839497742877,-0.08766948397473187,-0.031106995580646942,-0.08804437427760309,0.00015726292655972367,0.0015596826285562968,0.00034039877647739497
2.6999976,-1,-0.03152345820852589,-0.09470116440598002,-0.03153608089009902,-0.09565780656575411,0.0003721362057099365,0.0015647865903854392,0.0032937972483010544
2.6999976,1,-0.031523458208525416,-0.09470116440597907,-0.03153608089009844,-0.095657806565753,0.00037213620570987114,0.0015647865903855238,0.0032937972483010544
2.6906226187500004,-1,-0.03151579332651099,-0.1019215879678483,-0.03144337139202817,-0.10261855168754237,0.00027255668573497284,0.001569968263800562,0.0025063832111508963
2.6906226187500004,1,-0.031515793326510305,-0.10192158796784728,-0.03144337139202757,-0.10261855168754136,0.0002725566857349695,0.0015699682638004994,0.0025063832111508963
2.6812476375000003,-1,-0.031246550019790584,-0.10931822904820095,-0.031113261585494757,-0.10980543036775124,0.00019646996345314775,0.0015752250127829515,0.0017280866277453177
2.6812476375000003,1,-0.03124655001978911,-0.10931822904819721,-0.031113261585494285,-0.1098054303677507,0.00019646996345424236,0.0015752250127826733,0.0017280866277453177
2.67187265625,-1,-0.03071977034266452,-0.11687962960364436,-0.03052616585315848,-0.11723185918988409,0.000156338488750986,0.0015805543768259488,0.0009588380101149124
2.67187265625,1,-0.030719770342664033,-0.11687962960364247,-0.03052616585315826,-0.11723185918988425,0.00015633848875163607,0.0015805543768258794,0.0009588380101149124
2.662497675,-1,-0.029946404334360226,-0.12460059801548931,-0.02963551434131761,-0.12490355581624686,0.00016884825003883483,0.0015859540608101714,0.00019856841960215477
2.662497675,1,-0.02994640433435938,-0.12460059801548501,-0.029635514341318073,-0.12490355581624947,0.00016884825004034662,0.0015859540608101266,0.00019856841960215477
2.6531226937500003,-1,-0.02875381043073893,-0.1324637231647419,-0.02848824844883944,-0.1333694039927411,0.0003671132515044199,0.0015914219247328797,0.003197209466861653
2.6531226937500003,1,-0.028753810430738252,-0.13246372316473948,-0.028488248448838568,-0.13336940399273908,0.0003671132515045862,0.0015914219247328244,0.003197209466861653
