xi,eta
4.324678762107859,0.42420376451560804
4.326544407532011,0.41907882172624744
4.328477328484757,0.41365930820991553
4.330898940964575,0.4080973597529228
4.333891084135033,0.40244969634608957
4.337372648533906,0.39669094994090603
4.341361742253203,0.3908409094888786
4.3458750842256215,0.38491935372791136
4.350926268635708,0.3789443074882473
4.356526353801306,0.37293166088372065
4.362686661619756,0.36689722379779793
4.369415967806814,0.36085372888913936
4.376720843801076,0.35481029777486306
4.384604911181527,0.3487705592063726
4.393072320880699,0.3427362509053879
4.402137920657938,0.3367226038917006
4.4118057738840495,0.3307279970214394
4.422091301242296,0.3247674492280466
4.432999352556407,0.31883719926303955
4.444538924827643,0.31293858849417505
4.456718809503997,0.3070707630216691
4.469550228936223,0.30123627195141783
4.483046345157852,0.29544098155428306
4.4972307156384534,0.2897159909575151
4.5121086485925375,0.2840486501413919
4.527686495388461,0.27842521395225445
4.5440017619337905,0.272919936651158
4.561051475095729,0.2674926143388161
4.578840896643328,0.2621213602364113
4.597384012553451,0.25680991171304196
4.616694404537,0.25156034284914097
4.63678544698547,0.2463735682326227
4.6576703246713,0.24124928231113746
4.679367240386111,0.23620829399871415
4.701880270827716,0.23121053076813652
4.7252195049742864,0.2262382821311108
4.749421759223487,0.22140390152677922
4.774496231211947,0.21669394490822888
4.800441372360608,0.21203189151678686
4.827269388914514,0.2074103393772512
4.854998982447999,0.20286135194222935
4.883642899217057,0.19838475835644023
4.913216557758641,0.19399966125806772
4.943722908939361,0.18964147939370857
4.975180102090542,0.1853501562043385
5.007602589734918,0.18114499361153316
5.041004322555842,0.17704662731132015
5.075397015189342,0.17306243923726103
5.11078779385388,0.16916203146063868
5.14718013492492,0.16527898907883673
5.184589682638373,0.16146151769056374
5.2230298614474275,0.15774588059511055
5.262506767983958,0.1540988974395708
5.303030059572104,0.15052764264583993
5.34461084010201,0.14706290544372846
5.387256195995105,0.14369555570104453
5.430972165042827,0.14040716344368642
5.475761030784206,0.13713145320993203
5.52163313105764,0.13391671525238613
5.568594098114626,0.13075514327735657
5.616652704145901,0.1276953391715745
5.665811763211936,0.12470424748124556
5.7160792141015415,0.12184232373824555
5.767454948098332,0.11904225460113065
5.819941889750481,0.11629582130816776
5.873542722160526,0.11360061123267677
5.9282614212896965,0.1109933794895046
5.984097426242791,0.10843000891665422
6.041051805380761,0.10591150273697078
6.099126188856687,0.10346680149062468
6.158321816908508,0.10113527345727719
6.218635282649144,0.09885559414458667
6.280065589542453,0.09664131490468994
6.342610644175291,0.0944942734899741
6.406266781348039,0.09238785788030758
6.47103013083686,0.09030560713465845
6.536897422908708,0.08826909484269288
6.603864493990257,0.08629360883845706
6.671925932055785,0.08437453132488239
6.741075817641153,0.08251087293080739
6.811307616216142,0.08070169946535001
6.882614171213866,0.07894571728365819
6.954987724359526,0.07724188739599652
7.028419914782539,0.07558921863673472
7.102901776596927,0.07398640549714253
7.178423757279273,0.07243236271350234
7.254975720475244,0.07092606642251445
7.332546946935456,0.06946622342049873
7.411126152292249,0.06805176800571125
7.490701492623153,0.066681736214725
7.5712605675491815,0.06535492478474275
7.6527904371774165,0.06407031743653396
7.7352776301230035,0.06282698873188784
7.818708149473042,0.06162380738468226
7.903067489073687,0.06045978708508652
7.988340643602712,0.05933401839704298
8.074512116920115,0.05824541455795813
8.161565938066438,0.05719300031808236
8.249485672921406,0.05617586391151862
8.338254434558197,0.05519294830475341
8.42785489949341,0.054243321804088904
8.518269320503622,0.05332614559832096
8.609479537983193,0.05244045402908364
8.701466996260448,0.051585391421513194
8.794212757314122,0.050760187419923636
8.887697513318185,0.04996396360597014
8.981901602828737,0.04919592014418748
9.076805025201553,0.04845531936780419
9.172387454178722,0.04774133443662226
9.268628254004774,0.04705320025559897
9.3655064943039,0.04639020453066445
9.463000964298743,0.0457515628839959
9.561090188923872,0.04513655745469251
9.65975244393757,0.044544533879625106
9.758965770374685,0.043974777062790946
9.858707990534455,0.04342663556445034
9.95895672314581,0.042899520343010776
10.059689397949674,0.042392790858776765
10.160883271391652,0.04190585314661997
10.262515441696566,0.04143815879721834
10.364562863499977,0.04098911780926577
10.467002363170847,0.040558174552169
10.569810653661195,0.0401448083867174
10.672964348986385,0.03974846598366411
10.776439979139118,0.03936862832536037
10.880214004587648,0.03900481337918078
10.984262830408888,0.03865651261339006
11.088562820718245,0.03832325286877348
11.193090312709069,0.03800459945563809
11.297821630332558,0.03770009539938533
11.402733098147845,0.03740931236926744
11.50780105481735,0.037131852629989776
11.61300186627628,0.03686730039069732
11.718311938935114,0.03661526010124068
11.823707732561903,0.03637535781661715
11.929165772866053,0.03614720579041187
12.034662664013995,0.03593043360733774
12.140175100840462,0.03572468992133811
12.245679880766437,0.03552961280627964
12.351153915594098,0.03534485796333769
12.456574243000984,0.0351701005558234
12.561918037740611,0.03500500743111502
12.667162622684508,0.03484926259374776
12.77228547956703,0.03470256868637731
12.877264259439414,0.03456462143323585
12.982076792933201,0.03443512933398008
13.08670110023512,0.034313814232720424
13.1911154007816,0.03420039298438745
13.295298122733207,0.034094592631624974
13.399227912168316,0.03399615089237461
13.502883642002187,0.033904802179260354
13.606244420671208,0.03382029097531392
13.70928960054144,0.033742372378498524
13.811998786046349,0.03367079888143252
13.914351841582759,0.03360533029972808
14.01632889913845,0.03354573369305926
14.117910365657128,0.033491775366925124
14.219076930156996,0.033443230970921195
14.319809570586823,0.03339988578338914
14.420089560423948,0.0333615245060503
14.519898475028636,0.03332793946446256
14.619218197743796,0.033298930329358184
14.718030925744795,0.03327429701384885
14.816319175647429,0.03325384561307771
14.914065788869818,0.03323738810544754
15.01125393675236,0.03322473774837316
15.107867125440539,0.03321571468752868
15.203889200529854,0.03321014570136786
15.299304351476811,0.03320785892149906
15.39409711577942,0.03320868741647988
15.488252382928614,0.03321246879157365
15.581755398133891,0.03321904317436898
15.674591765825427,0.03322825673675277
15.766747452935624,0.033239961345962195
15.858208791963284,0.03325401164020538
15.948962483821953,0.033270268164986266
16.038995600476213,0.033288596871372526
16.12829558736863,0.0333088668802018
16.216850265638776,0.03333095297472653
16.304647834138322,0.033354735039724116
16.39167687124439,0.0333800972844966
16.477926336472123,0.03340693255256642
16.563385571891928,0.03343514108588421
16.648044303353455,0.03346462657312337
16.731892641515312,0.03349529991413122
16.814921082686727,0.033527078041532515
16.897120509483972,0.03355987839647829
16.978482191301534,0.033593615072974294
17.058997784598173,0.033628201181346115
17.138659333003588,0.033663547986673224
17.217459267253933,0.033699548128033406
17.295390404939383,0.03373608527637425
17.372445950071697,0.03377305373476461
17.44861949249176,0.03381035021504659
17.523905007100762,0.03384787763556814
17.59829685291085,0.033885571674024624
17.671789771923372,0.033923435403608856
17.744378887874166,0.03396150915320091
17.816059704802786,0.033999865345909736
17.886828105416342,0.03403868182051848
17.95668034936517,0.034078175272794074
18.02561307135982,0.034118539485088965
18.093623279072254,0.034159988500872936
18.160708350923795,0.03420272378435744
18.22686603373417,0.03424688396501896
18.292094440207727,0.03429252013791942
18.35639204622102,0.03433964238268692
18.41975768798427,0.03438822522920342
18.48219055909512,0.03443816031293538
18.543690207363333,0.03448931571044764
18.604256531554316,0.034541507761334016
18.66388977800101,0.03459446143642429
18.722590536997117,0.034647855941054795
18.78035973925402,0.03470113860359655
18.837198652120865,0.034753442436833655
18.89310887524652,0.03480392812637016
18.948092336358084,0.034851840088046475
19.00215128705935,0.03489638954658193
19.055288298100052,0.03493711868945695
19.107506254520505,0.03497441605660466
19.15880835124205,0.0350093767530952
19.209198088817786,0.035043057838370875
19.25867926840088,0.03507653369296484
19.307255986550874,0.03511099305373657
19.35493263042182,0.03514712339088116
19.40171387270763,0.03518485436941988
19.447604666067253,0.03522369705142169
19.492610237132773,0.03526332592102556
19.53673608089078,0.03530350401049505
19.579987954943913,0.0353440336833039
19.62237187339209,0.03538499679908796
19.6638941008069,0.035426756986497575
19.704561146225643,0.03546982656333198
19.744379756758736,0.03551499335105332
19.783356910748328,0.03556365416686619
19.821499813147078,0.03561624803406311
19.85881589370062,0.035669350209872365
19.89531279680909,0.0357184479526881
19.93099836499902,0.03576467044905917
19.9658806329515,0.03581457718339723
19.999967827119594,0.03587358612019252
