coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.1764858865371781,0.494137003354078,0.0,0.0,7.690380741946686e-05,0.00030069231446626404,2.4638399119875886e-05,4.0455869054929316e-05,0.0,False,0.009375960165485232,6.14580205982833e-05,7.235922364451072e-05,0.003963200965931627
640,1280,0.0,0.15192620423327263,0.1761335157804364,0.0,0.0,3.4530621918149686e-05,0.00021786917621551417,9.42497045514631e-06,9.998204229617094e-06,0.0,False,0.0094257514499854,1.7303611199589783e-05,2.2918602750994624e-05,0.0017578951398137049
