run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_16p5deg_n320_jet256_dct128_second_regrid0_v476,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.00019803716276527088,0.0057477462450246375,0.0011948580639042255,0.3212395075368379,3.9674555562716005,3.968241259913362,7.82610738317379,44.1810686710122,17.73713468483295,0.2524249498526276,1.9644670145717236e-05,0.0005271100735338482
self_similar_wedge_16p5deg_n640_jet256_dct128_second_regrid0_v477,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0002749621158183403,0.006979535810085571,0.0006044344807731361,0.3212395075368379,3.9674555562716005,3.968546456245768,7.823754132831482,44.17998012020874,17.73641711363473,0.2524249498526276,2.4507121805667004e-05,0.0017588996385947816
self_similar_wedge_16p5deg_n1280_jet256_dct128_second_regrid0_v478,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.00030950342508224385,0.008229868491309186,0.000497973310615641,0.3212395075368379,3.9674555562716005,3.968683497355128,7.822049577963649,44.1795637252014,17.736239781314126,0.2524249498526276,2.574395887246488e-05,0.0030092323198183963
