outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,-5.643525680704558e-05,-5.643525680704558e-05,1.0
1,1,2.2425447407995824e-06,2.2425447407995824e-06,1.0
1,2,4.645821946586106e-05,4.645821946586106e-05,1.0
1,3,-5.1801198172282045e-05,-5.1801198172282045e-05,1.0
1,4,-9.156562769209854e-05,-9.156562769209854e-05,1.0
1,5,3.816222580158916e-05,3.816222580158916e-05,1.0
1,6,-3.331964873288092e-05,-3.331964873288092e-05,1.0
1,7,7.100927501738131e-06,7.100927501738131e-06,1.0
1,8,-1.0502670351219658e-05,-1.0502670351219658e-05,1.0
1,9,8.753320374817723e-06,8.753320374817723e-06,1.0
1,10,-6.025278063451338e-06,-6.025278063451338e-06,1.0
1,11,4.3288507529276114e-06,4.3288507529276114e-06,1.0
1,12,-1.6775678822483412e-06,-1.6775678822483412e-06,1.0
1,13,5.51445738501093e-06,5.51445738501093e-06,1.0
1,14,-1.8099384554485493e-06,-1.8099384554485493e-06,1.0
1,15,3.524199427941242e-06,3.524199427941242e-06,1.0
1,16,-6.558199364720088e-08,-6.558199364720088e-08,1.0
1,17,3.6587330423541127e-06,3.6587330423541127e-06,1.0
1,18,-5.434907732428059e-07,-5.434907732428059e-07,1.0
1,19,2.8745659898240527e-06,2.8745659898240527e-06,1.0
1,20,-9.148525914198645e-07,-9.148525914198645e-07,1.0
1,21,3.978691880955881e-06,3.978691880955881e-06,1.0
1,22,-1.1350341602222917e-06,-1.1350341602222917e-06,1.0
1,23,1.3434865936067944e-06,1.3434865936067944e-06,1.0
1,24,1.0059187314310822e-06,1.0059187314310822e-06,1.0
1,25,1.1960176441636249e-06,1.1960176441636249e-06,1.0
1,26,-2.8437983762698263e-07,-2.8437983762698263e-07,1.0
1,27,9.331793580890559e-07,9.331793580890559e-07,1.0
1,28,5.626639500396709e-07,5.626639500396709e-07,1.0
1,29,4.797305941117142e-07,4.797305941117142e-07,1.0
1,30,5.418712570542929e-10,5.418712570542929e-10,1.0
1,31,6.202986889349909e-07,6.202986889349909e-07,1.0
