outer_iteration,node_index,normal_displacement
1,0,-4.6165813692630544e-05
1,1,-4.638755954568823e-05
1,2,-4.697138453062202e-05
1,3,-4.794100517422847e-05
1,4,-4.9315095361546355e-05
1,5,-5.110522529481984e-05
1,6,-5.331353008777291e-05
1,7,-5.593027877591485e-05
1,8,-5.893153452654478e-05
1,9,-6.227692270314837e-05
1,10,-6.590809614964469e-05
1,11,-6.974773319590379e-05
1,12,-7.370007853266903e-05
1,13,-7.765251508610102e-05
1,14,-8.147948146988254e-05
1,15,-8.504778939622855e-05
1,16,-8.822472853984209e-05
1,17,-9.08872017532154e-05
1,18,-9.293264158102307e-05
1,19,-9.428987468918383e-05
1,20,-9.492898454214826e-05
1,21,-9.486803896940568e-05
1,22,-9.417587222005039e-05
1,23,-9.29675614660868e-05
1,24,-9.139406755131735e-05
1,25,-8.962340449534243e-05
1,26,-8.781786253968848e-05
1,27,-8.610807448218796e-05
1,28,-8.4571125235659e-05
1,29,-8.321698223804624e-05
1,30,-8.198924218819767e-05
1,31,-8.078276942480642e-05
1,32,-7.947684466046727e-05
1,33,-7.797679192903644e-05
1,34,-7.625239568593596e-05
1,35,-7.435855532758004e-05
1,36,-7.242651222113449e-05
1,37,-7.062249308187858e-05
1,38,-6.908378873007278e-05
1,39,-6.785605082047653e-05
1,40,-6.686218894320938e-05
1,41,-6.592628961780546e-05
1,42,-6.485315792830376e-05
1,43,-6.35322202937032e-05
1,44,-6.201009188550039e-05
1,45,-6.0479090371255856e-05
1,46,-5.916931210274804e-05
1,47,-5.8196240118644074e-05
1,48,-5.7464402747194485e-05
1,49,-5.671390364875658e-05
1,50,-5.570539722846124e-05
1,51,-5.4419215258072335e-05
1,52,-5.309585476233918e-05
1,53,-5.20452311605672e-05
1,54,-5.135889867222751e-05
1,55,-5.0794979728477676e-05
1,56,-4.999123052020176e-05
1,57,-4.883589101254988e-05
1,58,-4.760462986308077e-05
1,59,-4.666868592813346e-05
1,60,-4.6072948484219776e-05
1,61,-4.549236353199403e-05
1,62,-4.4629015124682915e-05
1,63,-4.352092286100397e-05
1,64,-4.239610595026425e-05
1,65,-4.145866053524582e-05
1,66,-4.096066125706541e-05
1,67,-4.085700714868654e-05
1,68,-3.9561813837070146e-05
1,69,-3.3874634641748857e-05
1,70,-2.25326369763216e-05
1,71,-1.0040740192019543e-05
1,72,-3.177902782266607e-06
1,73,-1.6921643955597907e-06
1,74,2.5914030517592545e-06
1,75,1.3414309649550583e-05
1,76,2.3373482970016083e-05
1,77,2.5900250394566385e-05
1,78,2.5847968543920472e-05
1,79,3.0523740171141384e-05
1,80,3.9635943463166115e-05
1,81,4.9243625289502125e-05
1,82,5.517007576699406e-05
1,83,5.519207592370519e-05
1,84,5.618087887893033e-05
1,85,6.516083757166405e-05
1,86,7.474593298359239e-05
1,87,7.68056219132271e-05
1,88,7.433929467745618e-05
1,89,7.39281687878091e-05
1,90,8.277223910222944e-05
1,91,9.451836981771847e-05
1,92,9.549740122956274e-05
1,93,9.161077890889001e-05
1,94,8.769185439805283e-05
1,95,8.381308095906425e-05
1,96,7.997582659422901e-05
1,97,7.618142352285538e-05
1,98,7.243116753092143e-05
1,99,6.872631735014099e-05
1,100,6.506809406676417e-05
1,101,6.145768056044325e-05
1,102,5.789622097356099e-05
1,103,5.438482021119889e-05
1,104,5.0924543472134424e-05
1,105,4.7516415811024566e-05
1,106,4.416142173205132e-05
1,107,4.086050481417932e-05
1,108,3.7614567368232226e-05
1,109,3.442447012589706e-05
1,110,3.1291031960809076e-05
1,111,2.8215029641752052e-05
1,112,2.519719761810216e-05
1,113,2.2238227837497176e-05
1,114,1.933876959578716e-05
1,115,1.6499429419215517e-05
1,116,1.3720770978816173e-05
1,117,1.1003315036946076e-05
1,118,8.34753942587898e-06
1,119,5.753879058300998e-06
1,120,3.222725969628387e-06
1,121,7.544293919294293e-07
1,122,-1.6507041407335707e-06
1,123,-3.992410655743922e-06
1,124,-6.270468574400705e-06
1,125,-8.484698513707097e-06
1,126,-1.0634963057735281e-05
1,127,-1.2721166498902528e-05
1,128,-1.4743254549501897e-05
1,129,-1.670121402383907e-05
1,130,-1.8595072491353182e-05
1,131,-2.042489790114297e-05
1,132,-2.2190798178335366e-05
1,133,-2.389292079270501e-05
1,134,-2.5531452300080635e-05
1,135,-2.7106617856967274e-05
1,136,-2.8618680708942422e-05
1,137,-3.006794165333904e-05
1,138,-3.145473847677257e-05
1,139,-3.277944536808417e-05
1,140,-3.404247230727764e-05
1,141,-3.5244264431083174e-05
1,142,-3.638530137575175e-05
1,143,-3.746609659771878e-05
1,144,-3.848719667280681e-05
1,145,-3.9449180574645644e-05
1,146,-4.035265893296694e-05
