0.1000   0.0076 
0.2000   0.0654
0.3000	 0.2145
0.3500	 0.3286
0.3750	 0.4202
0.3905	 0.7516
0.3907	 0.7071
0.4000	 0.3290
0.5000	 0.1503
0.6000	 0.1090
0.7000	 0.0862
0.8000	 0.0709
0.9000	 0.0597
1.0000	 0.0511
1.5000	 0.0261
2.0000	 0.0145
2.5000	 0.0083
3.0000	 0.0048
3.5000	 0.0028
4.0000	 0.0017
4.5000	 0.0010
5.0000	 0.0006


