0.1000   0.0042
0.2000   0.0449
0.3000	 0.1625
0.3500	 0.2590
0.3750	 0.3418
0.3905	 0.6661
0.3907	 0.6242
0.4000	 0.2512
0.5000	 0.0675
0.6000	 0.0269
0.7000	 0.0075
0.8000	-0.0030
0.9000	-0.0089
1.0000	-0.0122
1.5000	-0.0135
2.0000	-0.0095
2.5000	-0.0061
3.0000	-0.0038
3.5000	-0.0023
4.0000	-0.0014
4.5000	-0.0009
5.0000	-0.0006
