0.1000  0.0028
0.2000  0.0185
0.3000	0.0494
0.3500	0.0682
0.3750	0.0780
0.3905	0.0854
0.3907	0.0856
0.4000	0.0891
0.5000	0.0888
0.6000	0.0771
0.7000	0.0650
0.8000	0.0544
0.9000	0.0454
1.0000	0.0380
1.5000	0.0164
2.0000	0.0076
2.5000	0.0037
3.0000	0.0019
3.5000	0.0010
4.0000	0.0005
4.5000	0.0003
5.0000	0.0002
