0.1000  4.6544
0.2000  2.7391
0.3000	2.1015
0.3500	1.8805
0.3750	1.7597
0.3905	1.4677
0.3907	1.4024
0.4000	1.4640
0.5000	1.3394
0.6000	1.2378
0.7000	1.1615
0.8000	1.1021
0.9000	1.0545
1.0000	1.0154
1.5000	0.8934
2.0000	0.8310
2.5000	0.7941
3.0000	0.7699
3.5000	0.7529
4.0000	0.7403
4.5000	0.7306
5.0000	0.7228
