time_s,x_from_transom_m,side,status,common_width_m,common_fraction_of_union,elevation_rms_over_beam,elevation_max_over_beam,potential_rms_over_speed_beam
0.017884713303415897,1.0195874999999999,right,COMPARED,0.895484838563707,0.9997910802861293,0.0004943260678043715,0.004892779614234712,2.658621245403814e-05
0.018662309533999194,1.0161545454545453,left,COMPARED,0.8938538846701596,0.9986122648033963,0.001038567383217903,0.010417777399598196,0.00022094346452131077
0.018662309533999194,1.0161545454545453,right,COMPARED,0.8938538846701596,0.9986122648033963,0.001038567383217903,0.010417777399598196,0.00022094346452131077
0.019439905764582495,1.012721590909091,left,COMPARED,0.8934100118040279,0.9990382954022365,0.0005742775256416679,0.005725427492200759,2.9927571266143517e-05
0.019439905764582495,1.012721590909091,right,COMPARED,0.8934100118040279,0.9990382954022365,0.0005742775256416678,0.005725427492200759,2.9927571266143517e-05
0.020217501995165796,1.0092886363636364,left,COMPARED,0.8919518118797087,0.9989608171464054,0.000994760698289641,0.009966800792456465,0.0001365864934900414
0.020217501995165796,1.0092886363636364,right,COMPARED,0.8919518118797087,0.9989608171464054,0.000994760698289641,0.009966800792456465,0.00013658649349004146
0.020995098225749097,1.0058556818181819,left,COMPARED,0.8913429196963667,0.9990847294266838,0.0005610513209334272,0.0055912990285291765,2.1060322391478326e-05
0.020995098225749097,1.0058556818181819,right,COMPARED,0.8913429196963667,0.9990847294266838,0.0005610513209334272,0.0055912990285291765,2.106032239147833e-05
0.021772694456332394,1.0024227272727273,left,COMPARED,0.8900330773030364,0.9992855907515369,0.0007959437974183706,0.007960277044989542,4.21719854829224e-05
0.021772694456332394,1.0024227272727273,right,COMPARED,0.8900330773030364,0.9992855907515369,0.0007959437974183703,0.00796027704498954,4.217198548292239e-05
0.022550290686915695,0.9989897727272727,left,COMPARED,0.8883834817258504,0.9981890540914308,0.0011349210781466906,0.011381480627245628,0.000228842640023864
0.022550290686915695,0.9989897727272727,right,COMPARED,0.8883834817258504,0.9981890540914308,0.0011349210781466906,0.011381480627245628,0.00022884264002386397
0.023327886917498996,0.9955568181818182,left,COMPARED,0.8880467555186159,0.999560481802997,0.0005743547147730297,0.005717207937145057,6.518730217850776e-05
0.023327886917498996,0.9955568181818182,right,COMPARED,0.8880467555186159,0.999560481802997,0.0005743547147730296,0.005717207937145057,6.518730217850776e-05
0.024105483148082293,0.9921238636363636,left,COMPARED,0.8866386444667211,0.9986477655582146,0.0008762633940170079,0.00877148034938235,0.00011503395132385137
0.024105483148082293,0.9921238636363636,right,COMPARED,0.8866386444667211,0.9986477655582146,0.0008762633940170081,0.00877148034938235,0.0001150339513238514
0.024883079378665594,0.9886909090909091,left,COMPARED,0.8848084803401844,0.9983592956914613,0.0013941798265667995,0.013983402676160224,0.00030753860132298126
0.024883079378665594,0.9886909090909091,right,COMPARED,0.8848084803401844,0.9983592956914613,0.0013941798265668002,0.013983402676160227,0.00030753860132298126
0.025660675609248895,0.9852579545454545,left,COMPARED,0.8847242191768422,0.9988802546435797,0.000721979039338109,0.00721531321823618,2.288341726786266e-05
0.025660675609248895,0.9852579545454545,right,COMPARED,0.8847242191768422,0.9988802546435797,0.000721979039338109,0.00721531321823618,2.288341726786258e-05
0.026438271839832193,0.981825,left,COMPARED,0.8832617705903087,0.9989846395160596,0.0012291908391148798,0.012320693105651901,0.00014839551350816332
0.026438271839832193,0.981825,right,COMPARED,0.8832617705903087,0.9989846395160596,0.0012291908391148798,0.012320693105651901,0.00014839551350816332
0.027215868070415494,0.9783920454545454,left,COMPARED,0.8827897716380598,0.9990563370192878,0.0005924608797648385,0.0059018566341086775,5.076289391702366e-05
0.027215868070415494,0.9783920454545454,right,COMPARED,0.8827897716380598,0.9990563370192878,0.0005924608797648386,0.0059018566341086775,5.076289391702366e-05
0.027993464300998794,0.9749590909090908,left,COMPARED,0.8815455819955015,0.9993608329865419,0.0007108115865421077,0.007091138599823027,2.7712101287319852e-05
0.027993464300998794,0.9749590909090908,right,COMPARED,0.8815455819955015,0.9993608329865419,0.000710811586542108,0.007091138599823027,2.771210128731987e-05
0.028771060531582092,0.9715261363636363,left,COMPARED,0.8800782401291257,0.9983247686775328,0.0010050666689420274,0.01005024697412761,0.00015616949212449188
0.028771060531582092,0.9715261363636363,right,COMPARED,0.8800782401291257,0.9983247686775328,0.0010050666689420274,0.01005024697412761,0.00015616949212449188
0.029548656762165393,0.9680931818181818,left,COMPARED,0.8796826015713683,0.9995346134374672,0.0004543777312847751,0.004455970670727861,0.00011556676778277277
0.029548656762165393,0.9680931818181818,right,COMPARED,0.8796826015713683,0.9995346134374672,0.00045437773128477525,0.004455970670727861,0.00011556676778277275
0.030326252992748694,0.9646602272727273,left,COMPARED,0.8784293522310209,0.9987735113690338,0.0007107268591906622,0.0070358463203893384,5.085183423319821e-05
0.030326252992748694,0.9646602272727273,right,COMPARED,0.8784293522310209,0.9987735113690338,0.0007107268591906616,0.007035846320389332,5.085183423319821e-05
0.031103849223331995,0.9612272727272727,left,COMPARED,0.8769576825567749,0.9987017238960941,0.0010891453564530723,0.010883607234907205,0.00014396621182554746
0.031103849223331995,0.9612272727272727,right,COMPARED,0.8769576825567749,0.9987017238960941,0.0010891453564530723,0.010883607234907207,0.00014396621182554746
0.031881445453915296,0.9577943181818181,left,COMPARED,0.8750950941967061,0.9972731030097788,0.0014262472941122101,0.014275725189145038,0.00035161050168170104
0.031881445453915296,0.9577943181818181,right,COMPARED,0.8750950941967061,0.9972731030097788,0.0014262472941122101,0.014275725189145038,0.0003516105016817011
0.03265904168449859,0.9543613636363636,left,COMPARED,0.8751849899158347,0.9989234785947856,0.0008119852604136673,0.008038977448295702,3.178295849098952e-05
0.03265904168449859,0.9543613636363636,right,COMPARED,0.8751849899158347,0.9989234785947856,0.000811985260413667,0.008038977448295702,3.178295849098946e-05
0.03343663791508189,0.950928409090909,left,COMPARED,0.8737495792392866,0.999168787517728,0.0013619620262053753,0.013615851429538051,0.0001331434376628033
0.03343663791508189,0.950928409090909,right,COMPARED,0.8737495792392866,0.999168787517728,0.0013619620262053755,0.013615851429538051,0.0001331434376628033
0.03421423414566519,0.9474954545454546,left,COMPARED,0.8719648033288008,0.9975281757448258,0.0014686074508937488,0.014681553880721412,0.00031317513631038524
0.03421423414566519,0.9474954545454546,right,COMPARED,0.8719648033288008,0.9975281757448258,0.0014686074508937492,0.014681553880721412,0.0003131751363103853
0.03499183037624849,0.9440625,left,COMPARED,0.8719770673250248,0.9993151776754237,0.0007316517364475076,0.007156402991359431,9.568616174049714e-05
0.03499183037624849,0.9440625,right,COMPARED,0.8719770673250248,0.9993151776754237,0.0007316517364475083,0.007156402991359431,9.568616174049722e-05
0.03576942660683179,0.9406295454545455,left,COMPARED,0.8706247643584546,0.998313154154609,0.0009832667681852762,0.009701985961156291,9.684942437585745e-05
0.03576942660683179,0.9406295454545455,right,COMPARED,0.8706247643584546,0.998313154154609,0.0009832667681852767,0.009701985961156291,9.684942437585749e-05
0.036547022837415094,0.9371965909090909,left,COMPARED,0.8690101859590896,0.9980837160370273,0.0015095858664018907,0.015068348045382629,0.00023500080504918413
0.036547022837415094,0.9371965909090909,right,COMPARED,0.8690101859590896,0.9980837160370273,0.0015095858664018907,0.015068348045382629,0.0002350008050491841
0.03732461906799839,0.9337636363636364,left,COMPARED,0.8688922326209119,0.9999358660169807,0.00025825657536473817,0.001462376031694577,0.0002789757708596392
0.03732461906799839,0.9337636363636364,right,COMPARED,0.8688922326209119,0.9999358660169807,0.0002582565753647368,0.001462376031694577,0.0002789757708596392
0.03810221529858169,0.9303306818181818,left,COMPARED,0.8676267700487421,0.9986764008503515,0.0008636594675237533,0.008357393207695877,4.666002020910645e-05
0.03810221529858169,0.9303306818181818,right,COMPARED,0.8676267700487421,0.9986764008503515,0.0008636594675237533,0.008357393207695877,4.666002020910654e-05
0.03887981152916499,0.9268977272727272,left,COMPARED,0.8661715495060736,0.9987808566168065,0.0012877563401396054,0.012740916960898718,0.00013833791656222107
0.03887981152916499,0.9268977272727272,right,COMPARED,0.8661715495060736,0.9987808566168065,0.0012877563401396054,0.012740916960898718,0.00013833791656222102
0.03965740775974829,0.9234647727272727,left,COMPARED,0.8644089485465228,0.9972067767719746,0.0015608177811717535,0.015509371345121599,0.0003336829024855106
0.03965740775974829,0.9234647727272727,right,COMPARED,0.8644089485465228,0.9972067767719746,0.0015608177811717535,0.015509371345121599,0.00033368290248551055
0.04043500399033159,0.9200318181818181,left,COMPARED,0.8645709414430681,0.9989818158718349,0.000812479318108601,0.007748663964223044,7.180277354753638e-05
0.04043500399033159,0.9200318181818181,right,COMPARED,0.8645709414430681,0.9989818158718349,0.0008124793181086016,0.007748663964223049,7.180277354753655e-05
0.04121260022091489,0.9165988636363636,left,COMPARED,0.8632415036468104,0.9993321048145319,0.0010205863592528714,0.009921532030427291,4.6562169884265996e-05
0.04121260022091489,0.9165988636363636,right,COMPARED,0.8632415036468104,0.9993321048145319,0.0010205863592528714,0.009921532030427291,4.656216988426608e-05
0.04199019645149819,0.913165909090909,left,COMPARED,0.8616924911441781,0.9977825956804549,0.0013115327622677956,0.012893014673410495,0.0002144101641692054
0.04199019645149819,0.913165909090909,right,COMPARED,0.8616924911441781,0.9977825956804549,0.0013115327622677956,0.012893014673410495,0.00021441016416920536
0.04276779268208149,0.9097329545454546,left,COMPARED,0.8597944831811384,0.9972592968761831,0.0018538920963943656,0.018433804735612257,0.00040589455255072985
0.04276779268208149,0.9097329545454546,right,COMPARED,0.8597944831811384,0.9972592968761831,0.0018538920963943654,0.018433804735612257,0.00040589455255072985
0.04354538891266479,0.9063,left,COMPARED,0.8601921472301017,0.9997511393847032,0.0006015465155247794,0.005221716015006799,0.00020125029589820363
0.04354538891266479,0.9063,right,COMPARED,0.8601921472301017,0.9997511393847032,0.0006015465155247796,0.005221716015006799,0.00020125029589820363
0.04432298514324809,0.9028670454545454,left,COMPARED,0.8588249026832184,0.9982326751546244,0.0011056587252288293,0.01064695872939613,0.00010633038791228638
0.04432298514324809,0.9028670454545454,right,COMPARED,0.8588249026832184,0.9982326751546244,0.0011056587252288295,0.01064695872939613,0.00010633038791228619
0.04510058137383139,0.8994340909090909,left,COMPARED,0.857228076184265,0.9981123226647538,0.001703266782345597,0.01680464403535734,0.00025024829583938734
0.04510058137383139,0.8994340909090909,right,COMPARED,0.857228076184265,0.9981123226647538,0.0017032667823455969,0.01680464403535734,0.00025024829583938734
0.04587817760441469,0.8960011363636363,left,COMPARED,0.8552789920913471,0.9979539398648823,0.002074770555380789,0.020586455096275366,0.0004469520095452825
0.04587817760441469,0.8960011363636363,right,COMPARED,0.8552789920913471,0.9979539398648823,0.0020747705553807896,0.020586455096275366,0.00044695200954528267
0.04665577383499799,0.8925681818181818,left,COMPARED,0.8558480262456162,0.9985294391335888,0.0009714628013384806,0.00905770257194523,6.45976204912199e-05
0.04665577383499799,0.8925681818181818,right,COMPARED,0.8558480262456162,0.9985294391335888,0.0009714628013384812,0.00905770257194523,6.459762049121995e-05
0.047433370065581286,0.8891352272727273,left,COMPARED,0.8544784688900332,0.9986890633311883,0.001255680254792997,0.012076973080110019,8.658716074891834e-05
0.047433370065581286,0.8891352272727273,right,COMPARED,0.8544784688900332,0.9986890633311883,0.001255680254792997,0.012076973080110019,8.658716074891834e-05
0.04821096629616459,0.8857022727272728,left,COMPARED,0.8528921949811296,0.9989607182677661,0.0018675422252584636,0.018384816545258673,0.00024915032666511565
0.04821096629616459,0.8857022727272728,right,COMPARED,0.8528921949811296,0.9989607182677661,0.0018675422252584636,0.018384816545258673,0.00024915032666511565
0.04898856252674789,0.8822693181818182,left,COMPARED,0.8509835149088978,0.9965476203799203,0.0019696938005298254,0.019388202815972626,0.00044748962574370693
0.04898856252674789,0.8822693181818182,right,COMPARED,0.8509835149088978,0.9965476203799203,0.001969693800529825,0.019388202815972626,0.000447489625743707
0.04976615875733119,0.8788363636363636,left,COMPARED,0.8515948458486539,0.9990050273282663,0.0009897205872889951,0.00888736085318019,0.00010998221690638251
0.04976615875733119,0.8788363636363636,right,COMPARED,0.8515948458486539,0.9990050273282663,0.0009897205872889936,0.00888736085318019,0.00010998221690638255
0.05054375498791449,0.8754034090909091,left,COMPARED,0.850259479920885,0.9995177536128997,0.0012391228019447453,0.011633401252002363,7.466151470252914e-05
0.05054375498791449,0.8754034090909091,right,COMPARED,0.850259479920885,0.9995177536128997,0.0012391228019447455,0.011633401252002363,7.46615147025292e-05
0.05132135121849779,0.8719704545454545,left,COMPARED,0.8487376263527566,0.9975534352387498,0.0015053307466586438,0.014481232916870193,0.00022159082649099313
0.05132135121849779,0.8719704545454545,right,COMPARED,0.8487376263527566,0.9975534352387498,0.0015053307466586438,0.014481232916870193,0.00022159082649099307
0.05209894744908109,0.8685375,left,COMPARED,0.8469433244559718,0.9971378557478088,0.0020610141359963937,0.020199678421228946,0.0003907385827250241
0.05209894744908109,0.8685375,right,COMPARED,0.8469433244559718,0.9971378557478088,0.002061014135996393,0.02019967842122894,0.00039073858272502406
0.052876543679664385,0.8651045454545454,left,COMPARED,0.8474454705391343,0.9997199630260264,0.0007034917584096088,0.0046098101125293485,0.0002576151608700916
0.052876543679664385,0.8651045454545454,right,COMPARED,0.8474454705391343,0.9997199630260264,0.0007034917584096077,0.004609810112529343,0.00025761516087009155
0.053654139910247686,0.8616715909090908,left,COMPARED,0.8461699028706685,0.9981268011488804,0.0011671022497979956,0.010482915978846437,8.90075567018477e-05
0.053654139910247686,0.8616715909090908,right,COMPARED,0.8461699028706685,0.9981268011488804,0.001167102249797995,0.010482915978846437,8.90075567018477e-05
0.05443173614083099,0.8582386363636363,left,COMPARED,0.8447458328503952,0.9980820323592134,0.0014871344771012261,0.013993163560909532,0.00014882347273126748
0.05443173614083099,0.8582386363636363,right,COMPARED,0.8447458328503952,0.9980820323592134,0.0014871344771012266,0.013993163560909532,0.0001488234727312674
0.05520933237141429,0.8548056818181817,left,COMPARED,0.8431077175467507,0.9980263300227644,0.0020676489820571345,0.020055610075134806,0.00030458938314483283
0.05520933237141429,0.8548056818181817,right,COMPARED,0.8431077175467507,0.9980263300227644,0.0020676489820571345,0.020055610075134806,0.0003045893831448328
0.05598692860199759,0.8513727272727273,left,COMPARED,0.8411708766574724,0.9957821465274164,0.0021472363859992203,0.02082029897068423,0.0004988968245439137
0.05598692860199759,0.8513727272727273,right,COMPARED,0.8411708766574724,0.9957821465274164,0.00214723638599922,0.02082029897068423,0.0004988968245439137
0.05676452483258089,0.8479397727272727,left,COMPARED,0.8420331641929062,0.9983756786123867,0.0012271286367939703,0.01052341049024064,0.00010260296619534044
0.05676452483258089,0.8479397727272727,right,COMPARED,0.8420331641929062,0.9983756786123867,0.001227128636793972,0.01052341049024064,0.00010260296619534051
0.057542121063164184,0.8445068181818182,left,COMPARED,0.8406975711430852,0.99856442386043,0.0014311497136911605,0.012854235149483114,9.324797629903995e-05
0.057542121063164184,0.8445068181818182,right,COMPARED,0.8406975711430852,0.99856442386043,0.0014311497136911594,0.012854235149483114,9.324797629904e-05
0.058319717293747485,0.8410738636363636,left,COMPARED,0.8391947562768213,0.998856154974432,0.0020884573037028608,0.01994402456942665,0.0002127519200059753
0.058319717293747485,0.8410738636363636,right,COMPARED,0.8391947562768213,0.998856154974432,0.002088457303702861,0.01994402456942665,0.0002127519200059752
0.059097313524330786,0.8376409090909092,left,COMPARED,0.8374550920688404,0.9965226299759293,0.002023867060821603,0.01919778288593891,0.0003751074969226095
0.059097313524330786,0.8376409090909092,right,COMPARED,0.8374550920688404,0.9965226299759293,0.002023867060821603,0.01919778288593891,0.0003751074969226097
0.05987490975491409,0.8342079545454546,left,COMPARED,0.837961976897968,0.9988180369008564,0.0011470663047997418,0.008460230516420733,0.00017214287712058194
0.05987490975491409,0.8342079545454546,right,COMPARED,0.837961976897968,0.9988180369008564,0.0011470663047997427,0.008460230516420728,0.000172142877120582
0.06065250598549739,0.830775,left,COMPARED,0.836729172601739,0.9992950375020438,0.0011132957421551408,0.007954994640538603,0.000183272183048491
0.06065250598549739,0.830775,right,COMPARED,0.836729172601739,0.9992950375020438,0.0011132957421551427,0.007954994640538603,0.00018327218304849092
0.06143010221608069,0.8273420454545455,left,COMPARED,0.8353804055734766,0.9976731848994964,0.0014216791642111771,0.0119548330061245,0.00014195251654016807
0.06143010221608069,0.8273420454545455,right,COMPARED,0.8353804055734766,0.9976731848994964,0.0014216791642111767,0.0119548330061245,0.00014195251654016807
0.06220769844666399,0.8239090909090909,left,COMPARED,0.8338703816845661,0.9974559138165692,0.0017700856319600713,0.015914670478932927,0.00022170825473923563
0.06220769844666399,0.8239090909090909,right,COMPARED,0.8338703816845661,0.9974559138165692,0.0017700856319600713,0.015914670478932927,0.00022170825473923563
0.06298529467724728,0.8204761363636364,left,COMPARED,0.8321384760503219,0.997155290986405,0.0023317955649591834,0.02194070429797507,0.0003824962885195598
0.06298529467724728,0.8204761363636364,right,COMPARED,0.8321384760503219,0.997155290986405,0.002331795564959183,0.021940704297975067,0.0003824962885195597
0.06376289090783059,0.8170431818181818,left,COMPARED,0.8327321741930385,0.9999202885409917,0.0009580043928434485,0.004318664995889891,0.00039497113150431594
0.06376289090783059,0.8170431818181818,right,COMPARED,0.8327321741930385,0.9999202885409917,0.000958004392843458,0.004318664995890106,0.00039497113150431594
0.06454048713841389,0.8136102272727272,left,COMPARED,0.8315008451569919,0.9981798172154299,0.0013451649894972995,0.00960537899063766,0.00010256116743435875
0.06454048713841389,0.8136102272727272,right,COMPARED,0.8315008451569919,0.9981798172154299,0.001345164989497298,0.00960537899063766,0.00010256116743435866
0.06531808336899718,0.8101772727272727,left,COMPARED,0.8301602738829971,0.9982252318529321,0.0015007886295177113,0.011629843445391896,0.00011311180543100856
0.06531808336899718,0.8101772727272727,right,COMPARED,0.8301602738829971,0.9982252318529321,0.0015007886295177113,0.011629843445391896,0.0001131118054310086
0.06609567959958049,0.8067443181818181,left,COMPARED,0.8286692987440569,0.998295599402334,0.0018296667275116757,0.015524500021073282,0.0001750011770589509
0.06609567959958049,0.8067443181818181,right,COMPARED,0.8286692987440569,0.998295599402334,0.0018296667275116763,0.015524500021073282,0.00017500117705895088
0.06687327583016378,0.8033113636363636,left,COMPARED,0.8269728833932111,0.9984222950291785,0.0024904922639837177,0.022902551040756752,0.00036756396568925887
0.06687327583016378,0.8033113636363636,right,COMPARED,0.8269728833932111,0.9984222950291785,0.0024904922639837177,0.022902551040756752,0.000367563965689259
0.06765087206074709,0.799878409090909,left,COMPARED,0.8250036429162999,0.995573985872051,0.002521867752925723,0.023066638550155887,0.0005820330374142478
0.06765087206074709,0.799878409090909,right,COMPARED,0.8250036429162999,0.995573985872051,0.0025218677529257236,0.023066638550155887,0.0005820330374142477
0.06842846829133038,0.7964454545454546,left,COMPARED,0.8261286239447351,0.998633071653767,0.0014698391743873118,0.009337925054568937,0.00014955998883639412
0.06842846829133038,0.7964454545454546,right,COMPARED,0.8261286239447351,0.998633071653767,0.0014698391743873107,0.009337925054568937,0.00014955998883639418
0.06920606452191369,0.7930124999999999,left,COMPARED,0.8248045277026789,0.9989532397611462,0.001543615577297295,0.01026709146627282,0.00013625461419959194
0.06920606452191369,0.7930124999999999,right,COMPARED,0.8248045277026789,0.9989532397611462,0.0015436155772972926,0.01026709146627282,0.00013625461419959192
0.06998366075249698,0.7895795454545455,left,COMPARED,0.823342651008606,0.9994190670865016,0.0018294323499318977,0.014070311613047311,0.00011851857715760057
0.06998366075249698,0.7895795454545455,right,COMPARED,0.823342651008606,0.9994190670865016,0.0018294323499318977,0.014070311613047306,0.00011851857715760057
0.07076125698308028,0.786146590909091,left,COMPARED,0.8216932911421817,0.9967643445723863,0.0021434642614036182,0.017802280290119477,0.0003508307287061197
0.07076125698308028,0.786146590909091,right,COMPARED,0.8216932911421817,0.9967643445723863,0.0021434642614036195,0.017802280290119484,0.0003508307287061197
0.07153885321366359,0.7827136363636363,left,COMPARED,0.8197956358452875,0.9961768306281842,0.0027451776392984108,0.024541176594833094,0.0005401571834705331
0.07153885321366359,0.7827136363636363,right,COMPARED,0.8197956358452875,0.9961768306281842,0.00274517763929841,0.024541176594833094,0.0005401571834705333
0.07231644944424688,0.7792806818181819,left,COMPARED,0.8208193734669894,0.9993545254842283,0.0015146364322032608,0.006450954695595618,0.0002708064875141842
0.07231644944424688,0.7792806818181819,right,COMPARED,0.8208193734669894,0.9993545254842283,0.0015146364322032627,0.006450954695595618,0.0002708064875141842
0.07309404567483019,0.7758477272727272,left,COMPARED,0.8195130672623073,0.9999590323191198,0.0013815823759589364,0.004768884028856344,0.00042410858467454156
0.07309404567483019,0.7758477272727272,right,COMPARED,0.8195130672623073,0.9999590323191198,0.001381582375958935,0.004768884028856335,0.00042410858467454156
