row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,selected_mode,selected_generalized_row,lever_arm_m,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,cumulative_body_integral_value,end_term_value,cumulative_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,time_step_scale,free_surface_velocity_scale,history_rhs_scale,pressure_gradient_scale,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,0,1,38,0.075,2.925,0.0375,heave,pitch_moment,1.425,-89942.36800167063,1374174.2791301508,-3372.8388000626487,51531.53546738065,-1.0754654184443102,0.0,0.0,0.0,2475.5499950631042,1282.0956107915772,37.054492450585094,25.636115719554464,242.4729881827511,169.98134592869275,46682.5531813502,104219519.55368957,56721182.94556284,18784.335457406043,7779.259574802084,0.0,0.0,advance_eq19_20,1167.2258942569315,1205.0048531018858,1795.6991161384053,1854.275875574152,1.5384332415633792,1.538811956483771,72.71403000927938,1.1046791618769407e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,1,2,37,0.15,2.85,0.07499999999999998,heave,pitch_moment,1.35,17466.055561356945,418259.310293802,1309.9541671017705,31369.448272035144,0.4176927775020868,-0.8666190296932668,0.0,-0.8666190296932668,490.7757450823441,268.87323003360484,24.223890901692144,15.79308910972736,157.05733741136478,109.2205298269778,14126.687343978045,31468203.319680497,16236102.470859267,12247.816197889062,5084.039996499955,0.0,0.0,advance_eq19_20,758.8443998136737,781.850294745324,1167.2258942569315,1205.0048531018858,1.5381623618010907,1.5412219720328915,40.67344263614479,1.535859934899939e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,2,3,36,0.22499999999999998,2.775,0.075,heave,pitch_moment,1.275,-86922.80052701631,-252949.1815403801,-6519.210039526223,-18971.188615528506,-2.078719253631448,-1.6971322677579468,0.0,-1.6971322677579468,582.3080818912738,277.337845110804,18.276081801587022,11.341254411178946,103.27616905811838,72.59678969572496,3595.600135408341,8282219.92606164,5650019.76712613,7931.2679526966185,3300.7794700987447,0.0,0.0,advance_eq19_20,493.92483278650303,507.7567683394782,758.8443998136737,781.850294745324,1.5363560393038207,1.5398126494743074,39.06964208942617,1.3511415354172818e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,3,4,35,0.3,2.7,0.07500000000000001,heave,pitch_moment,1.2,-49444.33898448879,306850.3345509133,-3708.32542383666,23013.7750913185,-1.182438886080203,-3.327711337613773,0.0,-3.327711337613773,299.0594853654352,118.0184140230384,11.09221361763111,7.333869117205677,67.62609548426174,47.562985444041246,2732.011485927158,6175859.254408663,3295102.1086079637,5163.6523432914255,2156.0080018448757,0.0,0.0,advance_eq19_20,321.9619376430841,329.39809314305217,493.92483278650303,507.7567683394782,1.5341093931856349,1.5414684508175576,42.44403384792004,9.398536548597772e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,4,5,34,0.375,2.625,0.07499999999999998,heave,pitch_moment,1.125,-33047.33034933118,154633.5547866481,-2478.549776199838,11597.516608998605,-0.7903118797572828,-4.314086720532515,0.0,-4.314086720532515,190.58386090237002,88.44615227136832,7.161482575160105,4.7974413795462345,44.3350906442563,31.19200538175336,1280.3616923044901,2933641.4627470654,1169461.252590043,3345.6468866249493,1405.7229086166624,0.0,0.0,advance_eq19_20,210.59528123814027,213.83716622767588,321.9619376430841,329.39809314305217,1.5288183844870242,1.5404155365224803,39.853045582350546,1.077078167687041e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,5,6,33,0.44999999999999996,2.55,0.07500000000000001,heave,pitch_moment,1.05,-19332.875830703593,96021.59259468774,-1449.9656873027698,7201.619444601582,-0.4623369354610129,-4.940411128141663,0.0,-4.940411128141663,112.94678586233043,59.541317284367956,4.490565412871419,3.0887527064675226,28.914320330331197,20.32144331162559,798.9306592888399,1825351.6988596919,768122.5795441251,2158.440539198429,915.2483480904054,0.0,0.0,advance_eq19_20,138.63588767292046,139.24227802679923,210.59528123814027,213.83716622767588,1.5190531454235823,1.5357201078433935,32.59974681596889,1.2281726720080465e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,6,7,32,0.525,2.475,0.07500000000000001,heave,pitch_moment,0.975,-12731.630356869835,40605.00805601564,-954.8722767652378,3045.3756042011737,-0.30447115132603514,-5.323815171535187,0.0,-5.323815171535187,72.09847045034543,38.820102544435024,2.893485890161566,2.003841778735697,18.99820580443613,13.333050357901229,394.9927718921071,918151.6397632573,509613.01366374694,1398.2803903365043,596.1522533185806,0.0,0.0,advance_eq19_20,92.18767184662762,90.96197916008586,138.63588767292046,139.24227802679923,1.5038441138156586,1.5307744984499938,31.81564593402289,7.958837952086143e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,7,8,31,0.6,2.4,0.07499999999999996,heave,pitch_moment,0.9,-10548.874624907967,14980.518236200214,-791.165596868097,1123.5388677150154,-0.2522715404242521,-5.602186517410331,0.0,-5.602186517410331,53.96053247006664,26.566063749817832,1.936679733926571,1.331609452511646,12.667180472258217,8.88721433789194,199.1657836164037,485976.2384452628,305308.06670255825,910.564270379059,389.0238292391335,0.0,0.0,advance_eq19_20,62.27159713041471,59.58188385894686,92.18767184662762,90.96197916008586,1.4804128381926678,1.5266717543780204,31.808855736690013,1.1915197151795407e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,8,9,30,0.6749999999999999,2.325,0.07500000000000001,heave,pitch_moment,0.8250000000000001,-9356.731254872968,8813.9549331532,-701.7548441154727,661.0466199864901,-0.22376197375870738,-5.840203274501811,0.0,-5.840203274501811,44.59501289965132,19.3272354145326,1.320793442808288,0.9007202391897944,8.5504690963121,6.001379851189194,119.4993326542071,312956.92270448717,188577.57292721252,594.3217131318104,255.04530527577708,0.0,0.0,advance_eq19_20,43.11521206536969,39.160036914517946,62.27159713041471,59.58188385894686,1.444306873314245,1.5214971321147517,31.888322894215136,8.562596918065539e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fvm1p0_hr0p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,9,10,29,0.75,2.25,0.07500000000000001,heave,pitch_moment,0.75,-8193.565843315162,7489.169865329046,-614.5174382486373,561.6877398996785,-0.1959454017948087,-6.0500569622785685,0.0,-6.0500569622785685,38.31511096711091,14.799836605319108,0.9118195988384258,0.6163028978605409,5.831919993577784,4.094919583534966,82.82915948673781,232586.9244335331,124572.60822199902,388.24915300982525,167.09865944732243,0.0,0.0,advance_eq19_20,30.94574098198736,25.888733553882037,43.11521206536969,39.160036914517946,1.3932518885382592,1.5126285275026852,32.002458246039545,9.704654661803055e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,0.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
