benchmark,case_code,fn_b,speed_m_s,wave_omega_rad_s,source_encounter_omega_rad_s,wave_number_rad_m,wavelength_m,wave_amplitude_m,lambda_over_l,reference_heave_rao_m_per_m,reference_pitch_rao_rad_per_wave_slope,heave_digitization_uncertainty_abs,pitch_digitization_uncertainty_abs,source_kind,response_wavelength_m,frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,linear_gate_eligible
begovic_2014_mono_efd_republished_2020,C4,2.82,5.75,4.08,13.855,1.7,3.695,0.032,1.945,0.6201923077,0.6394230769,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,3.696945871580691,0,4.082523807148589,13.855,1.699561077017637,-0.4892477602042952,0.8834294160608664,-1.5042935523101335,-0.26408748001448273,1.009856873040216,1.5272986900479684,0.8986430147765258,2.3674994055475533,-151.02209019821584,-80.0428578781741,-103.82503027260957,151.02209019821584,-80.0428578781741,193.85316045209473,454.467612575799,0.6325606740800408,1.4829695770141251,13.78744697940167,2.8472550597228227e-16,0.8457396360364181,0.9061426867132379,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_up_pitch_bow_up_force_and_moment_about_cg,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C5,2.82,5.75,3.77,12.10175,1.449,4.337,0.032,2.283,0.8509615385,0.9134615385,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,4.336049258438982,1,3.7696685675835337,12.101749999999997,1.4490576404202546,-1.538854709906753,0.5240619889793815,-1.6736413431960857,-1.6094047011358286,1.625642884060095,2.3219084473108116,1.6023575477904477,3.8226086328261126,-108.80644317944254,-46.12091602278943,-68.32170026435541,108.80644317944254,-46.12091602278943,238.07922560990966,559.83002911441,0.7768743882484956,1.8267768230395827,15.97776492909309,3.875474988731499e-16,0.8863616521432199,0.9311226341011384,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_up_pitch_bow_up_force_and_moment_about_cg,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C6,2.82,5.75,3.46,10.45775,1.217,5.161,0.035,2.717,1.110576923,1.1875,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,5.159690926812146,2,3.45571905885522,10.457749999999999,1.2177445115034398,-1.4561066492872732,-0.7514451909018891,-0.24934318398222913,-2.2147577269598178,1.63857146595081,2.22874938306814,1.8302274097844247,3.8407617159761567,-62.7033400372767,-6.423460188130008,-27.207753918295026,62.7033400372767,-6.423460188130008,179.20160654038935,420.043119353582,0.6395717425332431,1.499136726341347,11.961519696636744,3.3764547855753007e-16,0.9189079297336764,0.9509957712036415,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_up_pitch_bow_up_force_and_moment_about_cg,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C7,2.82,5.75,3.14,8.9245,1.006,6.245,0.035,3.287,1.307692308,1.504807692,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,6.2465074512926435,3,3.140737505839157,8.924499999999998,1.005871738114929,-0.7980893338796415,-1.0870510113116718,0.4904299218319477,-1.6868745184412455,1.3485646021033544,1.7567205666224992,1.746465776953542,3.123301576436289,-36.285309921728526,16.210885958297467,-3.8203848438491264,36.285309921728526,16.210885958297467,107.40872063148635,248.76066444877347,0.3833424484510024,0.8878284894135177,7.646225425353993,2.7177692228553516e-16,0.9442305825978732,0.9663749289232606,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_up_pitch_bow_up_force_and_moment_about_cg,FnB=2.82,True
begovic_2014_mono_efd_republished_2020,C8,2.82,5.75,2.83,7.51625,0.815,7.71,0.045,4.058,1.25,1.4375,0.01923076923,0.01923076923,red_triangle_EFD_graph_digitization,7.705749528924154,4,2.827761828840002,7.516249999999999,0.8153892471582604,-0.4204450413662743,-1.0374429934917524,0.6789634588246304,-1.2349472523649443,1.1194025181116114,1.409285668181874,1.7283593977887508,2.5540257091735215,-22.061260825986096,28.801619663026315,8.92756031557613,22.061260825986096,28.801619663026315,63.239541599795274,144.28716433003544,0.29018873641771525,0.6620938235637649,5.239057429358876,2.1718337325410786e-16,0.9631381844794406,0.977812038617032,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_up_pitch_bow_up_force_and_moment_about_cg,FnB=2.82,True
