row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,inner_free_surface_y_min_m,inner_free_surface_y_max_m,inner_free_surface_panel_length_min_m,inner_free_surface_panel_length_max_m,selected_mode,selected_generalized_row,lever_arm_m,a1_convention_audit_status,a1_radiation_lever_arm_m,a1_moment_lever_arm_m,a1_heave_n3_to_force_row_relative_residual,a1_pitch_n5_to_moment_row_relative_residual,a1_pitch_m5_forward_to_stokes_relative_residual,a1_pitch_m5_to_n5_norm_ratio,a1_heave_force_row_norm,a1_pitch_moment_row_norm,a1_pitch_m5_norm,a1_pitch_n5_norm,body_condition_norm,body_condition_max_abs,pitch_body_condition_oscillation_norm,pitch_body_condition_oscillation_max_abs,pitch_body_condition_forward_speed_norm,pitch_body_condition_forward_speed_max_abs,pitch_body_condition_forward_to_oscillation_norm_ratio,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,station_weighted_time_derivative_normalized_contribution,station_weighted_forward_speed_normalized_contribution,station_weighted_stokes_body_forward_speed_normalized_contribution,station_weighted_forward_minus_stokes_body_normalized_contribution,cumulative_body_integral_value,cumulative_time_derivative_value,cumulative_forward_speed_value,cumulative_stokes_body_forward_speed_value,cumulative_forward_minus_stokes_body_value,cumulative_time_plus_stokes_body_forward_value,end_term_value,cumulative_with_end_term_value,cumulative_stokes_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,pressure_time_derivative_norm,pressure_time_derivative_max_abs,pressure_forward_speed_norm,pressure_forward_speed_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,pitch_radiation_sign,pitch_radiation_lever_sign,pitch_forward_speed_sign,pitch_moment_sign,time_step_scale,free_surface_velocity_scale,history_rhs_scale,history_convolution_rule,history_potential_kernel_scale,history_normal_derivative_kernel_scale,control_image_scale,control_potential_kernel_scale,control_normal_derivative_kernel_scale,control_diagonal_sign,pressure_gradient_scheme,pressure_gradient_scale,clip_inner_free_surface_to_waterline,two_zone_inner_free_surface,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,1,2,37,0.15,2.85,0.07499999999999998,-0.8636874999999999,0.8636874999999999,0.07262499999999991,0.07262500000000005,pitch,heave_force,1.35,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.35,1.35,0.0,2.0,0.0,0.7407407407407408,0.48201719520161074,0.6507232135221745,0.48201719520161074,0.6507232135221745,2.051358760154261,1.0939953281622452,1.7647665738070073,0.9411549186533198,1.0457875992930414,0.5577214332760414,0.5925925925925927,1219.0947213275485,859.2748236286927,91.43210409956612,64.44561177215193,0.05182950396053825,0.018162625407220315,0.03366687855331794,0.0,0.03366687855331794,-0.11907273782320382,-0.0053589073375078225,-0.113713830485696,0.0,-0.113713830485696,-0.0053589073375078225,0.0,-0.11907273782320382,-0.0053589073375078225,12.527700193139195,8.317458027888168,0.1830149278009073,0.088810775639644,1.824999545553274,0.6706041554005501,202.57604351774697,451823.88365254813,200864.45560013357,34824.60397955914,23120.938198731696,450498.0408209291,201071.53502969112,12.415539910011768,8.660301413613505,0.05170737423238463,0.02473861156620285,advance_eq19_20,2.345399695487946,0.7811950672616907,2.3909942494429948,0.645539200020809,1.0194399931247382,0.826348279801108,94.99248929002052,8.552687813633225e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,2,3,36,0.22499999999999998,2.775,0.075,-0.8642343749999999,0.8642343749999999,0.07153124999999994,0.07153125000000006,pitch,heave_force,1.275,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.275,1.275,0.0,2.0,1.4261719164303278e-17,0.7843137254901962,0.6880711752714553,0.8772907484711054,0.6880711752714553,0.8772907484711054,2.8087840375003923,1.4782610260522726,2.3792195456374015,1.2521815418274485,1.4928436364783697,0.7856825360485953,0.627450980392157,1794.1181280310352,-8611.365234039708,134.55885960232763,-645.852392552978,0.07627647876384641,-0.07435277824364465,0.1506292570074911,0.0,0.1506292570074911,-0.05501974646101149,-0.033453983755719986,-0.021565762705291494,0.0,-0.021565762705291494,-0.033453983755719986,0.0,-0.05501974646101149,-0.033453983755719986,20.937632997302792,11.333263859932426,0.16537854561093843,0.0917268659776962,0.5685130499595201,0.3226489510357065,130.2397259181753,294557.0722162355,199940.34984957057,58202.60432156066,31504.30004176995,289633.1685836911,196918.86799377738,6.790892007178658,3.855794857310932,0.0599631392629411,0.027791834257428844,advance_eq19_20,2.2030679771274957,0.7374961912794381,2.3052581659503923,0.7830335416349078,1.0463853997624435,1.0617458786823966,96.31469922371299,1.710403477237278e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,3,4,35,0.3,2.7,0.07500000000000001,-0.8647499999999999,0.8647499999999999,0.0704999999999999,0.07050000000000001,pitch,heave_force,1.2,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.2,1.2,7.145518514770936e-17,2.0,0.0,0.8333333333333334,0.8685633338278655,1.0422760005934386,0.8685633338278655,1.0422760005934386,3.397223571452285,1.7603605791087664,2.826660872558334,1.4647085379881861,1.8844405817055563,0.9764723586587909,0.6666666666666667,-3575.938512709846,6995.5996454581655,-268.1953884532385,524.6699734093625,-0.152030122077232,-0.04767809679245531,-0.10435202528477665,0.0,-0.10435202528477665,-0.09289656811770426,-0.09446942127376998,0.0015728531560657403,0.0,0.0015728531560657403,-0.09446942127376998,0.0,-0.09289656811770426,-0.09446942127376998,11.00967921213576,4.996210575186559,0.1299094827937628,0.07518648075674328,0.7417017028777917,0.34370176648831263,85.78295141487632,188197.8487606366,113802.65343496375,30604.796777830466,13888.50722773871,190768.12281040117,114909.43159501872,2.9539582102777753,1.2039385512639549,0.056207208787517456,0.02602484070056289,advance_eq19_20,2.090877668264948,0.7531634945460953,2.170303988256603,0.737363640122687,1.0379870717436877,0.9790220124344577,97.66111149943426,1.481241559053141e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,4,5,34,0.375,2.625,0.07499999999999998,-0.8652343749999999,0.8652343749999999,0.06953124999999993,0.06953125000000009,pitch,heave_force,1.125,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.125,1.125,0.0,2.0,0.0,0.8888888888888888,1.024744787585428,1.1528378860336066,1.024744787585428,1.1528378860336066,3.836413479747162,1.9554186809608778,3.126505592567295,1.593578865810279,2.2232928658256323,1.1332116379095318,0.7111111111111112,-1603.9787053186499,2278.698302354595,-120.29840289889871,170.90237267659458,-0.06819274926348858,-0.042813871912456156,-0.0253788773510324,0.0,-0.0253788773510324,-0.20300800378806452,-0.13971540562622572,-0.06329259816183878,0.0,-0.06329259816183878,-0.13971540562622572,0.0,-0.20300800378806452,-0.13971540562622572,8.645019558804117,3.6391765903381796,0.11848013814670477,0.06866044680484686,0.7034801627514602,0.31856326411880187,26.189515271963174,54613.96751517768,29444.724437146717,24031.49643505772,10116.213001298898,58241.46387297569,30728.409206044205,2.593700422038339,1.0138956265721406,0.05306866000712533,0.0247525480401004,advance_eq19_20,1.9880906440184427,0.7651061281899848,2.06126266409559,0.7524016695835356,1.0368051729921366,0.9833951681494119,98.98004886155589,1.0779162776663917e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,5,6,33,0.44999999999999996,2.55,0.07500000000000001,-0.8656874999999999,0.8656874999999999,0.06862499999999994,0.06862500000000005,pitch,heave_force,1.05,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-1.05,1.05,0.0,2.0,6.773924697790189e-17,0.9523809523809524,1.1589237618746895,1.216869949968424,1.1589237618746895,1.216869949968424,4.148892960107768,2.0802543528612247,3.300161063489247,1.6547002980014964,2.5144084293251407,1.2607240365725687,0.761904761904762,-1187.2284651883842,1362.7284058586674,-89.04213488912883,102.20463043940008,-0.05047471813472992,-0.04022288398867734,-0.010251834146052585,0.0,-0.010251834146052585,-0.2623417374871737,-0.18123378357679246,-0.08110795391038127,0.0,-0.08110795391038127,-0.18123378357679246,0.0,-0.2623417374871737,-0.18123378357679246,7.422415716423105,3.007130888718159,0.1172187968510741,0.06891519897320261,0.6617101003366317,0.30903077980124316,15.923409232347236,30671.549518249783,15112.505208081802,20632.892223717856,8359.247164268889,35411.21910466122,16724.514939307683,2.5241195474485005,0.8771254031348581,0.05205982819869344,0.024541468011273947,advance_eq19_20,1.8962744187326457,0.7684971634583678,1.960954809565725,0.7638643551422802,1.0341091933710247,0.9939715999793166,100.2548122089833,8.664525646280999e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,6,7,32,0.525,2.475,0.07500000000000001,-0.866109375,0.866109375,0.0677812499999999,0.06778125000000006,pitch,heave_force,0.975,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.975,0.975,0.0,2.0,0.0,1.0256410256410253,1.2737371673130158,1.2418937381301904,1.2737371673130158,1.2418937381301904,4.356670280299191,2.1504540957995193,3.3680257776722278,1.6624587959078256,2.7635083303977255,1.3640687556166775,0.8205128205128206,-993.2654140434331,979.6530997982984,-74.4949060532575,73.4739824848724,-0.04222842803795386,-0.03775537923729414,-0.00447304880065972,0.0,-0.00447304880065972,-0.30869331057351573,-0.22022291518977824,-0.08847039538373742,0.0,-0.08847039538373742,-0.22022291518977824,0.0,-0.30869331057351573,-0.22022291518977824,6.612655595545772,2.620351820315327,0.12292139830628751,0.07357223711937934,0.6438272311054459,0.31766964452432994,12.089442195232664,21144.900211137065,9765.850396732452,18381.914383153267,7284.0755304451495,26885.06463545902,11720.04556326928,2.541853332000031,0.7629117721122352,0.052911407011266745,0.02516592893360504,advance_eq19_20,1.8190938357710003,0.7628191124602687,1.871590126253141,0.7668012561395258,1.0288584840703892,1.0052202987762247,101.47605820213124,7.803894842649146e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,7,8,31,0.6,2.4,0.07499999999999996,-0.8664999999999999,0.8664999999999998,0.06699999999999995,0.06700000000000006,pitch,heave_force,0.9,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.9,0.9,4.0467391011395334e-17,2.0,0.0,1.111111111111111,1.3717501880866567,1.2345751692779912,1.3717501880866567,1.2345751692779912,4.479711018518874,2.179251122584942,3.3481777602508753,1.628792596771812,2.9761580091118898,1.4478156415749441,0.8888888888888891,-866.4060947625549,766.1008633128407,-64.98045710719157,57.45756474846302,-0.03683503614143288,-0.034896497426829154,-0.0019385387146037298,0.0,-0.0019385387146037298,-0.34822504266320903,-0.25654885352183987,-0.09167618914136914,0.0,-0.09167618914136914,-0.25654885352183987,0.0,-0.34822504266320903,-0.25654885352183987,6.012008940817409,2.3491289797896995,0.13166164232480254,0.07978042626457198,0.6498051751684731,0.33668324609385,10.16385399261988,15976.340874491072,7052.250868174847,16712.23187478532,6530.128048792548,22602.851903680807,9329.239289331192,2.5972495667154356,0.8048750228570808,0.054739356762203206,0.02616261114156902,advance_eq19_20,1.7595526114443425,0.7486817023876183,1.7970162749735885,0.7607103315931244,1.0212915847389716,1.0160664126919967,102.63663006147286,8.359181361058104e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,8,9,30,0.6749999999999999,2.325,0.07500000000000001,-0.866859375,0.866859375,0.06628124999999993,0.06628125000000007,pitch,heave_force,0.8250000000000001,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.8250000000000001,0.8250000000000001,5.3944886949429485e-17,2.0,0.0,1.2121212121212122,1.4552745843694648,1.2006015321048085,1.4552745843694648,1.2006015321048085,4.53550522255569,2.177411230661241,3.2560409837720434,1.5631643791964505,3.157373075172891,1.5157957616450428,0.9696969696969697,-764.2460382438433,623.9476433589653,-57.318452868288254,46.7960732519224,-0.03249172715869905,-0.03151975781397226,-0.000971969344726796,0.0,-0.000971969344726796,-0.38288842431327497,-0.28975698114224063,-0.0931314431710344,0.0,-0.0931314431710344,-0.28975698114224063,0.0,-0.38288842431327497,-0.28975698114224063,5.5414399161209635,2.144628358299092,0.14020299886076545,0.08542336211533083,0.6699016699689352,0.3572888045495945,9.00344783354351,12609.023933431936,5392.991635731084,15404.140231669877,5961.655540096633,20022.28663968084,7964.957339735403,2.6649294956777876,0.8426076532004199,0.05665011318248358,0.027108492014054877,advance_eq19_20,1.7189446486049333,0.7271072272917928,1.7402281593793412,0.746241433288955,1.0123817313091967,1.0263155216713085,103.73019523740942,6.665584677861838e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,9,10,29,0.75,2.25,0.07500000000000001,-0.8671874999999999,0.8671874999999999,0.06562499999999982,0.0656250000000001,pitch,heave_force,0.75,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.75,0.75,0.0,2.0,0.0,1.3333333333333333,1.5263092549130397,1.1447319411847798,1.5263092549130397,1.1447319411847798,4.539165834647557,2.153549253235293,3.1045222051284136,1.4729009073592911,3.3114903521369743,1.571094301183244,1.0666666666666667,-671.2192993683248,515.8584203295616,-50.341447452624365,38.68938152471712,-0.028536718867190596,-0.027633499273551115,-0.0009032195936394725,0.0,-0.0009032195936394725,-0.41340264732621984,-0.3193336096860023,-0.09406903764021753,0.0,-0.09406903764021753,-0.3193336096860023,0.0,-0.41340264732621984,-0.3193336096860023,5.164577599728897,1.9847987491629149,0.14652344544610468,0.08930006753396683,0.6930432204183161,0.3733485266670821,8.202893037756485,10128.584759126048,4238.637160911827,14356.535266605304,5517.359878757027,18241.97559791514,7077.015864855124,2.7316481894763895,0.8918988845549732,0.0579935593103548,0.027715458791641744,advance_eq19_20,1.6964668861229222,0.6992474954732302,1.7024061020731511,0.7244486310322676,1.0035009324371797,1.0360403658535553,104.75084920458065,9.600177971475902e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,10,11,28,0.825,2.175,0.07499999999999996,-0.8674843749999999,0.8674843749999999,0.06503124999999987,0.0650312500000001,pitch,heave_force,0.675,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.675,0.675,0.0,1.9999999999999996,4.9481617944850753e-17,1.4814814814814816,1.5865411479003235,1.0709152748327184,1.5865411479003233,1.0709152748327182,4.503739643684826,2.1145622198728535,2.904330813979366,1.3636197247469304,3.4421698536051752,1.616141895996362,1.1851851851851853,-581.0009588051284,424.81957070495923,-43.57507191038461,31.861467802871925,-0.02470110892012968,-0.023303423613416273,-0.0013976853067134071,0.0,-0.0013976853067134071,-0.44002156121987995,-0.3448020711294859,-0.09521949009039396,0.0,-0.09521949009039396,-0.3448020711294859,0.0,-0.44002156121987995,-0.3448020711294859,4.862582542184333,1.8583664866984069,0.1496034471050651,0.09087344435293018,0.7107543397840157,0.38154354204068497,7.588637582226451,8140.413047074117,3358.1464906648503,13517.046923123617,5165.90243623478,16875.9657061502,6435.2653785222365,2.792927795067426,0.930033447341031,0.058385994315341035,0.027824957893963147,advance_eq19_20,1.6893492416092841,0.6662744803736882,1.6825915302511052,0.6964966517653055,0.9959998138977222,1.0453599414083319,105.69301673551143,5.714153417128882e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_plm1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,11,12,27,0.8999999999999999,2.1,0.07500000000000001,-0.8677499999999999,0.8677499999999999,0.06449999999999989,0.0645,pitch,heave_force,0.6000000000000001,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.6000000000000001,0.6000000000000001,6.989197656908863e-17,1.9999999999999998,0.0,1.6666666666666665,1.6373720644447955,0.9824232386668775,1.6373720644447955,0.9824232386668774,4.440566170333927,2.0660387227382757,2.664339702200356,1.2396232336429653,3.5524529362671413,1.6528309781906205,1.3333333333333333,-491.3823670326201,342.2608595250538,-36.853677527446514,25.669564464379036,-0.020890997141323066,-0.01862198341623795,-0.0022690137250851177,0.0,-0.0022690137250851177,-0.4628176142506063,-0.36576477464431306,-0.09705283960629323,0.0,-0.09705283960629323,-0.36576477464431306,0.0,-0.4628176142506063,-0.36576477464431306,4.624320547388344,1.7588631586096688,0.14910897142660207,0.09003202207471442,0.7178523077534873,0.3806013518550435,7.076776454592177,6454.710972398639,2642.237035877835,12854.724271381512,4889.302266856831,15737.665089910595,5930.55563843367,2.8496023890183286,0.949640492098138,0.05765502944784362,0.027376064859263086,advance_eq19_20,1.693369927064566,0.6293924873653772,1.6778738098423402,0.6635526775493298,0.990848947430472,1.0542748616637392,106.55145429053391,5.926809791790616e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
