stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0015078642759883056,-0.0010252043253550181,0.0010252043253550181,191807.43124318053,7.647778189840313
source,640,0.0009421317295922054,-0.0009492196077981552,0.0009492196077981552,429261.5520281076,7.645521531598917
source,1280,0.0008452633917485733,-0.0009153821072491885,0.0009153821072491885,1031417.1716365928,7.643877856118108
candidate_factor_1,320,0.0016118006465769288,-0.0010269165587380993,0.0010269165587380993,191750.28091023164,7.639300617865978
candidate_factor_1,640,0.0010439154746530353,-0.0009513928393269566,0.0009513928393269566,429135.7505131866,7.6370222370601155
candidate_factor_1,1280,0.0009472821962529258,-0.0009175948327390615,0.0009175948327390615,1031100.79601905,7.6353818687461485
candidate_factor_0.75,320,0.001566875999129523,-0.001025981035482028,0.001025981035482028,191764.2046039993,7.6414279319137615
candidate_factor_0.75,640,0.0009995149895972626,-0.0009504660680590395,0.0009504660680590395,429168.90239196975,7.639148417878974
candidate_factor_0.75,1280,0.0009028283366853289,-0.0009165087954871245,0.0009165087954871245,1031178.5538742784,7.637507278653075
candidate_factor_0.5,320,0.0015345581226897098,-0.0010254033129023378,0.0010254033129023378,191778.6175512867,7.643554317117289
candidate_factor_0.5,640,0.0009677286493083464,-0.0009498622150662175,0.0009498622150662175,429202.04368558177,7.641273674678161
candidate_factor_0.5,1280,0.0008709853612810959,-0.0009158479020196157,0.0009158479020196157,1031258.8082816441,7.639631730341062
candidate_factor_0.25,320,0.0015148776110095043,-0.0010251489624884063,0.0010251489624884063,191793.02645109547,7.6456797827831755
candidate_factor_0.25,640,0.000948597814150906,-0.0009492944014947277,0.0009492944014947277,429229.9537303778,7.643398105067349
candidate_factor_0.25,1280,0.0008517880944321894,-0.0009154563740248569,0.0009154563740248569,1031337.6568880407,7.641755264827863
