residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-2.2828038173034657,0.00014552810337540217,144.6700235780339
0,1,-7.286103010741792,4.517012580631747e-05,144.6700235780339
0,2,-5.320036011572644,6.04844874124109e-05,144.6700235780339
0,3,-7.672280362901881,4.162910909980805e-05,144.6700235780339
0,4,-6.422035643709704,4.8445555123410226e-05,144.6700235780339
0,5,-6.573067360765071,4.56968309378224e-05,144.6700235780339
0,6,-6.094374416032897,4.77044691570352e-05,144.6700235780339
0,7,-6.009180114613166,4.6808985404141345e-05,144.6700235780339
0,8,-5.716966628560351,4.763123067271627e-05,144.6700235780339
0,9,-5.594735372938378,4.723902635138803e-05,144.6700235780339
0,10,-5.382694567464679,4.7651963795149146e-05,144.6700235780339
0,11,-5.272323607039208,4.745369904377907e-05,144.6700235780339
0,12,-5.1199507522514525,4.769636177301628e-05,144.6700235780339
0,13,-5.035188101750277,4.759180724427525e-05,144.6700235780339
0,14,-4.930752597149557,4.7756357127057685e-05,144.6700235780339
0,15,-4.883877817986954,4.770635929342632e-05,144.6700235780339
0,16,-4.828105859593759,4.78344900612284e-05,144.6700235780339
0,17,-4.817335873646999,4.78231871394367e-05,144.6700235780339
0,18,-4.806190310623505,4.79467898533935e-05,144.6700235780339
0,19,-4.835617446401202,4.8011713690005936e-05,144.6700235780339
0,20,-4.857385369966611,4.825712443644513e-05,144.6700235780339
0,21,-4.912190559643821,4.8462531658518355e-05,144.6700235780339
0,22,-5.017035350333196,4.833772703810649e-05,144.6700235780339
0,23,-5.239845605147673,4.743517447587533e-05,144.6700235780339
0,24,-5.536668446538543,4.6185133658334996e-05,144.6700235780339
0,25,-5.868666559956485,4.514102238929259e-05,144.6700235780339
0,26,-5.841049287051814,4.7177701134790335e-05,144.6700235780339
0,27,-5.201716217247105,5.486475772595457e-05,144.6700235780339
0,28,-6.597995712962718,4.48011117818835e-05,144.6700235780339
0,29,-7.5028939952919345,4.164779692458226e-05,144.6700235780339
0,30,-8.27959861747219,4.01700879150726e-05,144.6700235780339
0,31,-9.196725890369539,3.88133842027512e-05,144.6700235780339
0,32,-10.293445003840583,3.7504630904680365e-05,144.6700235780339
0,33,-11.610542074859765,3.623697316067855e-05,144.6700235780339
0,34,-13.20763633745454,3.500817577923461e-05,144.6700235780339
0,35,-15.139445535866347,3.3817484182137734e-05,144.6700235780339
0,36,-17.473056277862764,3.2664436219967765e-05,144.6700235780339
0,37,-20.310772747134312,3.1556417343218545e-05,144.6700235780339
0,38,-24.37234110512908,3.0499699804844963e-05,144.6700235780339
0,39,-9.791851053382315,2.166556853170465e-05,144.6700235780339
0,40,-43.376260091426424,3.0749288541887344e-05,144.6700235780339
0,41,-41.512930845084725,3.189475766497933e-05,144.6700235780339
0,42,-31.24145662000628,2.3777784446731665e-05,144.6700235780339
0,43,-61.33222444070848,2.68891503036322e-05,144.6700235780339
0,44,-118.02452532380048,1.913611110995626e-05,144.6700235780339
0,45,18.036946969757466,3.168931965636868e-05,144.6700235780339
