iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,-0.5166164571792086,0.0006649636182968764,176.65269174346142
1,0,1,-1.0759035940586734,0.00032204449747272887,176.65269174346142
1,0,2,-1.5403221828740497,0.0002287923293394292,176.65269174346142
1,0,3,-1.9069872050013392,0.0001899902637940554,176.65269174346142
1,0,4,-8.118983641508926,6.84824029662987e-05,176.65269174346142
1,0,5,7.784432962429002,0.00010733659191797595,176.65269174346142
1,0,6,-6.786122983253065,0.00015626246135252533,176.65269174346142
1,0,7,4.2703630365025695,0.0002238436252437197,176.65269174346142
1,0,8,-4.0647097474827705,0.00029707194570330976,176.65269174346142
1,0,9,1.6966956491168323,0.00047243613015686273,176.65269174346142
1,0,10,-2.696096901645667,0.0005190442418318601,176.65269174346142
1,0,11,0.2549187724081778,0.001110207886635079,176.65269174346142
1,1,0,-0.04629835520539271,0.0006649636182968764,176.65269174346142
1,1,1,-0.08694752470918887,0.00032204449747272887,176.65269174346142
1,1,2,-0.09893987988836962,0.0002287923293394292,176.65269174346142
1,1,3,-0.07527901219433121,0.0001899902637940554,176.65269174346142
1,1,4,-0.380384831058784,6.84824029662987e-05,176.65269174346142
1,1,5,0.04297064783009027,0.00010733659191797595,176.65269174346142
1,1,6,-0.002775273506921533,0.00015626246135252533,176.65269174346142
1,1,7,-0.03959595495724136,0.0002238436252437197,176.65269174346142
1,1,8,-0.04619433723381355,0.00029707194570330976,176.65269174346142
1,1,9,-0.07788738300768534,0.00047243613015686273,176.65269174346142
1,1,10,-0.08111659501939848,0.0005190442418318601,176.65269174346142
1,1,11,-0.09023033171998554,0.001110207886635079,176.65269174346142
1,2,0,-0.577199314722909,0.0006649636182968764,176.65269174346142
1,2,1,-1.2102324068048649,0.00032204449747272887,176.65269174346142
1,2,2,-1.7543759566905404,0.0002287923293394292,176.65269174346142
1,2,3,-2.2115216030002927,0.0001899902637940554,176.65269174346142
1,2,4,-8.60664274754969,6.84824029662987e-05,176.65269174346142
1,2,5,8.198011636682725,0.00010733659191797595,176.65269174346142
1,2,6,-6.975321527210005,0.00015626246135252533,176.65269174346142
1,2,7,4.546755675714506,0.0002238436252437197,176.65269174346142
