node_index,xi,eta
0,4.658433624848022,-0.0901402894175209
1,4.656092807731042,-0.09198161662066737
2,4.653898626622457,-0.09416804797488552
3,4.651533182344586,-0.09635468679628403
4,4.64914743549355,-0.09870497756712068
5,4.6467670693513545,-0.10124476096792907
6,4.644385124889665,-0.10396694180285475
7,4.642086618000915,-0.10693961921342146
8,4.639838772956535,-0.1101302299392484
9,4.637651363819386,-0.11354167922562589
10,4.635535254501329,-0.11717793829289803
11,4.633628116270572,-0.1211055655246322
12,4.631936413141909,-0.12530840490879724
13,4.630431989904037,-0.1297607325140446
14,4.629165825725632,-0.1344676150612284
15,4.628257273502097,-0.13943862440645668
16,4.627664425438721,-0.14464366319843652
17,4.627443842286804,-0.1500680442395989
18,4.62763629966248,-0.15568942153974605
19,4.628196243018383,-0.16148902209989044
20,4.629197053748375,-0.16743896066194308
21,4.630648672552898,-0.1735150478475027
22,4.6325759201412176,-0.17968707378099125
23,4.634934606893441,-0.18594907345788378
24,4.63774719230388,-0.19227464314749684
25,4.641003900706599,-0.19865175693767784
26,4.644710823521953,-0.20506160035178042
27,4.648857813045171,-0.2114962636961748
28,4.65344716054514,-0.21794164598069954
29,4.658462702015912,-0.22439879112217812
30,4.663890999709791,-0.23087050107402138
31,4.6697514868592025,-0.23733339471688988
32,4.676044694265089,-0.24377965622357975
33,4.682742978811484,-0.2502318079134793
34,4.689854502875091,-0.2566791599154239
35,4.697389135670019,-0.2631086368863137
36,4.7053336296106885,-0.26953500034724964
37,4.7136935612072905,-0.27595223031762456
38,4.722476741789769,-0.28235141994714674
39,4.731672285362313,-0.2887503121375489
40,4.741280931484488,-0.2951526243495908
41,4.75131796127223,-0.30154049222304763
42,4.761784625271868,-0.30791737831898436
43,4.772676635979074,-0.3142974086955183
44,4.784001007365184,-0.3206769960236357
45,4.7957649555924275,-0.32705228422631877
46,4.807969455749748,-0.33343144900231086
47,4.820622277152845,-0.3398105608431799
48,4.833731224469799,-0.3461856267031322
49,4.8472971195816825,-0.3525674991527452
50,4.8613215278894755,-0.35896689805265325
51,4.875818242171881,-0.3653681951148637
52,4.890795260714544,-0.37176807972349707
53,4.906253594017631,-0.37818009054073487
54,4.922198870088962,-0.3846078280430325
55,4.938641522216438,-0.39104314223139414
56,4.955585150605406,-0.39749534606713766
57,4.973037691137591,-0.4039630029513505
58,4.991009356409402,-0.41043839512889047
59,5.009505030513127,-0.41692848681882866
60,5.028527910377568,-0.42344585633660153
61,5.048088761815156,-0.4299814455808926
62,5.068197593691369,-0.43652786803937643
63,5.088857639295924,-0.44309854000350474
64,5.110075794062433,-0.4496960642894456
65,5.131862731359709,-0.45631074796024784
66,5.154223761947861,-0.4629502301404804
67,5.177165092426105,-0.46961949939369224
68,5.200696863756838,-0.4763099133191902
69,5.224825464791564,-0.4830255927394646
70,5.249555931920501,-0.4897757046467048
71,5.274897475959861,-0.4965541478294088
72,5.300858668227756,-0.503356630024366
73,5.327444186527456,-0.5101934686279757
74,5.354660483204232,-0.5170682236465286
75,5.382517551196747,-0.5239700023197049
76,5.411021507411581,-0.5309028271154329
77,5.440176123995172,-0.5378803234404987
78,5.469991481076143,-0.5448895096290297
79,5.5004739987083475,-0.5519320441233062
80,5.531628530974426,-0.5590159977788389
81,5.563461013390732,-0.5661444050323439
82,5.595981009144678,-0.5733033158529431
83,5.629191838524696,-0.5805062167862808
84,5.66309873597956,-0.5877575156101272
85,5.697710358775956,-0.5950447766778946
86,5.7330309668450585,-0.6023753638830797
87,5.769064907318585,-0.6097556552784339
88,5.80581869329681,-0.6171806411606133
89,5.843298157077754,-0.6246475413276062
90,5.881506710991686,-0.6321647455777714
91,5.920448795028561,-0.6397346047797603
92,5.960131247945524,-0.6473459287848639
93,6.000556381820989,-0.6550098217167125
94,6.041727977844506,-0.6627287207587391
95,6.083649982960679,-0.6705029807330772
96,6.126327554438638,-0.6783250389110874
97,6.169762961749708,-0.6862016365652905
98,6.213959613922797,-0.6941319628290601
99,6.258921391674251,-0.7021110528106669
100,6.304649020758231,-0.7101502263287611
101,6.3511445985972665,-0.718251688801384
102,6.3984120176063115,-0.7264056922786148
103,6.446454016594917,-0.7346072896984368
104,6.495268907476897,-0.7428758538653465
105,6.544859240566849,-0.7512042637693505
106,6.595226884111099,-0.7595875157950038
107,6.64637170709761,-0.7680307479293627
108,6.698293781299156,-0.7765361068006686
109,6.750994746858451,-0.7850942101721373
110,6.804472193111067,-0.7937186216646607
111,6.8587255880581735,-0.8024094637879816
112,6.9137551798179855,-0.8111599181237048
113,6.969561514701182,-0.8199590420658611
114,7.026138685637965,-0.8288347409681512
115,7.083487678355379,-0.8377690678573687
116,7.1416058453887885,-0.8467650270326273
117,7.200490841188797,-0.8558215112503438
118,7.260138505537371,-0.8649470325465873
119,7.32054851175184,-0.8741227741120762
120,7.381713624365869,-0.8833730273689874
121,7.44363167388775,-0.8926864799033284
122,7.506298871887233,-0.9020601407740902
123,7.569711311271185,-0.9114894232920746
124,7.633861635162015,-0.9209906253011757
125,7.698746030055393,-0.9305538599678862
126,7.764359475031229,-0.9401749505424604
127,7.830695209711769,-0.9498591866039724
128,7.897746627397716,-0.9596084755124675
129,7.965508926043479,-0.9694098762350588
130,8.033972176212627,-0.9792834591271076
131,8.103131295621433,-0.9892133700143244
132,8.172978329044446,-0.9992012527987152
133,8.24350484318324,-1.009249731560334
134,8.314702584751828,-1.0193578034458235
135,8.386563015775574,-1.0295240879453267
