outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,0.05399163789568751,0.0010792528258188174,0.019989258853453318
1,1,0.007284243530739633,0.00014560662948754727,0.019989258853453318
1,2,-0.01728190285941737,-0.00034545242973712886,0.019989258853453318
1,3,-0.003984789831420079,-7.965299541686458e-05,0.019989258853453318
1,4,-0.0065842454201365756,-0.0001316141860577745,0.019989258853453318
1,5,-0.0038455269491308223,-7.686923361410661e-05,0.019989258853453318
1,6,-0.004627559988884609,-9.2501494477698e-05,0.019989258853453318
1,7,-0.0027491146350206875,-5.495276405724536e-05,0.019989258853453318
1,8,-0.00267445489614045,-5.3460371210837066e-05,0.019989258853453318
1,9,-0.001642612218457678,-3.2834600830595737e-05,0.019989258853453318
1,10,-0.0014903326193845198,-2.9790644506622287e-05,0.019989258853453318
1,11,-0.0008449128841534169,-1.6889182349960466e-05,0.019989258853453318
1,12,-0.0007341892582198306,-1.4675899129981073e-05,0.019989258853453318
1,13,-0.0003255325425659903,-6.507154258574391e-06,0.019989258853453318
1,14,-0.00026909866944260785,-5.379082960608157e-06,0.019989258853453318
1,15,-9.072253116136283e-06,-1.8134761592249664e-07,0.019989258853453318
1,16,2.045618604081152e-06,4.0890399792417986e-08,0.019989258853453318
1,17,0.00016187958090989243,3.23585284589638e-06,0.019989258853453318
1,18,0.00013889197625725682,2.776347666073999e-06,0.019989258853453318
1,19,0.00022955161616871993,4.588566675825102e-06,0.019989258853453318
1,20,0.00018506817506202308,3.699375656850993e-06,0.019989258853453318
1,21,0.00023481167842794113,4.693711421909956e-06,0.019989258853453318
1,22,0.00018374317257800147,3.6728898392164166e-06,0.019989258853453318
1,23,0.00021014809105970172,4.200704589751457e-06,0.019989258853453318
1,24,0.0001584611592109486,3.1675211296859303e-06,0.019989258853453318
1,25,0.0001707721276632758,3.413608264816196e-06,0.019989258853453318
1,26,0.00012140084698854161,2.426712955482437e-06,0.019989258853453318
1,27,0.00012668260697776355,2.532291423108807e-06,0.019989258853453318
1,28,8.390475851677076e-05,1.6771939370282224e-06,0.019989258853453318
1,29,8.834940119154151e-05,1.7660390499653202e-06,0.019989258853453318
1,30,5.356654401402318e-05,1.0707555141812097e-06,0.019989258853453318
1,31,5.820771023752765e-05,1.163528987204745e-06,0.019989258853453318
1,32,2.960881258011602e-05,5.918582190073241e-07,0.019989258853453318
1,33,3.447278414757133e-05,6.890854057250254e-07,0.019989258853453318
1,34,1.1514186520168951e-05,2.3016005483860005e-07,0.019989258853453318
1,35,1.7758885479009637e-05,3.5498695878875693e-07,0.019989258853453318
1,36,6.88011255518318e-07,1.375283508064507e-08,0.019989258853453318
1,37,8.520788222408059e-06,1.7032424141317104e-07,0.019989258853453318
1,38,-4.659517881539042e-06,-9.314030906637834e-08,0.019989258853453318
1,39,2.9535226431193044e-06,5.90387286428474e-08,0.019989258853453318
1,40,-7.788810370781222e-06,-1.5569254666200756e-07,0.019989258853453318
1,41,-1.0233602110778237e-07,-2.045621215955924e-09,0.019989258853453318
1,42,-8.292016714584599e-06,-1.657512685249931e-07,0.019989258853453318
1,43,-3.2513715273905716e-07,-6.499250708975802e-09,0.019989258853453318
1,44,-6.62102704655429e-06,-1.3234942350928922e-07,0.019989258853453318
1,45,8.148064095571004e-07,1.628737623608978e-08,0.019989258853453318
1,46,-4.842652738445521e-06,-9.680103912617209e-08,0.019989258853453318
1,47,1.590356609257955e-06,3.179004993175758e-08,0.019989258853453318
1,48,-3.4107754643724264e-06,-6.817887364834788e-08,0.019989258853453318
1,49,2.6686425267604167e-06,5.334418625474769e-08,0.019989258853453318
1,50,-1.437477394212669e-06,-2.8734107728904596e-08,0.019989258853453318
1,51,4.162179123620347e-06,8.31988758964866e-08,0.019989258853453318
1,52,1.9781344796280902e-07,3.9541442160227075e-09,0.019989258853453318
1,53,4.762471503049501e-06,9.519827565665137e-08,0.019989258853453318
1,54,7.010503633242074e-07,1.4013477181795078e-08,0.019989258853453318
1,55,4.679390648460249e-06,9.35375509485007e-08,0.019989258853453318
1,56,1.033220348349486e-06,2.0653308995813085e-08,0.019989258853453318
1,57,4.814211813495954e-06,9.623252611532355e-08,0.019989258853453318
1,58,1.3748489020128703e-06,2.748221058672134e-08,0.019989258853453318
1,59,4.43818289643373e-06,8.871598675578303e-08,0.019989258853453318
1,60,9.749863008970145e-08,1.948925354720135e-09,0.019989258853453318
1,61,1.3646232629763947e-06,2.7277807641079254e-08,0.019989258853453318
1,62,5.669747459637617e-09,1.133340496044057e-10,0.019989258853453318
1,63,8.762519188767765e-06,1.7515626427263065e-07,0.019989258853453318
