reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,5.365528506225452,10.737325809715697,0.8092805574223826,0.19071944257761742,1.6403791613600025e-06,115672.06117329614,1.0002455227154414,0.2502653301538209,5.127495227959482,0.9556365644148964,10.697191482798875,3.1006496054496413,False,displacement_limit,
1,0.5,5.365528506225452,10.737325809715697,0.8809389848073987,0.11906101519260126,1.6240498514607676e-06,115657.92205390244,1.0001232581796042,0.1251225750815709,5.230543540145897,0.9748421863898521,10.730264658159395,3.0971792416762676,True,,3.0936966785381057
1,0.25,5.365528506225452,10.737325809715697,0.9350992171421495,0.0649007828578505,1.6261816982421543e-06,115650.77978743796,1.0000614971979058,0.06255870316891182,5.294556342350108,0.9867725679226199,10.736859681688534,3.095439199536019,True,,
1,0.125,5.365528506225452,10.737325809715697,0.9663068529689007,0.03369314703109927,1.6240077708647047e-06,115647.22486433797,1.0000307568801636,0.03127867329886143,5.329281411165859,0.9932444501939488,10.737873609549808,3.094568030575542,True,,
2,1.0,5.230543540145897,10.730264658159395,0.8844380859806744,0.11556191401932558,1.6740340445834655e-06,115686.19559325489,1.000244458306021,0.2502889634861383,5.058640119283321,0.9671346926866837,10.668658274829697,3.1041172956523737,False,displacement_limit,
2,0.5,5.230543540145897,10.730264658159395,0.9148333653100655,0.08516663468993446,1.6401077059218858e-06,115672.02301104511,1.0001219195126714,0.12513473990899837,5.128458068380714,0.9804828177068696,10.712972276312616,3.100654825764143,True,,3.0971792416762676
2,0.25,5.230543540145897,10.730264658159395,0.9505946524479622,0.04940534755203785,1.6086737636560547e-06,115665.07259482818,1.0000618249156603,0.06256486220961562,5.175660678789613,0.9895072355415756,10.724782280428075,3.0989183589324627,True,,
2,0.125,5.230543540145897,10.730264658159395,0.973715394785222,0.026284605214778045,1.616501919814076e-06,115661.49843814205,1.000030922089268,0.03128176178242869,5.202206347730104,0.99458236181416,10.728296495994934,3.0980489126351554,True,,
3,1.0,5.128458068380714,10.712972276312616,0.9859594513583261,0.014040548641673922,1.733665695525951e-06,115700.11434416394,1.000242853303632,0.2503129450022983,5.0212986762932985,0.9791049491565307,10.63138897641662,3.107577943445945,False,displacement_limit,
3,0.5,5.128458068380714,10.712972276312616,0.9627720956721411,0.03722790432785894,1.6738850153261826e-06,115686.15792298858,1.0001221981891797,0.12514707219887167,5.0593281468971565,0.9865203301729667,10.686115707373714,3.1041225007480566,True,,3.100654825764143
3,0.25,5.128458068380714,10.712972276312616,0.973827316857814,0.026172683142186015,1.6638331981360388e-06,115679.05996158358,1.000060835370235,0.06257110572361209,5.089900217859782,0.9924815899814686,10.70279204327957,3.1023899906243226,True,,
3,0.125,5.128458068380714,10.712972276312616,0.985055270114743,0.014944729885256969,1.6520038803155584e-06,115675.54261240296,1.00003042741947,0.03128489496944633,5.108203718138656,0.9960505965005475,10.708648824633594,3.1015225308151155,True,,
4,1.0,5.0593281468971565,10.686115707373714,1.1028618010266014,-0.10286180102660136,1.7611321835178568e-06,115714.12773689479,1.0002417732160986,0.2503372365467098,5.0151668178668265,0.9912713056461037,10.586043880026276,3.111031470646916,False,insufficient_objective_decrease,
4,0.5,5.0593281468971565,10.686115707373714,1.0211660083667287,-0.02116600836672866,1.7335059720153636e-06,115700.07680232215,1.0001203158626435,0.12515955370961013,5.023004334067919,0.9928204275795959,10.650362660971718,3.1075829794942975,False,insufficient_objective_decrease,
4,0.25,5.0593281468971565,10.686115707373714,1.0027067792771547,-0.0027067792771546806,3.067135516078082e-05,115693.08916166093,1.0000599141621573,0.06257742452318306,5.037223190167112,0.9956308513525455,10.671556627930094,3.1058540730758386,False,insufficient_objective_decrease,
4,0.125,5.0593281468971565,10.686115707373714,0.9992935819711115,0.0007064180288884891,1.6761246063671124e-06,115689.6960698865,1.0000305840172605,0.031288067979322896,5.047274592510046,0.9976175582928926,10.67959729379201,3.1049884157519454,True,,3.1041225007480566
5,1.0,5.047274592510046,10.67959729379201,1.1322291956591437,-0.1322291956591437,5.486794407716576e-05,115717.4894486807,1.0002402407464979,0.2503449759028802,5.018635514954665,0.9943258332728954,10.575102813748895,3.1118942575500537,False,insufficient_objective_decrease,
5,0.5,5.047274592510046,10.67959729379201,1.0362000609746231,-0.03620006097462314,1.7458309247189673e-06,115703.55889058603,1.0001198276192451,0.12516356030205317,5.019144701294204,0.994426716696257,10.641759075035253,3.1084474911424964,False,insufficient_objective_decrease,
5,0.25,5.047274592510046,10.67959729379201,1.0102223489247408,-0.010222348924740832,1.7212615202341429e-06,115696.57836637109,1.0000594892792538,0.06257950153322195,5.0293070966045645,0.9964401588270738,10.664056706145614,3.1067194892209873,False,insufficient_objective_decrease,
5,0.125,5.047274592510046,10.67959729379201,1.0031821368018419,-0.0031821368018418728,3.066732375223248e-05,115693.0868230904,1.0000293090350376,0.03128916429607533,5.037289099885712,0.9980216070195284,10.672631615222398,3.1058542870875425,False,insufficient_objective_decrease,
