benchmark,coefficient,station_count,peak_pressure_gradient_station_local_index,peak_pressure_gradient_x_over_l,peak_pressure_gradient_density_abs,max_body_pressure_forward_to_time_norm_ratio,max_rhs_body_normal_velocity_to_total_ratio,max_rhs_inner_free_surface_potential_to_total_ratio,max_rhs_outer_control_history_to_total_ratio,max_body_phi_to_phi_n_norm_ratio,max_rhs_source_sum_relative_residual,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,2,0,0.024999999999999998,0.0,39.31272296888056,0.1707119791994196,0.9749323318482214,0.015709591766149864,23.105241937543504,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,2,0,0.024999999999999998,33.92757837847104,19.65636148444028,0.1707119791994196,0.9749323318482214,0.015709591766149864,23.105241937543504,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,2,0,0.024999999999999998,6.031569489505965,18.39874561492457,0.23323892462062096,0.9371524080136749,0.009928812050639129,42.14423035208326,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,2,0,0.024999999999999998,19.349700120409715,10.761233430370375,0.2564654166763081,0.9238258733937063,0.0069064384760526495,44.73459854496954,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,2,0,0.024999999999999998,0.0,19.65636148444028,0.1707119791994196,0.9749323318482214,0.015709591766149864,23.105241937543504,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,2,0,0.024999999999999998,16.115599729773745,19.65636148444028,0.1707119791994196,0.9749323318482214,0.015709591766149864,23.105241937543504,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,2,0,0.024999999999999998,6.446239891909502,28.747189570809546,0.21181461420112319,0.9498985458501228,0.012162628065296497,38.59769692315354,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,2,0,0.024999999999999998,9.191107557194618,28.747189570809546,0.21181461420112319,0.9498985458501228,0.012162628065296497,38.59769692315354,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
