stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.07074129123517399,-0.0006203766637671112,0.0006203766637671112,26948.19049408465,2.8354182284098486
source,160,0.07155892280985365,0.00044560416976397295,0.00044560416976397295,49185.224919565946,2.8313946951936844
source,320,0.07186288365024524,0.000853856784680348,0.000853856784680348,115231.00469206777,2.828634229047048
candidate_factor_1,80,0.06922150242430258,0.0015883588280777886,0.0015883588280777886,27050.94214132148,2.826274155620024
candidate_factor_1,160,0.06899378121878023,0.0025394403366526537,0.0025394403366526537,49060.1060927072,2.82228672248674
candidate_factor_1,320,0.06887513086730056,0.002882770269128138,0.002882770269128138,114989.51607931496,2.81954491785008
candidate_factor_0.5,80,0.0695323872447079,0.00024673075116370905,0.00024673075116370905,34659.615897010364,2.8308744948961837
candidate_factor_0.5,160,0.06967519063278461,0.0012051493563084224,0.0012051493563084224,49176.05355837411,2.8268707460286358
candidate_factor_0.5,320,0.06970468606868355,0.0015609793664392614,0.0015609793664392614,115203.36721986132,2.8241194816050483
candidate_factor_0.25,80,0.07002843939693054,-0.00024769031846397796,0.00024769031846397796,29762.968247630728,2.833152678384798
candidate_factor_0.25,160,0.07047097531359262,0.000766114295248536,0.000766114295248536,49180.443049970345,2.8291398991327905
candidate_factor_0.25,320,0.07062200002808892,0.0011457218027124193,0.0011457218027124193,115217.11889318681,2.826384122430778
candidate_factor_0.125,80,0.07035825323247019,-0.00044788750214900424,0.00044788750214900424,27885.650028800857,2.8342868026086756
candidate_factor_0.125,160,0.07097978032887126,0.000593098750513127,0.000593098750513127,49182.77039505237,2.830268960136653
candidate_factor_0.125,320,0.07120371633929395,0.0009779407595056958,0.0009779407595056958,115224.25525656613,2.8275103626592646
