omega_e_rad_s,matrix,row,column,value
6.575571103388235,raw_added_mass,heave,heave,70.81726454434916
6.575571103388235,raw_added_mass,heave,pitch,-5.7829231642748775
6.575571103388235,raw_added_mass,pitch,heave,-16.532064328697547
6.575571103388235,raw_added_mass,pitch,pitch,38.59797549136822
6.575571103388235,raw_radiation_damping,heave,heave,36.70661540557801
6.575571103388235,raw_radiation_damping,heave,pitch,-320.40843023603145
6.575571103388235,raw_radiation_damping,pitch,heave,311.31437010085745
6.575571103388235,raw_radiation_damping,pitch,pitch,29.868725191594134
6.575571103388235,delta_added_mass,heave,heave,9.157102668257544
6.575571103388235,delta_added_mass,heave,pitch,4.18784959178958
6.575571103388235,delta_added_mass,pitch,heave,-6.837940940463755
6.575571103388235,delta_added_mass,pitch,pitch,31.715484105217737
6.575571103388235,delta_radiation_damping,heave,heave,32.43317589669669
6.575571103388235,delta_radiation_damping,heave,pitch,-21.499501061443596
6.575571103388235,delta_radiation_damping,pitch,heave,15.546986134098915
6.575571103388235,delta_radiation_damping,pitch,pitch,23.73130993243442
7.957739901990668,raw_added_mass,heave,heave,69.85350020163045
7.957739901990668,raw_added_mass,heave,pitch,-6.187160714134416
7.957739901990668,raw_added_mass,pitch,heave,-15.907507502123636
7.957739901990668,raw_added_mass,pitch,pitch,27.501751991117114
7.957739901990668,raw_radiation_damping,heave,heave,50.75362378037102
7.957739901990668,raw_radiation_damping,heave,pitch,-314.1998985644725
7.957739901990668,raw_radiation_damping,pitch,heave,301.5211204454396
7.957739901990668,raw_radiation_damping,pitch,pitch,25.68742259617551
7.957739901990668,delta_added_mass,heave,heave,8.19333832553884
7.957739901990668,delta_added_mass,heave,pitch,3.7836120419300414
7.957739901990668,delta_added_mass,pitch,heave,-6.213384113889843
7.957739901990668,delta_added_mass,pitch,pitch,20.619260604966634
7.957739901990668,delta_radiation_damping,heave,heave,46.4801842714897
7.957739901990668,delta_radiation_damping,heave,pitch,-15.290969389884651
7.957739901990668,delta_radiation_damping,pitch,heave,5.7537364786810485
7.957739901990668,delta_radiation_damping,pitch,pitch,19.550007337015796
9.63043716691076,raw_added_mass,heave,heave,68.5654875334831
9.63043716691076,raw_added_mass,heave,pitch,-6.7253335675915125
9.63043716691076,raw_added_mass,pitch,heave,-15.069802343986936
9.63043716691076,raw_added_mass,pitch,pitch,20.094270997230918
9.63043716691076,raw_radiation_damping,heave,heave,68.29305055852939
9.63043716691076,raw_radiation_damping,heave,pitch,-306.37801516286066
9.63043716691076,raw_radiation_damping,pitch,heave,289.09575973759564
9.63043716691076,raw_radiation_damping,pitch,pitch,20.361805955585634
9.63043716691076,delta_added_mass,heave,heave,6.905325657391479
9.63043716691076,delta_added_mass,heave,pitch,3.245439188472945
9.63043716691076,delta_added_mass,pitch,heave,-5.375678955753143
9.63043716691076,delta_added_mass,pitch,pitch,13.211779611080438
9.63043716691076,delta_radiation_damping,heave,heave,64.01961104964806
9.63043716691076,delta_radiation_damping,heave,pitch,-7.469085988272809
9.63043716691076,delta_radiation_damping,pitch,heave,-6.671624229162887
9.63043716691076,delta_radiation_damping,pitch,pitch,14.224390696425921
11.654731263912689,raw_added_mass,heave,heave,66.92108505565571
11.654731263912689,raw_added_mass,heave,pitch,-7.409551437669434
11.654731263912689,raw_added_mass,pitch,heave,-13.993945081298866
11.654731263912689,raw_added_mass,pitch,pitch,15.242126499427792
11.654731263912689,raw_radiation_damping,heave,heave,88.22874059331733
11.654731263912689,raw_radiation_damping,heave,pitch,-297.31732987890365
11.654731263912689,raw_radiation_damping,pitch,heave,274.5433012964036
11.654731263912689,raw_radiation_damping,pitch,pitch,14.069542725182629
11.654731263912689,delta_added_mass,heave,heave,5.260923179564095
11.654731263912689,delta_added_mass,heave,pitch,2.561221318395024
11.654731263912689,delta_added_mass,pitch,heave,-4.2998216930650734
11.654731263912689,delta_added_mass,pitch,pitch,8.35963511327731
11.654731263912689,delta_radiation_damping,heave,heave,83.955301084436
11.654731263912689,delta_radiation_damping,heave,pitch,1.5915992956842047
11.654731263912689,delta_radiation_damping,pitch,heave,-21.224082670354903
11.654731263912689,delta_radiation_damping,pitch,pitch,7.932127466022916
14.104526978352752,raw_added_mass,heave,heave,64.96650695326122
14.104526978352752,raw_added_mass,heave,pitch,-8.218765220222025
14.104526978352752,raw_added_mass,pitch,heave,-12.701869947875126
14.104526978352752,raw_added_mass,pitch,pitch,12.154380130717168
14.104526978352752,raw_radiation_damping,heave,heave,107.1874528074619
14.104526978352752,raw_radiation_damping,heave,pitch,-288.26888723730195
14.104526978352752,raw_radiation_damping,pitch,heave,259.7472380755775
14.104526978352752,raw_radiation_damping,pitch,pitch,7.521474753889049
14.104526978352752,delta_added_mass,heave,heave,3.3063450771696026
14.104526978352752,delta_added_mass,heave,pitch,1.7520075358424325
14.104526978352752,delta_added_mass,pitch,heave,-3.0077465596413333
14.104526978352752,delta_added_mass,pitch,pitch,5.271888744566687
14.104526978352752,delta_radiation_damping,heave,heave,102.91401329858057
14.104526978352752,delta_radiation_damping,heave,pitch,10.6400419372859
14.104526978352752,delta_radiation_damping,pitch,heave,-36.020145891181016
14.104526978352752,delta_radiation_damping,pitch,pitch,1.3840594947293363
17.069263698860603,raw_added_mass,heave,heave,62.89958776591861
