step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.8726812191697404,0.1273187808302596,0.8811706230874158,1.0714419627388987,0.8746318171859412,2.5325506000024306e-05,114756.0147386607,1.0004438219571907,0.3424922336977221,19.30902952914845,0.9910275986967324,21.425651880614478,2.928532776832058,False,False,displacement_limit
0.5,0.9342077682505361,0.06579223174946391,0.9378673221547693,1.058899021113318,0.9352588944605785,6.148286234513456e-06,114730.66185393951,1.0002227953125669,0.17164210614706246,19.39420889522426,0.9953993928613841,21.918662202317645,2.9250202545606174,False,True,
0.25,0.9671440142211355,0.032855985778864505,0.9682541637301499,1.0349699248612576,0.9677788352202612,1.4813428021783042e-06,114718.09829214406,1.0001132660838927,0.08594316438564434,19.45082780055194,0.9983053337168283,22.051576239978623,2.923246244680953,False,True,
0.125,0.983673029090729,0.016326970909271044,0.9839572075282665,1.0177137763290458,0.9840292749340266,8.387569806016415e-07,114711.58797559606,1.0000565090939932,0.04305251537242246,19.472318661387447,0.999408342864729,22.091367004101592,2.922356848314725,False,True,
