panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
80,0,-0.4091659614958559,3.212603986990231e-07,0.00014523068916852657
80,1,-1.3189982433377039,3.212603986990231e-07,4.5077878457596205e-05
80,2,-1.9959261454743773,3.212603986990231e-07,2.9982537316888664e-05
80,3,-1.8762175595894024,3.212603986990231e-07,3.093782008317191e-05
80,4,-1.694278123670805,3.212603986990231e-07,3.2521121603754846e-05
80,5,-1.5816939331368685,3.212603986990231e-07,3.284427406422047e-05
80,6,-1.4586218190433746,3.212603986990231e-07,3.325686675499176e-05
80,7,-1.3522272502023565,3.212603986990231e-07,3.340688917716761e-05
80,8,-2.8803335151336253,3.212603986990231e-07,3.3607745199560606e-05
80,9,-2.654636906802356,3.212603986990231e-07,3.3722982530141936e-05
80,10,-2.4336310423688987,3.212603986990231e-07,3.387356901199637e-05
80,11,-2.2336552811328216,3.212603986990231e-07,3.3992204530243886e-05
80,12,-2.0419559322467005,3.212603986990231e-07,3.4139495996125566e-05
80,13,-1.8717076977633003,3.212603986990231e-07,3.42772634633675e-05
80,14,-1.7133189557627486,3.212603986990231e-07,3.444121054546113e-05
80,15,-1.5752880718638538,3.212603986990231e-07,3.4606718375865786e-05
80,16,-1.4413981385815795,3.212603986990231e-07,3.479217401245657e-05
80,17,-1.3320617002376591,3.212603986990231e-07,3.496495253888008e-05
80,18,-1.2303988743179228,3.212603986990231e-07,3.511849822713925e-05
80,19,-1.1213881083324164,3.212603986990231e-07,3.531365356966939e-05
80,20,-1.0254798911250302,3.212603986990231e-07,3.598966502376662e-05
80,21,-0.9092206107129714,3.212603986990231e-07,3.715378561045579e-05
80,22,-0.8204391299264242,3.212603986990231e-07,3.625315905456487e-05
80,23,-0.7550679812920368,3.212603986990231e-07,3.425788434974916e-05
80,24,-0.6375592890677678,3.212603986990231e-07,3.2840345778487654e-05
80,25,-0.43948595769754406,3.212603986990231e-07,3.167573700293034e-05
80,26,-0.23838274674899818,3.212603986990231e-07,3.068995775912501e-05
80,27,-0.0009189915855348951,3.212603986990231e-07,3.592549903291137e-05
80,28,0.04002532851220564,3.212603986990231e-07,4.1587943872485074e-05
80,29,0.27871154519600205,3.212603986990231e-07,2.9088830489529723e-05
80,30,0.4259672616374406,3.212603986990231e-07,2.7953287968870573e-05
80,31,0.5712216251284387,3.212603986990231e-07,2.5777722426574394e-05
80,32,0.7459193728534423,3.212603986990231e-07,2.4374147261823108e-05
80,33,0.7548379956404301,3.212603986990231e-07,2.4659277157876194e-05
80,34,0.8245387193261705,3.212603986990231e-07,2.5274562350302774e-05
80,35,2.484382635336984,3.212603986990231e-07,2.217249207434276e-05
160,0,-0.0001510872182231355,4.3553349657560697e-07,0.00014523068916852657
160,1,-0.00048721049915288864,4.3553349657560697e-07,4.5077878457596205e-05
160,2,-0.0007376230713555296,4.3553349657560697e-07,2.9982537316888664e-05
160,3,-0.0006947144038691304,4.3553349657560697e-07,3.093782008317191e-05
160,4,-0.0006284326872570327,4.3553349657560697e-07,3.2521121603754846e-05
160,5,-0.0005878064502659914,4.3553349657560697e-07,3.284427406422047e-05
160,6,-0.0005430744440574822,4.3553349657560697e-07,3.325686675499176e-05
160,7,-0.0005044108492975239,4.3553349657560697e-07,3.340688917716761e-05
160,8,-0.0010763977075881825,4.3553349657560697e-07,3.3607745199560606e-05
160,9,-0.0009941241069084043,4.3553349657560697e-07,3.3722982530141936e-05
160,10,-0.0009131282746964205,4.3553349657560697e-07,3.387356901199637e-05
160,11,-0.0008396532788667393,4.3553349657560697e-07,3.3992204530243886e-05
160,12,-0.0007687221504550468,4.3553349657560697e-07,3.4139495996125566e-05
160,13,-0.0007057423372020528,4.3553349657560697e-07,3.42772634633675e-05
160,14,-0.0006466542029784155,4.3553349657560697e-07,3.444121054546113e-05
160,15,-0.000595472913406853,4.3553349657560697e-07,3.4606718375865786e-05
160,16,-0.0005447251508219038,4.3553349657560697e-07,3.479217401245657e-05
160,17,-0.0005042223482731354,4.3553349657560697e-07,3.496495253888008e-05
160,18,-0.0004658011538537731,4.3553349657560697e-07,3.511849822713925e-05
160,19,-0.0004241205374507932,4.3553349657560697e-07,3.531365356966939e-05
160,20,-0.00038877489000333155,4.3553349657560697e-07,3.598966502376662e-05
160,21,-0.00034389221614437567,4.3553349657560697e-07,3.715378561045579e-05
160,22,-0.0003089150335802792,4.3553349657560697e-07,3.625315905456487e-05
160,23,-0.0002827605480608995,4.3553349657560697e-07,3.425788434974916e-05
160,24,-0.00023595534355520703,4.3553349657560697e-07,3.2840345778487654e-05
160,25,-0.00015511020062996408,4.3553349657560697e-07,3.167573700293034e-05
160,26,-7.307119773122536e-05,4.3553349657560697e-07,3.068995775912501e-05
160,27,2.1820033174079143e-05,4.3553349657560697e-07,3.592549903291137e-05
160,28,3.57991035819375e-05,4.3553349657560697e-07,4.1587943872485074e-05
160,29,0.00014399478619121761,4.3553349657560697e-07,2.9088830489529723e-05
160,30,0.0002069008408138941,4.3553349657560697e-07,2.7953287968870573e-05
160,31,0.00027409593618061065,4.3553349657560697e-07,2.5777722426574394e-05
160,32,0.0003517087910378193,4.3553349657560697e-07,2.4374147261823108e-05
160,33,0.0003562150664822935,4.3553349657560697e-07,2.4659277157876194e-05
160,34,0.00040946630603785244,4.3553349657560697e-07,2.5274562350302774e-05
160,35,0.0011588360683238517,4.3553349657560697e-07,2.217249207434276e-05
320,0,-0.00021771795056411625,9.051425365101284e-07,0.00014523068916852657
320,1,-0.000702418898804205,9.051425365101284e-07,4.5077878457596205e-05
320,2,-0.001064599848487081,9.051425365101284e-07,2.9982537316888664e-05
320,3,-0.0010025400705860365,9.051425365101284e-07,3.093782008317191e-05
320,4,-0.000904697525690235,9.051425365101284e-07,3.2521121603754846e-05
320,5,-0.0008440979122969178,9.051425365101284e-07,3.284427406422047e-05
320,6,-0.0007809900001181982,9.051425365101284e-07,3.325686675499176e-05
320,7,-0.0007271610519861316,9.051425365101284e-07,3.340688917716761e-05
320,8,-0.0015657068338748525,9.051425365101284e-07,3.3607745199560606e-05
320,9,-0.0014465317079451682,9.051425365101284e-07,3.3722982530141936e-05
320,10,-0.0013292766163699517,9.051425365101284e-07,3.387356901199637e-05
