reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,320,0.0013304409996986307,-0.0009500692181770628,0.0009500692181770628,189388.05991762067
1,1.0,640,0.0007279769520034269,-0.0008733644709021949,0.0008733644709021949,423818.14691301715
1,1.0,1280,0.0006228318366462779,-0.0008391666997423744,0.0008391666997423744,1018226.7539462077
1,0.75,320,0.001228393830977407,-0.0009500560162954901,0.0009500560162954901,189390.5783507106
1,0.75,640,0.0006227593783136253,-0.0008733585125418799,0.0008733585125418799,423824.0139403385
1,0.75,1280,0.0005169496744679259,-0.0008391682688500115,0.0008391682688500115,1018241.4255193302
1,0.5,320,0.001155511848420528,-0.0009500390944730018,0.0009500390944730018,189393.09642763887
1,0.5,640,0.0005476879968537799,-0.000873349244536747,0.000873349244536747,423829.88004588237
1,0.5,1280,0.0004415228592281247,-0.0008391666488867117,0.0008391666488867117,1018256.0945587939
1,0.25,320,0.0011117984492959798,-0.0009500184543340869,0.0009500184543340869,189395.6141473641
1,0.25,640,0.0005027667322614946,-0.0008733366642009254,0.0008733366642009254,423835.74519627966
1,0.25,1280,0.00039656123033583133,-0.0008390538803033053,0.0008390538803033053,1018268.1535942581
1,0.125,320,0.001100881038628612,-0.0009500067363721278,0.0009500067363721278,189396.87287730302
1,0.125,640,0.000491613621876208,-0.0008733291364216925,0.0008733291364216925,423838.67743647425
1,0.125,1280,0.0003855016092079639,-0.0008390480738361018,0.0008390480738361018,1018275.4322460131
