node_index,normal_displacement
0,-0.0001713311882621804
1,1.6778446770740474e-05
2,-1.2692559875820963e-05
3,-0.0001099842035059348
4,-0.0006623741853437407
5,-0.0019450926492873277
6,-0.0032121987083399
7,-0.004394930175391422
8,-0.005680975940342503
9,-0.006640043552547027
10,-0.007251981629163667
11,-0.007596337211073122
12,-0.007833679065881189
13,-0.008298801589476622
14,-0.00878533942878475
15,-0.009114824803572646
16,-0.009294963341600349
17,-0.009501254872117247
18,-0.009957028681574193
19,-0.010295430716884962
20,-0.01056956455270075
21,-0.011002339744652206
22,-0.01127811915887672
23,-0.01162742550600061
24,-0.012094494981277328
25,-0.012430921191929796
26,-0.012869542605920513
27,-0.013290981196923584
28,-0.013682942443391065
29,-0.014202022673867576
30,-0.014662370899467876
31,-0.015153228051472756
32,-0.015677163083161853
33,-0.016176874234718565
34,-0.0167571115165869
35,-0.01732946998633867
36,-0.017929273110728967
37,-0.01854487043847684
38,-0.019158074883659053
39,-0.01985557134733157
40,-0.02054415107275037
41,-0.021275289177408736
42,-0.022033970876107332
43,-0.022781400343499993
44,-0.023629229481797857
45,-0.02447731971669577
46,-0.025369043420638344
47,-0.026312870767508566
48,-0.027233578338377553
49,-0.028269845839162793
50,-0.029342862959720183
51,-0.030453896176601707
52,-0.031627904900804776
53,-0.03278045309003692
54,-0.034054624267574024
55,-0.03537736618089331
56,-0.036738884243140355
57,-0.038196744354799514
58,-0.03963394449162694
59,-0.04120372615265268
60,-0.04285697634966566
61,-0.04455280784742968
62,-0.04638141036699235
63,-0.04819753292982398
64,-0.05016113719279433
65,-0.052252961713960364
66,-0.054394889914730474
67,-0.0567149474056839
68,-0.05903134668983731
69,-0.061518036721874614
70,-0.06419146232276088
71,-0.06692125113865886
72,-0.06989440003397146
73,-0.0728535702514315
74,-0.07602622355390116
75,-0.07947571891029218
76,-0.08296617092366615
77,-0.08684827885288744
78,-0.09052323688133954
79,-0.09469533206060866
80,-0.09915710494416102
