reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.00526142973324774,-0.0003297165939447988,0.0003297165939447988,26248.529361684927
1,1.0,160,0.004564358083514384,0.0004879738799477962,0.0004879738799477962,47510.562057809475
1,1.0,320,0.004459206330820037,0.0008029106948537775,0.0008029106948537775,111401.5224457018
1,0.5,80,0.006165078979338754,-0.0003487251991046093,0.0003487251991046093,33069.38659829795
1,0.5,160,0.005499895114056086,0.0004552506893427504,0.0004552506893427504,47702.12788241303
1,0.5,320,0.0053839808368918735,0.000775302516234212,0.000775302516234212,111800.48776612092
1,0.25,80,0.0067606985689206995,-0.0003358286819426849,0.0003358286819426849,26942.705005803946
1,0.25,160,0.006117055083592426,0.0005038777502456168,0.0005038777502456168,47745.36626916813
1,0.25,320,0.005998268254354934,0.0008355160050501372,0.0008355160050501372,111908.68677475011
1,0.125,80,0.007095270429225661,-0.0003240240891681805,0.0003240240891681805,26239.049646128897
1,0.125,160,0.006464220931936493,0.000525471078830621,0.000525471078830621,47767.4411700994
1,0.125,320,0.006344467860270977,0.0008733517023399883,0.0008733517023399883,111962.71761765788
2,1.0,80,0.004727211717344791,-0.0002784599988379998,0.0002784599988379998,27259.272589703225
2,1.0,160,0.004017972941491394,0.00046790108721803087,0.00046790108721803087,47424.06789555485
2,1.0,320,0.00393245743498395,0.0007698753172861134,0.0007698753172861134,111184.42499773986
2,0.5,80,0.005260494354076844,-0.00034427458915740986,0.00034427458915740986,26247.282567724953
2,0.5,160,0.004563991133454421,0.00047280208385300866,0.00047280208385300866,47510.49074794249
2,0.5,320,0.004459419022210075,0.000787600050784539,0.000787600050784539,111401.30832075675
2,0.25,80,0.005665329198813392,-0.00035370296264731327,0.00035370296264731327,44065.74205186829
2,0.25,160,0.0049834883769496255,0.00040530512585111415,0.00040530512585111415,47659.412177529994
2,0.25,320,0.004872153386439473,0.0007353515355837045,0.0007353515355837045,111691.83260350826
2,0.125,80,0.005903103164781659,-0.0003527959945809353,0.0003527959945809353,37682.5374936334
2,0.125,160,0.0052293810841075265,0.00041523285895522284,0.00041523285895522284,47681.53654019551
2,0.125,320,0.005115176342020473,0.0007574412701207621,0.0007574412701207621,111746.07030925348
3,1.0,80,0.004550015587080527,-0.00017745122082275667,0.00017745122082275667,46809.73370465426
3,1.0,160,0.0038454662287643144,0.0004972551842899574,0.0004972551842899574,47337.69743829685
3,1.0,320,0.0037872178028874916,0.0007858912552417463,0.0007858912552417463,110967.02990057823
3,0.5,80,0.0047269515089791905,-0.00029294549635594216,0.00029294549635594216,27321.40808344646
3,0.5,160,0.004018347770059417,0.00045283406162648223,0.00045283406162648223,47423.99569228307
3,0.5,320,0.0039334249556538725,0.0007548666541643031,0.0007548666541643031,111184.2026074397
3,0.25,80,0.004948124127144765,-0.00032616690868886473,0.00032616690868886473,26121.771554153886
3,0.25,160,0.004243862747240407,0.00043928691181142036,0.00043928691181142036,47468.17627753975
3,0.25,320,0.004147919407888185,0.0007631849433519589,0.0007631849433519589,111292.78100384728
3,0.125,80,0.00509268953663542,-0.0003368870369084398,0.0003368870369084398,26185.096369452287
3,0.125,160,0.004391669607225001,0.0004619428015996578,0.0004619428015996578,47488.874159021056
3,0.125,320,0.00429150054869381,0.0007677906223787413,0.0007677906223787413,111347.20275057854
4,1.0,80,0.004716224082096982,-2.3651160668624622e-05,2.3651160668624622e-05,25920.926247775104
4,1.0,160,0.004030951941891776,0.0006570431666023229,0.0006570431666023229,47146.30377367784
4,1.0,320,0.00400730534569471,0.0009446918398792117,0.0009446918398792117,110567.5235962586
4,0.5,80,0.004550350929178176,-0.0001918451320128931,0.0001918451320128931,47029.58876389705
4,0.5,160,0.003846533820166393,0.00048249770918804306,0.00048249770918804306,47337.61203627417
4,0.5,320,0.0037889239971843035,0.0007709990151906272,0.0007709990151906272,110966.80444694516
4,0.25,80,0.0045948625829525455,-0.0002503131853426191,0.0002503131853426191,34172.986919805975
4,0.25,160,0.0038866650800632972,0.0004611531860455008,0.0004611531860455008,47380.685815637786
4,0.25,320,0.003814598442379723,0.0007542774896262519,0.0007542774896262519,111075.53301172443
4,0.125,80,0.004649760280467718,-0.00027338270830922434,0.00027338270830922434,30287.57331095789
4,0.125,160,0.003940898544045822,0.0004550889821581527,0.0004550889821581527,47402.343224513985
4,0.125,320,0.003862175563518369,0.0007543085396889858,0.0007543085396889858,111129.82957167862
5,1.0,80,0.0052126088002763535,0.00018599572989590343,0.00018599572989590343,37408.37278787769
5,1.0,160,0.00456372494267047,0.0007996122188313311,0.0007996122188313311,47059.80904713961
5,1.0,320,0.004581942148007596,0.00107990530412804,0.00107990530412804,110349.41714930677
5,0.5,80,0.004717056208504696,-3.793346097151822e-05,3.793346097151822e-05,25919.550295469366
5,0.5,160,0.004032643278244229,0.0006423944058580206,0.0006423944058580206,47146.21714903782
5,0.5,320,0.004009700021553197,0.0009297196327237235,0.0009297196327237235,110567.3009050176
5,0.25,80,0.00459167620774303,-0.00012318069967751997,0.00012318069967751997,26050.541393149968
5,0.25,160,0.0038947551829267915,0.0005989284209807556,0.0005989284209807556,47188.97331359783
5,0.25,320,0.003853925356725847,0.0008752920183956591,0.0008752920183956591,110676.3934584032
5,0.125,80,0.004560328368093726,-0.00015936365971753463,0.00015936365971753463,26114.00240746743
5,0.125,160,0.0038586597969883785,0.0005797214989893667,0.0005797214989893667,47210.634931061366
5,0.125,320,0.003809188036900038,0.0008670038043834291,0.0008670038043834291,110730.57934280155
