case_code,fn_b,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wave_amplitude_m,source_wave_amplitude_m,wave_amplitude_scale,component,heave_force_real_n_per_m,heave_force_imag_n_per_m,pitch_moment_real_nm_per_m,pitch_moment_imag_nm_per_m,response_calibration_used
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,total,4561.1963579529265,-4560.646573455498,2324.7316768652213,-800.2342806684906,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,bem,1918.3944290123084,-3659.5088535118925,281.2801312853282,96.1124643961428,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,front,2642.801928940619,-901.137719943605,2043.4515455798933,-896.346745064634,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,transom,0.0,0.0,0.0,0.0,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,raw_bem,1918.3944290123084,-3659.5088535118925,281.2801312853282,96.1124643961428,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,resolved_station,1945.223896865479,-3492.206851546926,263.45110710282466,-13.485709360906867,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,transom_extrapolation,-26.829467853170566,-167.30200196496756,17.829024182503773,109.59817375704976,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,pre_chine_bem,959.7133786544687,-1261.4220300097288,356.6862615691851,-454.49757875399644,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,post_chine_bem,958.6810503578405,-2398.0868235021644,-75.40613028385677,550.610043150139,False
