time_s,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,surge_velocity_mps,sway_velocity_mps,heave_velocity_mps,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,bow_vertical_m,bow_vertical_accel_mps2,wave_elevation_m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009990113928554327,0.07487971036783173,0.0,0.31723422037887034,0.0
0.04,0.0,0.0,6.156029624455246e-06,0.0,6.334629040484808e-05,0.0,0.0,0.0,0.0006597290483847718,0.0,0.003232871594223344,0.0,0.04268527856881138,0.08468923346709155,0.00028297931869364134,0.41277722882000145,0.002492099258586649
0.08,0.0,0.0,7.992922450981742e-05,0.0,0.0002604642167559882,0.0,0.0,0.0,0.0033469884819972364,0.0,0.006602344766290558,0.0,0.09029081700398309,0.08158761650839905,0.001218157851733486,0.44682870114568696,0.004826944507311932
0.12,0.0,0.0,0.00029666131472909623,0.0,0.0005863941907870916,0.0,0.0,0.0,0.007732664978866162,0.0,0.009587423431962757,0.0,0.12666518395225732,0.06560533741199441,0.0028592039284686867,0.4133605084426729,0.006857204625032608
0.16,0.0,0.0,0.0007138972476922784,0.0,0.001015779094436345,0.0,0.0,0.0,0.013264556152568196,0.0,0.011699739653735518,0.0,0.14692817487464313,0.03834404874236483,0.005152851890379107,0.31449166787877747,0.008454768123623503
0.2,0.0,0.0,0.0013636490250383123,0.0,0.001505406504658509,0.0,0.0,0.0,0.019230471004887912,0.0,0.012544374927246436,0.0,0.14802816436985963,0.0028236100329774062,0.007942275450395997,0.1603673402139709,0.0095188271137937
0.24,0.0,0.0,0.0022475476977944116,0.0,0.001998982943776314,0.0,0.0,0.0,0.02483745119350971,0.0,0.011868840190459407,0.0,0.12899547579520215,-0.03694180925625043,0.010983103162096903,-0.03244023065461224,0.009982238385915108
0.28,0.0,0.0,0.003335286803052881,0.0,0.002433479189315984,0.0,0.0,0.0,0.02929528682064176,0.0,0.009591681290716681,0.0,0.09091192493004775,-0.07651364688618525,0.013969590860363732,-0.24345271196258184,0.00981576021516278
0.32,0.0,0.0,0.004566320745286311,0.0,0.002746156295842811,0.0,0.0,0.0,0.031894298608809664,0.0,0.0058078680237429415,0.0,0.036668714773832586,-0.11159726679143822,0.016567023758119394,-0.45101134110475244,0.00902989754423311
0.36,0.0,0.0,0.005854440857462725,0.0,0.0028813743085023703,0.0,0.0,0.0,0.03207064249118114,0.0,0.0007733553543700896,0.0,-0.02940111857606168,-0.1385027765433924,0.018446046585618082,-0.6346582520706865,0.007674239110724839
0.4,0.0,0.0,0.007094651917442426,0.0,0.00279645577356316,0.0,0.0,0.0,0.029455600416656666,0.0,-0.005125813254341841,0.0,-0.10194727672096399,-0.15445393460934848,0.019315163647913434,-0.7769109709638169,0.005834328347122448
0.44,0.0,0.0,0.008171673212474978,0.0,0.0024661061590655407,0.0,0.0,0.0,0.02390751094744138,0.0,-0.011413681242388514,0.0,-0.17503953425440494,-0.15774637434463473,0.01894855712759139,-0.8643911901404588,0.003626265502790672
