case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-75.30911825427907,-5321.1221939031675,-42.25662217880532,-64.11498908938383,-117.56574043308439,-5385.237182992551,80.69064590737314,127.10309207215832,-122.94726808617851,-191.2180811615421,0.01442929290808441
fn167,8.6966,5,1181.155048807743,-832.7184317567817,-26.730998769308002,-43.50395843052073,1154.424050038435,-876.2223901873024,52.14129273917424,90.39549180575267,-78.87229150848223,-133.89945023627348,0.035331337898136014
fn226,10.4354,3,-754.1030793410101,-4699.547455759423,-84.23733018585725,-71.38860647752524,-838.3404095268673,-4770.936062236949,151.14703293613692,137.15539177500332,-235.38436312199426,-208.54399825252867,0.023198808078023995
fn226,10.4354,5,681.0173017194498,-477.1706513877006,-38.929701964611056,-35.840580952099145,642.0875997548388,-513.0112323397998,73.06770360666047,73.63901310122398,-111.9974055712715,-109.47959405332314,0.06363494632256468
fn282,12.10175,3,-1132.3401110276639,-4197.0012868425665,-123.95901447819452,-65.96702212267311,-1256.2991255058585,-4262.96830896524,219.9413079911704,128.55171419484648,-343.9003224693649,-194.51873631751954,0.03230198201750871
fn282,12.10175,5,447.6076233337208,-184.89348059395624,-39.93225319510091,-24.638161014782707,407.6753701386199,-209.53164160873894,76.36422611663065,53.082075306664514,-116.29647931173162,-77.72023632144722,0.09688683728148194
