panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.55597293714283,-0.061272163605232854,0.0030096487708506626,-0.5281698550903422,-0.9595301340858381,-0.09680957609484686,0.001026251986022732
1,4.553152800316321,-0.062479886199240456,0.003130524214222709,-0.14160797759619714,-0.41396428280593467,0.1307483276135395,0.00014018113327818226
2,4.5503056436657126,-0.06392264887592994,0.0032554110961429865,0.05583793925436309,-0.08329447202404694,0.19497035053277223,3.115586224916987e-05
3,4.547409680049832,-0.06554525245817575,0.0033844836702145217,0.12002633875179969,0.07392905369731873,0.16612362380627932,5.1155258659964996e-05
4,4.544436465412874,-0.06729733447454346,0.0035177808682511896,0.09904340744820272,0.11493350324907592,0.08315331164733086,3.4804085296627496e-05
5,4.541362626525917,-0.06914536298576014,0.0036554367199731737,0.038466599868181905,0.06543903400173923,0.011494165734624584,6.295332340612471e-06
6,4.538183182210258,-0.07108894283664227,0.003797541066833695,-0.016451355264899714,-0.02707727019157735,-0.005825440338221188,1.170720312490942e-06
7,4.534915727300548,-0.07316385027481787,0.003944199200400103,-0.037386221825364885,-0.09632095138440233,0.021548507733672118,1.0079389349349261e-05
8,4.531588390555173,-0.07541840905954791,0.004095519838683028,-0.03213891849823547,-0.10992078768888414,0.04564295069241364,1.2489628251630822e-05
9,4.5282232111041845,-0.07788572046175435,0.004251600702038356,-0.017836838435325575,-0.09431464833467107,0.058640971464020364,9.641657942165634e-06
10,4.524837722048494,-0.0805869698972064,0.00441254441237995,-0.0010950115573766794,-0.09052776369553239,0.08833774058077948,1.1769453668188377e-05
11,4.521460381265664,-0.08355175695570205,0.004578466255615559,0.019743302072705138,-0.08258529455408326,0.12207189869949353,1.77652665078117e-05
12,4.518125628064428,-0.0868098670792953,0.004749472154142392,0.036872241943748385,-0.054160062962764766,0.12790454685026198,1.957663905176304e-05
13,4.514858337635175,-0.09037486864725683,0.004925653383828158,0.035808945670610104,-0.03596495061077487,0.10758284195199552,1.4774224702246416e-05
14,4.511680360775139,-0.09425365363591218,0.005107140276292211,0.018756115528213435,-0.04872121864250856,0.08623344969893587,9.54791150522355e-06
15,4.508631633919297,-0.0984636534185228,0.005293974550364386,0.007299041791362537,-0.07605051710839072,0.09064860069111536,1.2541385126203553e-05
16,4.505783148649565,-0.10303516144077243,0.005486399712048005,0.013953277065383407,-0.08341865168576934,0.11132520581653571,1.8407555610984065e-05
17,4.503221749026633,-0.10799289288431649,0.005684276212744062,0.0416058465335869,-0.0564183925352415,0.1396300856024153,2.8046012006271844e-05
18,4.501029864794853,-0.11334139696680198,0.00588809667080615,0.06351521672645433,-0.006520437078389563,0.1335508705313,3.338068198683581e-05
19,4.4992493109473415,-0.11905821136356781,0.006097644196227301,0.05498967209418115,0.03115631927607243,0.0788230249122881,1.959299264414873e-05
20,4.497883648951925,-0.1251067354157389,0.006313023640829595,0.017912990413158525,0.011807820841085004,0.024018159985233822,2.1041281956302296e-06
