stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.00914512154424536,-0.00022892248073828965,0.00022892248073828965,44580.26661808752,2.6137257709236916
source,160,0.008594509427444484,0.0006210932619371396,0.0006210932619371396,47980.58248342978,2.60933895551135
source,320,0.008479552283808244,0.0009864795730143865,0.0009864795730143865,112415.56152165834,2.606785481949173
candidate_factor_1,80,0.006122054361259201,0.00012367386926598716,0.00012367386926598716,32910.60547005696,2.574848301079493
candidate_factor_1,160,0.005453278223083273,0.0009305099895593125,0.0009305099895593125,47700.09346733964,2.57118391387885
candidate_factor_1,320,0.005335363414272978,0.0012521154715967586,0.0012521154715967586,111795.97030237206,2.5686736264699377
candidate_factor_0.5,80,0.007424902356728349,-8.450360888865712e-05,8.450360888865712e-05,26301.197271829576,2.5938890484251735
candidate_factor_0.5,160,0.006805467580828375,0.0007754441352556795,0.0007754441352556795,47788.46209055659,2.590187612304901
candidate_factor_0.5,320,0.006684441127133115,0.0011368461551025395,0.0011368461551025395,112014.46350165468,2.587656880433591
candidate_factor_0.25,80,0.008231700470186789,-0.00016421264288218816,0.00016421264288218816,26421.560419316647,2.603463604004956
candidate_factor_0.25,160,0.007643219322353266,0.000752812757819689,0.000752812757819689,47831.042348828094,2.5997461324977547
candidate_factor_0.25,320,0.007524315752468221,0.0011012187284352446,0.0011012187284352446,112123.72273185583,2.5972031390482395
candidate_factor_0.125,80,0.008674785337120192,-0.00019821047615680354,0.00019821047615680354,26480.05469164594,2.6082645191561773
candidate_factor_0.125,160,0.008103736326993096,0.0007367563003933015,0.0007367563003933015,47852.91588233923,2.6045383374969364
candidate_factor_0.125,320,0.007986513233872014,0.0010852530616326853,0.0010852530616326853,112178.43296074859,2.601989609107047
