stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.07074129123517399,-0.0006203766637671112,0.0006203766637671112,26948.19049408465,2.8354182284098486
source,160,0.07155892280985365,0.00044560416976397295,0.00044560416976397295,49185.224919565946,2.8313946951936844
source,320,0.07186288365024524,0.000853856784680348,0.000853856784680348,115231.00469206777,2.828634229047048
candidate_factor_1,80,0.06432957684106327,-0.0018463206230645807,0.0018463206230645807,38135.34613997974,2.8406531484028443
candidate_factor_1,160,0.06496330487711653,-0.0006999853542461585,0.0006999853542461585,49309.85169355219,2.8366460082564116
candidate_factor_1,320,0.06517495532570522,-0.0002654635591863321,0.0002654635591863321,115477.14032785632,2.833890083587851
candidate_factor_0.5,80,0.06732098796512861,-0.0009460763766696827,0.0009460763766696827,27117.53027944473,2.8380669206840197
candidate_factor_0.5,160,0.06801299923558572,0.00021576450663855345,0.00021576450663855345,49194.12364868013,2.8340542869460004
candidate_factor_0.5,320,0.06826223840115436,0.0006349774258924036,0.0006349774258924036,115261.6520511617,2.831295806136022
candidate_factor_0.25,80,0.06898194554785271,-0.0007102708953670791,0.0007102708953670791,27032.629268324803,2.836749571767414
candidate_factor_0.25,160,0.06973287522376762,0.0004079169031506403,0.0004079169031506403,49189.44441545178,2.8327320311003414
candidate_factor_0.25,320,0.07000947115961766,0.0008095209675254852,0.0008095209675254852,115246.56999657948,2.8299717606050683
candidate_factor_0.125,80,0.06984975542890948,-0.0006454524839196873,0.0006454524839196873,26989.040807473506,2.836085296631519
candidate_factor_0.125,160,0.07063459957165995,0.0004336349823921499,0.0004336349823921499,49188.02565464934,2.8320642617344705
candidate_factor_0.125,320,0.07092453839575263,0.0008552037726821125,0.0008552037726821125,115238.71984708615,2.829304742740547
