iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.004184624316859029,0.026662014962302992,0.004299251011658566,0.00023187681723941563,0.00406737419441915,2356.6823386695332,20.98038417743494,15.575927763995864,20.91746805016495,0.9970011927933303,15.52043468375423
