iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective,predicted_low_mode_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.004184624316859029,0.026662014962302992,0.004184394884520697,0.004184214895930219,0.9984353731926844,0.1533843927287538,92691.07748541093,0.9997081333074941,7.652054160800588,1.920584636369111e-05,20.91746805016495,0.9970011927933303,15.52043468375423,True,
1,0.5,0.0042153793013608165,0.019508446952808532,0.004215266926681126,0.004214845362640199,0.9950054996812414,0.07669223321908834,92704.60717151102,0.9998540560608192,7.6557190634471395,2.226819602424585e-05,20.948807709625115,0.9984949528310456,15.547986969417396,True,
1,0.25,0.004250600708805562,0.011315994977049628,0.004250547117737363,0.004250326289360834,0.995486364231471,0.03834612461591085,92711.372381047,0.9999270213901705,7.657539850067008,2.3706011749003452e-05,20.96456667369565,0.9992460813107369,15.56183733343895,True,
