station,x,exponent,count,potential,field,normalized_rms,passed,solve_residual
12,0.2557645563861015,1.0,48,linear_z,body_phi,3.4036154331716864e-05,True,3.3956134743346263e-16
12,0.2557645563861015,1.0,48,linear_z,free_q,0.0006654634792093614,True,3.3956134743346263e-16
12,0.2557645563861015,1.0,48,quadratic,body_phi,4.096605219824748e-05,True,3.0498838330052914e-16
12,0.2557645563861015,1.0,48,quadratic,free_q,0.0007071924192707782,True,3.0498838330052914e-16
12,0.2557645563861015,1.0,72,linear_z,body_phi,3.357325930692511e-05,True,3.6992858825609225e-16
12,0.2557645563861015,1.0,72,linear_z,free_q,0.0007684526979422885,True,3.6992858825609225e-16
12,0.2557645563861015,1.0,72,quadratic,body_phi,6.247577867127835e-06,True,3.4581971126333103e-16
12,0.2557645563861015,1.0,72,quadratic,free_q,0.0009247699875008323,True,3.4581971126333103e-16
12,0.2557645563861015,1.0,96,linear_z,body_phi,3.325727383356989e-05,True,3.381215488175571e-16
12,0.2557645563861015,1.0,96,linear_z,free_q,0.0008536181994282863,True,3.381215488175571e-16
12,0.2557645563861015,1.0,96,quadratic,body_phi,6.8834687034066265e-06,True,3.4518088107914344e-16
12,0.2557645563861015,1.0,96,quadratic,free_q,0.001148854946782561,True,3.4518088107914344e-16
12,0.2557645563861015,1.5,48,linear_z,body_phi,3.014385132889514e-05,True,3.1400881960174723e-16
12,0.2557645563861015,1.5,48,linear_z,free_q,0.0006661175036347441,True,3.1400881960174723e-16
12,0.2557645563861015,1.5,48,quadratic,body_phi,6.0415065944246764e-05,True,3.335024961340862e-16
12,0.2557645563861015,1.5,48,quadratic,free_q,0.0009716817266052725,True,3.335024961340862e-16
12,0.2557645563861015,1.5,72,linear_z,body_phi,2.9699605150312457e-05,True,3.2052161929151646e-16
12,0.2557645563861015,1.5,72,linear_z,free_q,0.0008386523481998815,True,3.2052161929151646e-16
12,0.2557645563861015,1.5,72,quadratic,body_phi,1.4117532211728283e-05,True,3.3617169986225817e-16
12,0.2557645563861015,1.5,72,quadratic,free_q,0.0009241845505800494,True,3.3617169986225817e-16
12,0.2557645563861015,1.5,96,linear_z,body_phi,2.9525201353584315e-05,True,3.120318001408345e-16
12,0.2557645563861015,1.5,96,linear_z,free_q,0.001020469103938003,True,3.120318001408345e-16
12,0.2557645563861015,1.5,96,quadratic,body_phi,6.676589651238361e-06,True,3.998168341643316e-16
12,0.2557645563861015,1.5,96,quadratic,free_q,0.0011321694737313232,True,3.998168341643316e-16
42,0.8951311907918157,1.0,48,linear_z,body_phi,3.4036154331716864e-05,True,3.3956134743346263e-16
42,0.8951311907918157,1.0,48,linear_z,free_q,0.0006654634792093614,True,3.3956134743346263e-16
42,0.8951311907918157,1.0,48,quadratic,body_phi,4.096605219824748e-05,True,3.0498838330052914e-16
42,0.8951311907918157,1.0,48,quadratic,free_q,0.0007071924192707782,True,3.0498838330052914e-16
42,0.8951311907918157,1.0,72,linear_z,body_phi,3.357325930692511e-05,True,3.6992858825609225e-16
42,0.8951311907918157,1.0,72,linear_z,free_q,0.0007684526979422885,True,3.6992858825609225e-16
42,0.8951311907918157,1.0,72,quadratic,body_phi,6.247577867127835e-06,True,3.4581971126333103e-16
42,0.8951311907918157,1.0,72,quadratic,free_q,0.0009247699875008323,True,3.4581971126333103e-16
42,0.8951311907918157,1.0,96,linear_z,body_phi,3.325727383356989e-05,True,3.381215488175571e-16
42,0.8951311907918157,1.0,96,linear_z,free_q,0.0008536181994282863,True,3.381215488175571e-16
42,0.8951311907918157,1.0,96,quadratic,body_phi,6.8834687034066265e-06,True,3.4518088107914344e-16
42,0.8951311907918157,1.0,96,quadratic,free_q,0.001148854946782561,True,3.4518088107914344e-16
42,0.8951311907918157,1.5,48,linear_z,body_phi,3.014385132889514e-05,True,3.1400881960174723e-16
42,0.8951311907918157,1.5,48,linear_z,free_q,0.0006661175036347441,True,3.1400881960174723e-16
