step_factor,source_formal_exact_objective,source_root_relative_mismatch,secant_parameter_ratio,secant_tangential_fraction,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1.0,0.016988705652281454,1.1569901002079202e-07,1.0,0.946344342106555,0.02051298034776528,-0.20744809920292784,6.129648047833952,253521.07484896443,1.0007056767455231,1.3475792427342074e-07,27.39829895738502,1.291971393188382,7.2810972683311785,False,insufficient_objective_decrease
0.75,0.016988705652281454,1.1569901002079202e-07,1.0,0.946344342106555,0.011227610038044369,0.3391132751460329,4.635749537877116,253488.95121279586,1.0005788774051103,6.18698771772595e-08,24.543194109300153,1.157338444113095,6.39595490537616,False,displacement_limit
0.5,0.016988705652281454,1.1569901002079202e-07,1.0,0.946344342106555,0.009044462788743353,0.46761907741165964,3.103365540927392,253448.56808953642,1.0004194759797476,1.9314187670031014e-08,22.98105584705779,1.0836755517502774,6.28793676959005,False,displacement_limit
0.25,0.016988705652281454,1.1569901002079202e-07,1.0,0.946344342106555,0.011393552203643315,0.32934548182525913,1.5588306217151162,253390.15632605887,1.0001889113872948,2.459195786469497e-09,21.93981241491216,1.0345755426668728,5.888440296592322,False,displacement_limit
0.125,0.016988705652281454,1.1569901002079202e-07,1.0,0.946344342106555,0.01382778964752159,0.18605984878756063,0.7879866973631995,253353.24510387573,1.0000432143496965,3.957003394423146e-12,21.529358903407772,1.0152205383316693,5.8603754750527655,False,displacement_limit
