benchmark,case_code,fn_b,speed_m_s,wave_omega_rad_s,source_encounter_omega_rad_s,wave_number_rad_m,wavelength_m,wave_amplitude_m,lambda_over_l,reference_heave_rao_m_per_m,reference_pitch_rao_rad_per_wave_slope,heave_digitization_uncertainty_abs,pitch_digitization_uncertainty_abs,source_kind,frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,linear_gate_eligible
begovic_2014_mono_efd_republished_2020,C1,1.67,3.4,5.65,16.734,3.26,1.928,0.02,1.014,0.09615384615,0.1192307692,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,0,5.653231330621184,16.733537370253234,3.2589135410682504,-0.0744746983700079,-0.2121398753115712,0.0768101675979905,-0.4211175506198306,0.22483284322917022,0.428065174110762,0.1313521112838253,0.7189678458317089,-19.344344009936293,10.33689176718056,1.4288558184736644,19.344344009936293,10.33689176718056,62.955730627196324,201.31910170108173,0.12839395844084642,0.4105767039734909,5.062756601088291,6.767868208394773e-17,0.48132541200169227,0.6712527584826603,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,False
begovic_2014_mono_efd_republished_2020,C2,1.67,3.4,5.03,13.7884,2.576,2.44,0.02,1.284,0.25,0.2769230769,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,1,5.02522323101959,13.780481445941964,2.575075945565404,-0.15016218007817939,-0.2895989271659512,-0.1760296382659655,-0.4498074728871115,0.32621498883635236,0.4830250471902427,0.18757701030995647,0.9061355146015293,-27.40754010547775,-21.372612636061973,-23.541730914951387,27.40754010547775,-21.372612636061973,61.948770794330244,172.07664645603566,0.12634033190606425,0.3509386925321811,4.708496248548152,1.861228912715596e-16,0.6523174636713696,0.7841815160567963,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,True
begovic_2014_mono_efd_republished_2020,C3,1.67,3.4,4.4,11.1048,1.972,3.186,0.02,1.677,0.6,0.625,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,2,4.397718092036876,11.102937817212831,1.9721234485811634,-0.22969087968204352,-0.3842487761510398,-0.557752009738557,-0.4623446367448349,0.4476661950412192,0.7244652286301342,0.36735288003970945,1.3021694417201077,-30.869549851022782,-50.34320334727789,-43.76214561504861,30.869549851022782,-50.34320334727789,55.186152338997935,160.52523504781735,0.11254842854389202,0.3273803695407042,4.100924376242267,1.0920810765543493e-16,0.7858953423197934,0.8689659773325361,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,True
begovic_2014_mono_efd_republished_2020,C4,1.67,3.4,4.08,9.86,1.7,3.695,0.032,1.945,0.8076923077,0.8115384615,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,3,4.08359864090329,9.865149397171379,1.7004561047847324,-0.25934687935697875,-0.4478367673207801,-0.8088534636985677,-0.4623866218767213,0.5175119071060392,0.9316894943207936,0.5479056423151482,1.589652884334221,-30.0755736034273,-60.245259887251194,-50.82879938617384,30.0755736034273,-60.245259887251194,50.3648656487767,154.70688277570088,0.16434518421284072,0.5048227732021056,3.669324410255402,9.003859703758147e-17,0.8379770988512836,0.9013462509933884,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,True
begovic_2014_mono_efd_republished_2020,C5,1.67,3.4,3.77,8.6966,1.449,4.337,0.032,2.283,0.9576923077,0.9884615385,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,4,3.7692553583355703,8.694971301247858,1.4487399832094965,-0.24828326640102275,-0.5485899146683343,-1.111485377890788,-0.4965759115661046,0.6021590112674322,1.2173690406827076,0.8402950527987663,1.9562061871101175,-24.350768137423472,-65.92644466617632,-54.13956455715471,24.350768137423472,-65.92644466617632,45.5247422630425,147.89412898448768,0.148551416887251,0.4825921316151393,3.1390545723857985,6.456757616167764e-17,0.8807303003769795,0.9276715448151202,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,True
begovic_2014_mono_efd_republished_2020,C6,1.67,3.4,3.46,7.5978,1.217,5.161,0.035,2.717,1.057692308,1.092307692,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,5,3.4552807643325787,7.594561920002138,1.2174356340204586,-0.13000088347938574,-0.6807821811535727,-1.419092224053401,-0.540528345216265,0.6930834061508302,1.5185498451980632,1.2473348099588684,2.268667203291077,-10.810941133254488,-69.14829977211785,-54.076487070191064,10.810941133254488,-69.14829977211785,39.975228581910194,130.85075940789076,0.14267186045865377,0.46700724297045143,2.605793596729416,1.1897193542202884e-16,0.9148495289528411,0.9485243029931223,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,True
begovic_2014_mono_efd_republished_2020,C7,1.67,3.4,3.14,6.5604,1.006,6.245,0.035,3.287,0.9653846154,1.057692308,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,6,3.1411165469230062,6.561905985579626,1.0061145407813588,0.18987267924434606,-0.8319038584353378,-1.6542914719980706,-0.4563324633548959,0.8532969377672867,1.7160768023130812,1.705647550805059,2.268847919098277,12.856884425268248,-74.57860484895923,-52.51003531553641,-12.856884425268248,-74.57860484895923,36.74178019710307,97.6934380689154,0.13113166136230084,0.34866853945149867,2.515862504822765,1.247399867227322e-16,0.9413586062682445,0.9646342749852475,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,True
begovic_2014_mono_efd_republished_2020,C8,1.67,3.4,2.83,5.601,0.815,7.71,0.045,4.058,1.030769231,1.146153846,0.01538461538,0.01538461538,red_triangle_EFD_graph_digitization,7,2.8269822583560744,5.597777335452131,0.8149397285576636,0.7770082437644837,-1.1336138421341382,-1.5595267266646897,0.050611056756681184,1.3743442632601521,1.560347746576868,1.914678708005166,1.5358297612814185,34.42774750686414,-91.85875787334761,-45.69573805048498,-34.42774750686414,-91.85875787334761,43.06523017519592,48.12539619629538,0.19761441041373115,0.22083411040806922,3.784452812170097,1.9145221105687167e-16,0.9612887276113197,0.9766950184757823,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,True
