reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,320,0.013406103419113222,5.444095818549943e-07,5.444095818549943e-07,253077.61242199052
1,1.0,640,0.013044372971997625,1.3468046622956731e-09,1.3468046622956731e-09,570329.134918519
1,1.0,1280,0.013027624462515097,2.8134260411196936e-09,2.8134260411196936e-09,1376090.8914295197
1,0.5,320,0.01354722593147651,1.3549920462175732e-07,1.3549920462175732e-07,253072.89857809755
1,0.5,640,0.013177410802377405,1.295629832979233e-09,1.295629832979233e-09,570315.779410265
1,0.5,1280,0.013155769382056719,2.7154367610923945e-09,2.7154367610923945e-09,1376047.242414522
1,0.25,320,0.013632425622995952,3.378849560503872e-08,3.378849560503872e-08,253071.81914679523
1,0.25,640,0.013258579505227895,1.2644775449242159e-09,1.2644775449242159e-09,570310.607361183
1,0.25,1280,0.01323450129408566,2.6906353571545344e-09,2.6906353571545344e-09,1376025.3000463073
2,1.0,320,0.013304380492223952,5.490752954948936e-07,5.490752954948936e-07,253075.98685403474
2,1.0,640,0.012950702367748364,1.3781554072437086e-09,1.3781554072437086e-09,570340.2103308955
2,1.0,1280,0.012938797880656373,2.8836025101807953e-09,2.8836025101807953e-09,1376134.9692451581
2,0.5,320,0.013406327285793128,1.3679799227010817e-07,1.3679799227010817e-07,253077.6221656693
2,0.5,640,0.013044584210902922,1.3310624323150993e-09,1.3310624323150993e-09,570329.1491495112
2,0.5,1280,0.01302783874214544,2.800567091157958e-09,2.800567091157958e-09,1376090.9223773815
2,0.25,320,0.013472009766103412,3.4113798648093726e-08,3.4113798648093726e-08,253075.2814367106
2,0.25,640,0.013106219906673145,1.312870566687009e-09,1.312870566687009e-09,570321.9691006646
2,0.25,1280,0.013087016153524759,2.7491336517236086e-09,2.7491336517236086e-09,1376069.8261525445
3,1.0,320,0.013241742789682126,5.538992330403305e-07,5.538992330403305e-07,253077.53392390598
3,1.0,640,0.012896195486215822,1.419317941101249e-09,1.419317941101249e-09,570352.122197517
3,1.0,1280,0.012889134371890687,1.1789206997855249e-07,1.1789206997855249e-07,1376177.4204666973
3,0.5,320,0.013304596882344321,1.378133671825862e-07,1.378133671825862e-07,253075.99384963937
3,0.5,640,0.012950928177872526,1.3699742482685773e-09,1.3699742482685773e-09,570340.2209882486
3,0.5,1280,0.012939026560567245,2.8653163146268704e-09,2.8653163146268704e-09,1376135.0048334177
3,0.25,320,0.01335070502997757,3.43423602355276e-08,3.43423602355276e-08,253075.23303250736
3,0.25,640,0.0129929816509421,1.3489534127491698e-09,1.3489534127491698e-09,570334.1894080867
3,0.25,1280,0.01297865900268973,2.790939519476219e-09,2.790939519476219e-09,1376112.6606308164
4,1.0,320,0.013218217685335239,5.59298967770831e-07,5.59298967770831e-07,253081.81733726614
4,1.0,640,0.01288085636480337,1.4629635860011855e-09,1.4629635860011855e-09,570364.8355775219
4,1.0,1280,0.012878608834965265,3.064117250319695e-09,3.064117250319695e-09,1376220.28160487
4,0.5,320,0.013241949156507195,1.3917747959273523e-07,1.3917747959273523e-07,253077.5437953948
4,0.5,640,0.012896414030819632,1.3919372240265546e-09,1.3919372240265546e-09,570352.1328270979
4,0.5,1280,0.012889353643784225,-9.718161595550153e-08,9.718161595550153e-08,1376177.4533833002
4,0.25,320,0.013268486384855824,3.4701463601948715e-08,3.4701463601948715e-08,253076.72146847588
4,0.25,640,0.012918868100765637,1.377532047580414e-09,1.377532047580414e-09,570347.2287855681
4,0.25,1280,0.012909409452299483,2.9200307973038418e-09,2.9200307973038418e-09,1376155.9250576703
