reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1,1.0,20.85462463697618,7.657132602776426,1.0211176692463915,-0.02111766924639147,0.0009401541239020883,1018251.0786228599,0.9999996635250783,0.012796131735494798,20.86155670307452,1.0003323994662578,7.592612621966521,7.580073693656395,False,insufficient_objective_decrease
1,0.75,20.85462463697618,7.657132602776426,1.0118327208027829,-0.011832720802782859,0.0009416994946815275,1018251.1715008118,0.99999975473826,0.009596302145874473,20.858749501905926,1.0001977913772868,7.608869192749603,7.58006201356134,False,insufficient_objective_decrease
1,0.5,20.85462463697618,7.657132602776426,1.0052177968189728,-0.005217796818972831,0.0009431191626395227,1018251.2598559209,0.9999998415096676,0.006397017432838394,20.856658127042227,1.0000975078718244,7.625041545649994,7.5800503060865125,False,insufficient_objective_decrease
1,0.25,20.85462463697618,7.657132602776426,1.0012734332635524,-0.0012734332635524481,0.0009444130839067991,1018251.3429211597,0.9999999230860219,0.003198276014793204,20.855283025775176,1.0000315703979552,7.641129557387506,7.58003857174496,False,insufficient_objective_decrease
1,0.125,20.85462463697618,7.657132602776426,1.0003028626948696,-0.00030286269486956563,0.0009450128766003354,1018251.3827149885,0.9999999621665752,0.0015991085590775775,20.854864214530956,1.0000114879821118,7.649141897885487,7.580032694504076,False,insufficient_objective_decrease
