node_index,normal_displacement
0,-3.087031757832588e-05
1,-2.117654764723631e-05
2,-1.1085592813482798e-05
3,-5.851268485465172e-07
4,9.240574215487231e-06
5,1.2213295426858249e-05
6,1.530310787413562e-05
7,1.8513454521891753e-05
8,1.4332350822576851e-05
9,7.786795805087975e-06
10,9.929057089498977e-07
11,-2.1731206694819794e-05
12,-4.93261764760626e-05
13,-7.529057208939619e-05
14,-8.150083121454139e-05
15,-8.79352800012441e-05
16,-9.246151663083534e-05
17,-9.606414143297944e-05
18,-8.835153527263411e-05
19,-6.383538994103022e-05
20,-4.563426940147109e-05
21,-4.22616108166221e-05
22,-3.58314877636237e-05
23,-2.3972760078709492e-05
24,-2.364668908369117e-05
25,-3.4176508985185175e-05
26,-3.0216009144135607e-05
27,-2.284034847194494e-05
28,-1.9045857548186045e-05
29,-7.276824648924616e-06
30,9.41932406637467e-06
31,1.5463108703547914e-05
32,2.1163218890345943e-05
33,2.5700217176637325e-05
34,2.7778677952341754e-05
35,3.306500567294281e-05
36,3.5817918341736524e-05
37,3.3176176309714226e-05
38,2.3384479090541407e-05
39,9.111029481991682e-06
40,2.8242989584685566e-06
41,1.1614440668699231e-06
42,1.2734055709447996e-05
43,1.851989440453218e-05
44,2.3721313329892043e-05
45,2.1215001812792256e-05
46,2.1711596476926712e-05
47,1.7744068515328436e-05
48,1.4919714079460273e-05
49,9.285423844338777e-06
50,9.367658543384289e-06
51,1.2515394405075535e-05
52,7.638460696928594e-06
53,3.980876855025621e-06
54,4.339404457680163e-06
55,1.1671542880816524e-05
56,1.204778397403649e-05
57,7.041352317121045e-06
58,8.135599896251871e-06
59,4.1603632228887356e-06
60,-2.13083992792632e-06
61,1.358908111170418e-07
62,5.240479114452492e-06
63,3.884765224492901e-06
64,-1.2010018328784442e-06
65,-3.5527375773405514e-06
66,1.4953464475715773e-06
67,8.048873204960672e-06
68,6.791218188111685e-06
69,-2.9642012931456218e-06
70,-3.304631909656946e-06
71,6.5252442708434505e-06
72,1.3893872383154506e-05
73,1.0724106116187958e-05
74,6.698316628397506e-06
75,7.423973481434921e-06
76,9.946827991419049e-06
77,1.5574597238620897e-05
78,1.8585253110987965e-05
79,1.3634656377244432e-05
80,1.3346389451136265e-05
81,1.7855653602948874e-05
82,2.1779366379796398e-05
83,1.8623533273205228e-05
84,1.723714388668252e-05
85,2.664908782366768e-05
86,2.7586214562842133e-05
87,2.757276512828511e-05
88,2.7559201047226598e-05
89,2.7545523618868308e-05
90,2.753173415326868e-05
91,2.751783397121732e-05
92,2.750382440410857e-05
93,2.7489706793813923e-05
94,2.7475482492553547e-05
95,2.746115286276671e-05
96,2.7446719276981313e-05
97,2.743218311768244e-05
98,2.7417545777179932e-05
99,2.740280865747498e-05
100,2.738797317012591e-05
101,2.7373040736112936e-05
102,2.7358012785702064e-05
103,2.734289075830813e-05
104,2.7327676102356847e-05
105,2.731237027514617e-05
106,2.7296974742706642e-05
107,2.7281490979661006e-05
108,2.726592046908295e-05
109,2.7250264702355065e-05
110,2.723452517902598e-05
111,2.7218703406666744e-05
112,2.7202800900726444e-05
113,2.7186819184387005e-05
114,2.7170759788417327e-05
115,2.7154624251026672e-05
116,2.713841411771732e-05
117,2.7122130941136513e-05
118,2.71057762809278e-05
119,2.708935170358157e-05
120,2.7072858782285062e-05
121,2.7056299096771703e-05
122,2.7039674233169712e-05
123,2.7022985783850264e-05
124,2.7006235347274924e-05
125,2.6989424527842562e-05
126,2.6972554935735644e-05
127,2.6955628186766052e-05
128,2.6938645902220298e-05
129,2.692160970870421e-05
130,2.6904521237987175e-05
131,2.6887382126845806e-05
132,2.6870194016907197e-05
133,2.6852958554491654e-05
134,2.6835677390455028e-05
135,2.6818352180030604e-05
136,2.6800984582670498e-05
137,2.6783576261886802e-05
138,2.6766128885092165e-05
139,2.6748644123440145e-05
140,2.673112365166508e-05
141,2.6713569147921754e-05
142,2.669598229362459e-05
143,2.667836477328663e-05
144,2.6660718274358213e-05
145,2.664304448706529e-05
146,2.6625345104247567e-05
147,2.660762182119636e-05
148,2.658987633549221e-05
149,2.6572110346842282e-05
150,2.6554325556917552e-05
151,2.6536523669189858e-05
152,2.651870638876867e-05
153,2.6500875422237854e-05
154,2.648303247749212e-05
155,2.646517926357351e-05
156,2.6447317490507676e-05
157,2.6429448869140063e-05
158,2.6411575110972088e-05
