reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,320,0.0010982926310184999,-0.0009401541239020883,0.0009401541239020883,189393.71156410428
1,1.0,640,0.00048065494133684887,-0.0008643050563748696,0.0008643050563748696,423833.55202986894
1,1.0,1280,0.00037124262878433995,-0.0008301134598850527,0.0008301134598850527,1018251.0786228599
1,0.75,320,0.0010930844356634893,-0.0009416994946815275,0.0009416994946815275,189393.67908834256
1,0.75,640,0.0004758474688281121,-0.0008658336876406405,0.0008658336876406405,423833.5399697437
1,0.75,1280,0.0003666123784727933,-0.0008316281131042823,0.0008316281131042823,1018251.1715008118
1,0.5,320,0.0010891513351795278,-0.0009431191626395227,0.0009431191626395227,189393.64640447078
1,0.5,640,0.0004724159696630977,-0.0008672346127541771,0.0008672346127541771,423833.5258303869
1,0.5,1280,0.0003633927068891347,-0.0008330143050159571,0.0008330143050159571,1018251.2598559209
1,0.25,320,0.0010864935280585869,-0.0009444130839067991,0.0009444130839067991,189393.61351287912
1,0.25,640,0.00047036071660169505,-0.0008685077836723214,0.0008685077836723214,423833.50960723497
1,0.25,1280,0.0003615839189646207,-0.0008342719834132031,0.0008342719834132031,1018251.3429211597
1,0.125,320,0.001085642920273334,-0.0009450128766003354,0.0009450128766003354,189393.59698857585
1,0.125,640,0.00046984926652345624,-0.0008690964432385852,0.0008690964432385852,423833.50069940847
1,0.125,1280,0.00036120868509664913,-0.0008348526251446418,0.0008348526251446418,1018251.3827149885
