stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.0017225431194393321,1.096338672799921e-08,1.096338672799921e-08,22924.617483492635,3.1049884157519454
source,160,0.0011766814138549331,7.416862428308323e-07,7.416862428308323e-07,49057.62109120213,3.1007491254505215
source,320,0.0009678860754612662,1.6761226255990615e-06,1.6761226255990615e-06,115689.69606922002,3.09779232472326
candidate_factor_1,80,0.0016785561095603372,2.1574117948473963e-07,2.1574117948473963e-07,22978.832845061643,3.108463706434952
candidate_factor_1,160,0.001052452364819822,7.550537614408893e-07,7.550537614408893e-07,49063.49246533845,3.1042230048450596
candidate_factor_1,320,0.0007959706511472978,1.744200298778775e-06,1.744200298778775e-06,115703.5364917696,3.101265535199648
candidate_factor_0.5,80,0.0016815980801187472,5.4634179588827426e-08,5.4634179588827426e-08,22951.7826544171,3.1067291983247007
candidate_factor_0.5,160,0.0010801950501978673,7.53227207919052e-07,7.53227207919052e-07,49060.551306807574,3.1024897487185417
candidate_factor_0.5,320,0.0008407691452324346,1.719671785064571e-06,1.719671785064571e-06,115696.58620805835,3.0995330203333284
candidate_factor_0.25,80,0.0016974015616307366,1.3746957540326236e-08,1.3746957540326236e-08,22938.270780395294,3.105859526763174
candidate_factor_0.25,160,0.0011200415431938426,7.488006343620583e-07,7.488006343620583e-07,49059.07102825826,3.101620391889047
candidate_factor_0.25,320,0.0008944127074748012,-3.084688938867565e-05,3.084688938867565e-05,115693.09550256621,3.0986640708977564
candidate_factor_0.125,80,0.0017091190423745998,-8.626584820585226e-05,8.626584820585226e-05,22931.6367096589,3.105424460404746
candidate_factor_0.125,160,0.0011462779377800327,7.065596877196483e-07,7.065596877196483e-07,49058.348175363506,3.1011849738863004
candidate_factor_0.125,320,0.0009284694421176295,1.614913976450744e-06,1.614913976450744e-06,115691.46892996728,3.098227905783205
