iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,0.49321621963035395,4.815651615269254e-05,506.59133948048515
1,0,1,1.0306378223447015,2.3483636843399818e-05,506.59133948048515
1,0,2,1.4903684245042201,1.682234594127372e-05,506.59133948048515
1,0,3,1.8752227006887412,1.4037409246519598e-05,506.59133948048515
1,0,4,2.215614115771351,1.2578529679622383e-05,506.59133948048515
1,0,5,2.5340630452468513,1.1695273468635792e-05,506.59133948048515
1,0,6,7.528218009284883,4.781629573052471e-06,506.59133948048515
1,0,7,-6.235194275745231,7.005856524725358e-06,506.59133948048515
1,0,8,4.606932858723304,1.0562370641810305e-05,506.59133948048515
1,0,9,-2.71791849038417,1.5709458670377448e-05,506.59133948048515
1,0,10,2.8226428115241657,1.9123780243209705e-05,506.59133948048515
1,0,11,-0.7677612672557119,3.598137873570415e-05,506.59133948048515
1,0,12,1.9949743509665625,3.065041155455265e-05,506.59133948048515
1,0,13,0.17566363822608252,3.8454528036386725e-05,506.59133948048515
1,0,14,1.4671322574709231,4.595992206234626e-05,506.59133948048515
1,0,15,0.45245742357949964,4.735689965381401e-05,506.59133948048515
1,1,0,-3.032503672906241,4.815651615269254e-05,506.59133948048515
1,1,1,-6.218016988107218,2.3483636843399818e-05,506.59133948048515
1,1,2,-8.67884527952045,1.682234594127372e-05,506.59133948048515
1,1,3,-10.399181234595387,1.4037409246519598e-05,506.59133948048515
1,1,4,-11.60526732565644,1.2578529679622383e-05,506.59133948048515
1,1,5,-12.484703692371111,1.1695273468635792e-05,506.59133948048515
1,1,6,-30.940996973212968,4.781629573052471e-06,506.59133948048515
1,1,7,21.305269745388706,7.005856524725358e-06,506.59133948048515
1,1,8,-14.491378825862105,1.0562370641810305e-05,506.59133948048515
1,1,9,9.450294392013076,1.5709458670377448e-05,506.59133948048515
1,1,10,-8.19364984958449,1.9123780243209705e-05,506.59133948048515
1,1,11,3.4208039778406425,3.598137873570415e-05,506.59133948048515
1,1,12,-5.2754494145287465,3.065041155455265e-05,506.59133948048515
1,1,13,0.49787423381026624,3.8454528036386725e-05,506.59133948048515
1,1,14,-3.6055443519741113,4.595992206234626e-05,506.59133948048515
1,1,15,-0.553401733320197,4.735689965381401e-05,506.59133948048515
1,2,0,9.057578000863417,4.815651615269254e-05,506.59133948048515
1,2,1,18.592064793693297,2.3483636843399818e-05,506.59133948048515
1,2,2,26.003189627031762,1.682234594127372e-05,506.59133948048515
1,2,3,31.248008649350112,1.4037409246519598e-05,506.59133948048515
1,2,4,34.99344248126392,1.2578529679622383e-05,506.59133948048515
1,2,5,37.78942453746333,1.1695273468635792e-05,506.59133948048515
1,2,6,94.22697658018586,4.781629573052471e-06,506.59133948048515
1,2,7,-65.6044183418763,7.005856524725358e-06,506.59133948048515
1,2,8,44.44027712169762,1.0562370641810305e-05,506.59133948048515
1,2,9,-29.138913924629993,1.5709458670377448e-05,506.59133948048515
1,2,10,25.04983260044833,1.9123780243209705e-05,506.59133948048515
1,2,11,-10.651727901005305,3.598137873570415e-05,506.59133948048515
1,2,12,16.057965223640373,3.065041155455265e-05,506.59133948048515
1,2,13,-1.6777835436477466,3.8454528036386725e-05,506.59133948048515
1,2,14,10.95053346985593,4.595992206234626e-05,506.59133948048515
1,2,15,1.5969791285948385,4.735689965381401e-05,506.59133948048515
1,3,0,0.2421543766824495,4.815651615269254e-05,506.59133948048515
