eta,xi,pressure_coefficient
-0.9877158557842631,0.03375040885006112,5.745792538007407
-0.9631475673527895,0.10125122655018318,5.943280271312067
-0.9385792789213159,0.16875204425030524,6.052120979702133
-0.9140109904898421,0.23625286195042747,6.105989516850477
-0.8894427020583685,0.30375367965054956,6.1428074550994
-0.8648744136268949,0.3712544973506716,6.172579695523515
-0.8403061251954211,0.4387553150507938,6.1992207968305735
-0.8157378367639475,0.5062561327509159,6.224596656647345
-0.7911695483324739,0.573756950451038,6.249726691191524
-0.7666012599010001,0.6412577681511602,6.275233837310966
-0.7420329714695265,0.7087585858512822,6.301538938528905
-0.7174646830380529,0.7762594035514043,6.328953640464877
-0.6928963946065791,0.8437602212515265,6.357728447169983
-0.6683281061751055,0.9112610389516487,6.3880793774654805
-0.6437598177436319,0.9787618566517706,6.420203805584686
-0.6191915293121582,1.046262674351893,6.454290600877188
-0.5946232408806845,1.113763492052015,6.490527180488371
-0.5700549524492109,1.181264309752137,6.529104880903372
-0.5454866640177372,1.2487651274522593,6.570223446427394
-0.5209183755862635,1.3162659451523813,6.614095118666997
-0.4963500871547899,1.3837667628525034,6.660948647871738
-0.47178179872331616,1.4512675805526256,6.711033465113486
-0.44721351029184253,1.5187683982527478,6.764624219155104
-0.4226452218603689,1.5862692159528697,6.822025876345069
-0.3980769334288952,1.6537700336529917,6.883579598082528
-0.37350864499742154,1.721270851353114,6.949669645777599
-0.34894035656594785,1.7887716690532363,7.020731618810507
-0.3243720681344742,1.8562724867533582,7.097262410805266
-0.29980377970300054,1.9237733044534804,7.179832380672418
-0.27523549127152686,1.9912741221536026,7.269100388267356
-0.2506672028400532,2.0587749398537243,7.3658325561633395
-0.22609891440857954,2.126275757553847,7.4709259118707605
-0.20153062597710586,2.193776575253969,7.585438471210584
-0.17696233754563223,2.261277392954091,7.710627887744771
-0.15239404911415855,2.328778210654213,7.848001571876594
-0.12782576068268486,2.3962790283543356,7.99938223758774
-0.10325747225121118,2.4637798460544573,8.166994192787751
-0.07868918381973755,2.5312806637545795,8.353577214979975
-0.05412089538826392,2.5987814814547017,8.562535822208515
-0.029552606956790184,2.6662822991548234,8.798129461948557
-0.004984318525316556,2.733783116854946,9.065694248733621
0.019583969906157073,2.8012839345550677,9.371826419805878
0.04415225833763081,2.8687847522551904,9.724226871765683
0.06872054676910444,2.936285569955312,10.12997141197905
0.09328883520057807,3.003786387655434,10.586571657647184
0.11785712363205181,3.0712872053555564,11.032780289291189
0.14242541206352544,3.1387880230556786,10.909690539684897
0.16699370049499906,3.206288840755801,8.400392698767437
