iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,source_signed_root_defect,jacobian_condition_number
1,0,0,0.2795681439185817,0.0001469156012933221,0.9236838709502612,-0.0159397447243725,61.844954652919526
1,0,1,0.8752953562178648,4.560090744695518e-05,2.9396575927222264,-0.0159397447243725,61.844954652919526
1,0,2,1.0289292989827226,3.5936331560559894e-05,3.612635231054645,-0.0159397447243725,61.844954652919526
1,0,3,0.9495455218870564,3.3262125589623046e-05,3.6723147139773444,-0.0159397447243725,61.844954652919526
1,0,4,0.7375516565096534,3.201985936985142e-05,3.469377721152919,-0.0159397447243725,61.844954652919526
1,0,5,0.4186597041674375,3.128283567915427e-05,3.0997086165824594,-0.0159397447243725,61.844954652919526
1,0,6,0.0030262857069338115,3.078901858656968e-05,2.6034835569762826,-0.0159397447243725,61.844954652919526
1,0,7,-0.5030148364459991,3.0439069506861507e-05,2.005100124312089,-0.0159397447243725,61.844954652919526
1,0,8,-1.0941454559359822,3.0187724654416372e-05,1.322685340425103,-0.0159397447243725,61.844954652919526
1,0,9,-1.7654699948816222,3.0011617502084342e-05,0.5709461684414043,-0.0159397447243725,61.844954652919526
1,0,10,-2.512094100662825,2.9897586197322554e-05,-0.2380440941347249,-0.0159397447243725,61.844954652919526
1,0,11,-3.3292588350847905,2.9837766873423724e-05,-1.0945044320632993,-0.0159397447243725,61.844954652919526
1,0,12,-4.212121817276926,2.9827302274151955e-05,-1.9908133418708838,-0.0159397447243725,61.844954652919526
1,0,13,-5.155907430704708,2.986318035923129e-05,-2.921367877054628,-0.0159397447243725,61.844954652919526
1,0,14,-6.155803674835395,2.9943607175726294e-05,-3.882340749676244,-0.0159397447243725,61.844954652919526
1,0,15,-7.20681842915314,3.0067651725983997e-05,-4.871481421272497,-0.0159397447243725,61.844954652919526
1,0,16,-8.294629323979692,-3.0235038373966393e-05,-5.877359937481363,-0.0159397447243725,61.844954652919526
1,0,17,-9.431323478990356,-3.0446024011200376e-05,-6.9225848802630106,-0.0159397447243725,61.844954652919526
1,0,18,-10.60319452405631,-3.070132671240975e-05,-7.996122146569951,-0.0159397447243725,61.844954652919526
1,0,19,-11.804288184833071,-3.100208756348944e-05,-9.098908688995722,-0.0159397447243725,61.844954652919526
1,0,20,-13.028277111362998,-3.134985532204938e-05,-10.23184707640423,-0.0159397447243725,61.844954652919526
1,0,21,-14.268391008909786,-3.1746588042104936e-05,-11.395624950657304,-0.0159397447243725,61.844954652919526
1,0,22,-15.517393112549588,-3.219466843411076e-05,-12.590456612144354,-0.0159397447243725,61.844954652919526
1,0,23,-16.767560827174375,-3.2696931388051983e-05,-13.815952167385982,-0.0159397447243725,61.844954652919526
1,0,24,-18.010709022794057,-3.3256703211738583e-05,-15.070982755143008,-0.0159397447243725,61.844954652919526
1,0,25,-19.238120365888577,-3.387785298127179e-05,-16.353588222338683,-0.0159397447243725,61.844954652919526
1,0,26,-20.440662553483936,-3.4564857116980265e-05,-17.660956256230463,-0.0159397447243725,61.844954652919526
1,0,27,-21.608775416787676,-3.532287898548256e-05,-18.989350951997654,-0.0159397447243725,61.844954652919526
1,0,28,-22.73244196513165,-3.615786606200976e-05,-20.334189299242965,-0.0159397447243725,61.844954652919526
1,0,29,-23.800977139469666,-3.7076668033459356e-05,-21.689987012746858,-0.0159397447243725,61.844954652919526
1,0,30,-24.804617034626595,-3.808718025186403e-05,-23.050468491772364,-0.0159397447243725,61.844954652919526
1,0,31,-25.732154637690584,-3.910878559928588e-05,-24.408345911710384,-0.0159397447243725,61.844954652919526
1,1,0,0.4439975376317425,0.0001469156012933221,0.9236838709502612,-0.0159397447243725,61.844954652919526
1,1,1,1.423589679916723,4.560090744695518e-05,2.9396575927222264,-0.0159397447243725,61.844954652919526
1,1,2,1.7841081597773056,3.5936331560559894e-05,3.612635231054645,-0.0159397447243725,61.844954652919526
1,1,3,1.8857339826734347,3.3262125589623046e-05,3.6723147139773444,-0.0159397447243725,61.844954652919526
1,1,4,1.9016956887011442,3.201985936985142e-05,3.469377721152919,-0.0159397447243725,61.844954652919526
1,1,5,1.880673657605296,3.128283567915427e-05,3.0997086165824594,-0.0159397447243725,61.844954652919526
1,1,6,1.8432715475937012,3.078901858656968e-05,2.6034835569762826,-0.0159397447243725,61.844954652919526
1,1,7,1.801661932771549,3.0439069506861507e-05,2.005100124312089,-0.0159397447243725,61.844954652919526
1,1,8,1.7643630416590959,3.0187724654416372e-05,1.322685340425103,-0.0159397447243725,61.844954652919526
1,1,9,1.7375229691857277,3.0011617502084342e-05,0.5709461684414043,-0.0159397447243725,61.844954652919526
1,1,10,1.7254994949605518,2.9897586197322554e-05,-0.2380440941347249,-0.0159397447243725,61.844954652919526
1,1,11,1.7308815672135076,2.9837766873423724e-05,-1.0945044320632993,-0.0159397447243725,61.844954652919526
1,1,12,1.754766328078785,2.9827302274151955e-05,-1.9908133418708838,-0.0159397447243725,61.844954652919526
1,1,13,1.7967051877641305,2.986318035923129e-05,-2.921367877054628,-0.0159397447243725,61.844954652919526
1,1,14,1.8549353497471581,2.9943607175726294e-05,-3.882340749676244,-0.0159397447243725,61.844954652919526
1,1,15,1.9265682915754245,3.0067651725983997e-05,-4.871481421272497,-0.0159397447243725,61.844954652919526
1,1,16,2.0159022013032875,-3.0235038373966393e-05,-5.877359937481363,-0.0159397447243725,61.844954652919526
1,1,17,2.1028166805722046,-3.0446024011200376e-05,-6.9225848802630106,-0.0159397447243725,61.844954652919526
1,1,18,2.189168079025227,-3.070132671240975e-05,-7.996122146569951,-0.0159397447243725,61.844954652919526
