time_s,total_vertical_force_n,total_pitch_moment_nm,raw_bem_vertical_force_n,raw_bem_pitch_moment_nm,pre_chine_bem_vertical_force_n,pre_chine_bem_pitch_moment_nm,post_chine_bem_vertical_force_n,post_chine_bem_pitch_moment_nm,bem_vertical_force_n,bem_pitch_moment_nm,front_vertical_force_n,front_pitch_moment_nm,transom_vertical_force_n,transom_pitch_moment_nm,active_plane_count,potential_bvp_relative_residual,pressure_bvp_relative_residual,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m
0.0,257.28264416827716,-30.935210402780438,254.49156168697007,-32.79882632494,34.48132171667753,13.148552410520704,220.0102399702925,-45.90694520887709,254.49156168697007,-32.79882632494,2.791082481307061,1.8636159221595656,0.0,0.0,11,1.4925198270057925e-15,1.3571563511552898e-15,4.440892098500626e-13,6.938893903907228e-17
0.003110384922333199,261.6438572276707,-28.783928012944514,257.88277426252324,-31.265769217953093,36.375900860313955,13.733642404163133,221.50687340220924,-44.94746058356002,257.88277426252324,-31.265769217953093,3.761082965147455,2.4818412050085787,0.0,0.0,10,9.95740680776528e-16,1.4532358548143109e-15,2.220446049250313e-13,0.0
0.006220769844666398,263.6595966006358,-28.73635143643474,258.7865049453626,-31.91383021024717,36.01873539346099,13.541247757930586,222.76776955190158,-45.407765805583736,258.7865049453626,-31.91383021024717,4.873091655273177,3.1774787738124286,0.0,0.0,10,1.2655645088155121e-15,2.16700998720224e-15,4.440892098500626e-13,0.0
0.009331154766999597,264.5905403127554,-28.992738664277958,258.46517224328306,-32.93881271083124,34.82202014316867,13.011939203541607,223.64315210011443,-45.912019957018856,258.46517224328306,-32.93881271083124,6.125368069472343,3.9460740465532833,0.0,0.0,10,1.2717498218729887e-15,1.3678810206420267e-15,4.440892098500626e-13,0.0
0.012441539689332795,270.04356354544865,-28.3623527778522,262.5277617983906,-33.145343191816735,34.75731622188789,12.735317049565781,227.7704455765027,-45.85404655101821,262.5277617983906,-33.145343191816735,7.515801747058022,4.782990413964532,0.0,0.0,10,1.3267731449524026e-15,1.2833296673944792e-15,2.220446049250313e-13,0.0
0.015551924611665994,272.28149506022254,-28.014831492922696,263.2395770340956,-33.6982583294142,34.835117398253935,12.671785821233755,228.40445963584168,-46.36852904262097,263.2395770340956,-33.6982583294142,9.041918026126929,5.683426836491508,0.0,0.0,10,1.0397495802207314e-15,1.6976852533564638e-15,2.220446049250313e-13,0.0
0.018662309533999194,270.0887505003829,-28.54388226586125,259.3878654090743,-35.1863182523227,33.14788904267533,11.982118573424984,226.239976366399,-47.150394904988055,259.3878654090743,-35.1863182523227,10.700885091308564,6.642435986461448,0.0,0.0,10,1.075755663042634e-15,1.8279771128730065e-15,4.440892098500626e-13,0.0
0.02177269445633239,276.4231084574777,-27.31198258373907,263.93358619042544,-34.96692544074378,34.316695595833835,12.176459636863077,229.6168905945916,-47.104485737944984,263.93358619042544,-34.96692544074378,12.489522267052264,7.654942857004709,0.0,0.0,10,1.2517027537261369e-15,1.4836790725947278e-15,4.440892098500626e-13,0.0
0.02488307937866559,272.49432838735686,-30.542756433793343,269.72997123889746,-32.475635638810715,38.87793157678862,15.032654359373158,230.85203966210884,-47.46064554196913,269.72997123889746,-32.475635638810715,2.7643571484593816,1.93287920501737,0.0,0.0,11,1.5893403821811018e-15,1.966348126877516e-15,2.220446049250313e-13,0.0
0.02799346430099879,272.70678193765656,-29.32211167377138,268.9961265159749,-31.887526755064584,38.92804452645157,15.173537469615555,230.0680819895234,-47.00930761381162,268.9961265159749,-31.887526755064584,3.710655421681698,2.5654150812932044,0.0,0.0,10,1.6284004494670457e-15,2.5353884236830774e-15,4.440892098500626e-13,0.0
0.031103849223331988,278.1617703421246,-28.672368061842942,273.37215775685837,-31.9461172534529,39.52899636970584,15.137618010766165,233.84316138715255,-47.027327603702545,273.37215775685837,-31.9461172534529,4.7896125852662506,3.2737491916099586,0.0,0.0,10,1.0272932155774428e-15,1.325885530003799e-15,4.440892098500626e-13,0.0
0.034214234145665184,280.1624548478774,-28.552953503123234,274.1643395124678,-32.605591088325816,39.33257435554394,14.984217491216194,234.8317651569238,-47.54406228086219,274.1643395124678,-32.605591088325816,5.998115335409643,4.052637585202583,0.0,0.0,10,1.3128143105224436e-15,1.524506739588844e-15,4.440892098500626e-13,0.0
0.03732461906799839,280.7954793828147,-28.806081168312854,273.4627515612305,-33.702795050576874,38.0334101178011,14.424815578688056,235.4293414434294,-48.09984261579636,273.4627515612305,-33.702795050576874,7.332727821584195,4.89671388226402,0.0,0.0,10,1.1845117124043917e-15,1.5335039554234746e-15,4.440892098500626e-13,0.0
0.040435003990331585,283.24278077477015,-28.167310319649186,274.4530769320182,-33.96782006311106,39.435701269614526,14.670620948205483,235.01737566240368,-48.63832391679412,274.4530769320182,-33.96782006311106,8.789703842751974,5.800509743461876,0.0,0.0,10,2.3410068886600364e-15,1.3038579394020746e-15,8.881784197001252e-13,0.0
0.04354538891266478,285.59378388130443,-28.151137018413376,275.2287838101783,-34.90961251757435,37.869607469934195,13.99903269529995,237.35917634024412,-48.8900126308359,275.2287838101783,-34.90961251757435,10.365000071126149,6.7584754991609755,0.0,0.0,10,1.1747104693818756e-15,2.507710106503249e-15,4.440892098500626e-13,0.0
0.046655773834997985,287.2099227018997,-28.048454717550648,275.15563245211763,-35.81345556772702,36.66297797512235,13.51095896558237,238.49265447699528,-49.29151187662785,275.15563245211763,-35.81345556772702,12.054290249782085,7.76500085017637,0.0,0.0,10,1.0865547365943037e-15,1.1740163268484082e-15,1.1102230246251565e-13,0.0
0.04976615875733118,287.38301414112635,-30.323488268820512,284.6905194775644,-32.28780125061237,43.29916264729119,17.065063054287904,241.39135683027322,-49.3038079205938,284.6905194775644,-32.28780125061237,2.692494663561947,1.9643129817918576,0.0,0.0,11,1.6656277421710983e-15,2.3983430457757687e-15,8.881784197001252e-13,0.0
0.05287654367966438,287.63599595961006,-29.072435650087932,284.0438450730261,-31.664646411949917,43.43874835128393,17.23166067460346,240.60509672174223,-48.844524645075744,284.0438450730261,-31.664646411949917,3.5921508865839384,2.5922107618619843,0.0,0.0,10,1.2989277481291176e-15,1.2161850602181804e-15,2.220446049250313e-13,0.0
0.05598692860199758,288.2569858021237,-29.466115275162025,283.6455959267501,-32.75728185004917,42.11451565341708,16.682020893797365,241.5310802733331,-49.38981952332879,283.6455959267501,-32.75728185004917,4.6113898753735985,3.2911665748871446,0.0,0.0,10,1.2358476762558512e-15,1.840545025971206e-15,4.440892098500626e-13,0.0
0.05909731352433078,288.66553687431195,-29.67752850208777,282.9195170018258,-33.7328778211187,41.974112865161715,16.366687888573548,240.94540413666414,-50.10140967884253,282.9195170018258,-33.7328778211187,5.746019872486162,4.0553493190309275,0.0,0.0,10,1.4582972187737145e-15,2.7737890395680523e-15,4.440892098500626e-13,0.0
0.062207698446663975,292.82478880358184,-29.052573370990658,285.8331861898132,-33.93145470499096,42.33899396349942,16.391319323180724,243.49419222631374,-50.31141943733414,285.8331861898132,-33.93145470499096,6.991602613768623,4.878881334000305,0.0,0.0,10,1.0972535745047326e-15,1.968443722092445e-15,2.220446049250313e-13,0.0
0.06531808336899718,294.0997190345272,-29.174473093040074,285.7562489944889,-34.93033292865864,40.90380487522278,15.782045649035048,244.85244411926607,-50.71132707856801,285.7562489944889,-34.93033292865864,8.34347004003829,5.755859835618568,0.0,0.0,10,1.256545676107972e-15,1.5337807471763668e-15,2.220446049250313e-13,0.0
0.06842846829133037,299.0956014564715,-28.278721947671958,289.29885981013075,-34.959100016876356,42.00899396927485,15.884844337710595,247.28986584085584,-50.821405029435944,289.29885981013075,-34.959100016876356,9.79674164634076,6.680378069204399,0.0,0.0,10,1.2187974681801126e-15,1.9704132569181964e-15,1.1102230246251565e-13,0.0
0.07153885321366357,300.49878173512604,-28.22338846124464,289.15243933700765,-35.86993455804998,40.80327344615867,15.381770814182236,248.34916589084898,-51.212872194388666,289.15243933700765,-35.86993455804998,11.34634239811842,7.646546096805339,0.0,0.0,10,1.4107864533509364e-15,2.81883429893494e-15,2.220446049250313e-13,0.0
0.07464923813599678,296.2213731780315,-31.582376943368235,293.6416638911206,-33.53671969620691,44.579978271782984,18.15284832956781,249.0616856193376,-51.64021845240868,293.6416638911206,-33.53671969620691,2.5797092869109677,1.954342752838672,0.0,0.0,11,1.4706639933617587e-15,1.3261844260121344e-15,2.220446049250313e-13,0.0
0.07775962305832997,298.0378745603789,-29.784161431340355,294.62428140895446,-32.34281520662046,46.53388324975076,18.83272456063712,248.09039815920366,-51.14910810905971,294.62428140895446,-32.34281520662046,3.4135931514244495,2.5586537752801024,0.0,0.0,10,1.3139642615656339e-15,1.6958396277110621e-15,4.440892098500626e-13,0.0
0.08087000798066317,297.0364004446881,-30.436885605756252,292.68488817700006,-33.66353773844255,45.15259648554421,18.235645123208467,247.53229169145584,-51.89355539023685,292.68488817700006,-33.66353773844255,4.351512267688089,3.226652132686299,0.0,0.0,10,1.976246138697642e-15,1.9457544862538823e-15,4.440892098500626e-13,0.0
0.08398039290299637,298.56554070069376,-30.739206264008647,293.17695306358183,-34.691415535828675,43.441837501273355,17.457761427536923,249.73511556230847,-52.12454970104087,293.17695306358183,-34.691415535828675,5.388587637111926,3.9522092718200286,0.0,0.0,10,9.831691280615356e-16,1.750260346645341e-15,4.440892098500626e-13,0.0
0.08709077782532956,301.09753887882255,-30.336601122971913,294.5777528901208,-35.06583411364904,43.67311512167831,17.473676995723665,250.90463776844254,-52.51821925700829,294.5777528901208,-35.06583411364904,6.519785988701756,4.729232990677126,0.0,0.0,10,1.3927646144493847e-15,1.3468896704266015e-15,2.220446049250313e-13,0.0
0.09020116274766277,304.188134178195,-29.996133215958196,296.4481957002159,-35.54782079976468,43.64151076495309,17.15963629468032,252.80668493526278,-52.706666609122735,296.4481957002159,-35.54782079976468,7.739938477979162,5.551687583806484,0.0,0.0,10,1.2109167930873315e-15,1.170398570812115e-15,8.881784197001252e-13,0.0
