node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.685079820755089,0.7052295999160874,-13.719529344674392,-17.07361678001903,3.3540874353446384
1,4.472227458605375,0.4794009802741857,-157.1402729848281,-78.34979214986134,-78.79048083496676
2,4.550692121135357,0.19621633841667185,-37.49168459738553,34.86371049981895,-72.35539509720448
3,4.860394222461382,0.12913309442992688,-2.066603560470884,4.5464702240426815,-6.613073784513565
4,5.16928915837533,0.20494826811281233,-4.170651852240145,-7.925779336697132,3.7551274844569873
5,5.464899767556594,0.18736775734431516,-2.886805120772711,-2.069056495408658,-0.8177486253640529
6,5.754789570577496,0.09002017309171323,0.3799183455363208,2.756887592177992,-2.376969246641671
7,6.069307395725789,0.1174776928068681,-1.0663440905216337,-1.690972580105623,0.6246284895839893
8,6.379355609730391,0.08905729380105293,-0.13757483272267865,0.11756187953665634,-0.255136712259335
9,6.691120829273985,0.08261909168550001,-0.3072057555893664,-0.39123134539613946,0.08402558980677305
10,7.0025035948816905,0.07239929585924268,-0.20433848700842308,-0.19292855180919904,-0.011409935199224036
11,7.3140599487646805,0.06564420420582082,-0.19677709705824192,-0.2091428171706363,0.012365720112394368
12,7.625590378369178,0.05895729431885017,-0.16844993560778404,-0.17307954848063978,0.004629612872855737
13,7.937163401928236,0.05398781041828499,-0.15412051059991486,-0.15997596548326984,0.005855454883354982
14,8.248733823429566,0.0491204002863681,-0.13717169616493863,-0.14070823672482669,0.0035365405598880573
15,8.5603207301663,0.045284152473141756,-0.12593458594647486,-0.13003583916329783,0.004101253216822975
16,8.871909209043864,0.0416611196190171,-0.1142901360212037,-0.11695081462141002,0.002660678600206315
17,9.183504288424512,0.03860999198791117,-0.10537021747413482,-0.10819753022224281,0.0028273127481079907
18,9.495101576305006,0.03581827262063884,-0.09692254051688844,-0.09902818010712777,0.002105639590239336
19,9.806701814038338,0.03336514233181827,-0.08981749283993536,-0.09181740262010331,0.001999909780167952
20,10.118303752803554,0.031144877514322662,-0.08334175272326344,-0.08492734561381718,0.0015855928905537386
21,10.510571700922464,0.028673814786648287,-0.07626569274443269,-0.07765437610210235,0.0013886833576696594
22,11.00438763363892,0.0259599965981499,-0.06857124472988907,-0.0696555320989833,0.0010842873690942306
23,11.626039480586842,0.023077752186992505,-0.06052630079819461,-0.061398150310875706,0.000871849512681093
24,12.408619881678892,0.020093662944020506,-0.052316796876595836,-0.05295555901128948,0.0006387621346936462
25,13.393788038392975,0.017109648789697673,-0.044233194893539954,-0.044695270124499815,0.00046207523095986164
26,14.633987146207966,0.014224876545632627,-0.03653544711373916,-0.03684715940153129,0.0003117122877921291
27,16.19523616505606,0.011537686349547554,-0.029467871951089478,-0.02967007338547424,0.00020220143438476335
28,18.16064419919458,0.009126552904146426,-0.023210403257203194,-0.02333407084177036,0.00012366758456716642
29,20.63483468263652,0.0070434360858855185,-0.017867993974478177,-0.01794006248021472,7.206850573654097e-05
30,23.749514803013206,0.005309052967348153,-0.013464646056724433,-0.01350448068648038,3.983462975594779e-05
31,27.67048664191548,0.003915196600764625,-0.009954444259909332,-0.009975428251627668,2.0983991718336384e-05
32,32.606473246063366,0.002831263782462636,-0.007240659964133454,-0.00725119853646847,1.0538572335016226e-05
33,38.82022947329628,0.0020129794225982782,-0.005198317934952542,-0.005203376218997614,5.058284045072678e-06
34,46.64252908070947,0.0014108827622008832,-0.003694675964136575,-0.003696996146788246,2.3201826516712314e-06
35,56.48977262923869,0.000977010300210199,-0.002604778823189479,-0.0026057947563609984,1.0159331715192677e-06
36,68.88615352000294,0.0006692149393035149,-0.0018217120815306742,-0.0018221344658274471,4.2238429677292876e-07
37,84.49156211607396,0.0004536409816759392,-0.0012620996041773323,-0.0012622645904794537,1.6498630212133554e-07
38,104.13671335503211,0.0003052935658319596,-0.0008739795798364543,-0.0008740373812620403,5.78014255859724e-08
39,128.86736778216692,0.00020711224341655524,-0.00061338911179717,-0.0006133902093901692,1.0975929991274835e-09
40,160.0,0.00017198616324150327,-0.0006347880814684585,-0.0006348907613188365,1.0267985037801328e-07
