level_mid,case,omega,component,real_mid,imag_mid,level_fine,real_fine,imag_fine,absolute_change,tolerance,passed
1,fn167,9.86,B55,0.00584065926706035,0.0,2,0.007207952927995427,0.0,0.001367293660935077,0.001,False
1,fn167,9.86,F3,0.03322598780330073,-0.6413993312543396,2,0.01619965260455472,-0.6465312498162749,0.017782932222397782,0.03233670846474262,True
1,fn167,9.86,F5,0.09302903251637051,-0.05224065939752694,2,0.09496894272080958,-0.05053917764977583,0.002580366590083081,0.005378965643835256,True
1,fn167,8.6966,A33,0.2702613307972798,0.0,2,0.2717106209083725,0.0,0.0014492901110926826,0.013585531045418625,True
1,fn167,8.6966,A35,0.035874339795959394,0.0,2,0.03653740208101314,0.0,0.0006630622850537435,0.001826870104050657,True
1,fn167,8.6966,A53,-0.0010247708675266071,0.0,2,-0.004250725306611354,0.0,0.0032259544390847465,0.001,False
1,fn167,8.6966,A55,0.01722858048482531,0.0,2,0.016926479792567138,0.0,0.0003021006922581705,0.001,True
1,fn167,8.6966,B33,0.37851985804004434,0.0,2,0.4077859859832062,0.0,0.029266127943161857,0.02038929929916031,False
1,fn167,8.6966,B35,-0.13005238281373827,0.0,2,-0.12921635250773975,0.0,0.0008360303059985197,0.006460817625386988,True
1,fn167,8.6966,B53,0.1857868925299216,0.0,2,0.182386063963917,0.0,0.003400828566004599,0.009119303198195849,True
1,fn167,8.6966,B55,0.01116380294717169,0.0,2,0.01279633116317628,0.0,0.0016325282160045904,0.001,False
1,fn167,8.6966,F3,0.01316445859824523,-0.6678131706127721,2,-0.0017251611386077926,-0.6739969336353093,0.01612264559639582,0.03369995707455552,True
1,fn167,8.6966,F5,0.07888476580317541,-0.058186101984121066,2,0.08064387047058139,-0.05618895884473245,0.0026613962407158603,0.004914425943213243,True
1,fn167,7.5978,A33,0.288502620331649,0.0,2,0.29097200087015346,0.0,0.0024693805385044842,0.014548600043507673,True
1,fn167,7.5978,A35,0.0434704872955372,0.0,2,0.044277059695477405,0.0,0.0008065723999402044,0.00221385298477387,True
1,fn167,7.5978,A53,-0.005810570973926669,0.0,2,-0.00935429358000194,0.0,0.0035437226060752716,0.001,False
1,fn167,7.5978,A55,0.020236174956778125,0.0,2,0.0199619295279801,0.0,0.0002742454287980242,0.001,True
1,fn167,7.5978,B33,0.3321543460672874,0.0,2,0.3559304683466471,0.0,0.023776122279359713,0.017796523417332354,False
1,fn167,7.5978,B35,-0.15138582060201478,0.0,2,-0.15187555658094634,0.0,0.0004897359789315658,0.007593777829047317,True
1,fn167,7.5978,B53,0.20124853643734583,0.0,2,0.19925719124150817,0.0,0.001991345195837657,0.00996285956207541,True
1,fn167,7.5978,B55,0.017616212425679092,0.0,2,0.01951838847358722,0.0,0.0019021760479081273,0.001,False
1,fn167,7.5978,F3,-0.005254267398477734,-0.6849638908817781,2,-0.018056531653956605,-0.6919887038714572,0.014602943799353457,0.034611212223103004,True
1,fn167,7.5978,F5,0.06496743292062523,-0.062079808427650915,2,0.06652324183332002,-0.05989216727914228,0.0026844580770555362,0.004475604262389365,True
1,fn167,6.5604,A33,0.3062860088626362,0.0,2,0.30965562260655277,0.0,0.0033696137439165885,0.015482781130327639,True
1,fn167,6.5604,A35,0.050895828389782266,0.0,2,0.05181655822245302,0.0,0.0009207298326707539,0.0025908279111226513,True
1,fn167,6.5604,A53,-0.010424661857910264,0.0,2,-0.014262654397791874,0.0,0.00383799253988161,0.001,False
1,fn167,6.5604,A55,0.025485952783420245,0.0,2,0.025279937131027923,0.0,0.00020601565239232109,0.0012639968565513963,True
1,fn167,6.5604,B33,0.27727342914955466,0.0,2,0.2959300010787316,0.0,0.018656571929176913,0.01479650005393658,False
1,fn167,6.5604,B35,-0.17587188528732953,0.0,2,-0.1774849159252742,0.0,0.0016130306379446846,0.00887424579626371,True
1,fn167,6.5604,B53,0.21813671304329163,0.0,2,0.21753721341648324,0.0,0.0005994996268083863,0.010876860670824162,True
1,fn167,6.5604,B55,0.02462217356612726,0.0,2,0.026786949960662,0.0,0.0021647763945347384,0.0013393474980331,False
1,fn167,6.5604,F3,-0.02108524350547812,-0.6944858881937949,2,-0.03190821894513474,-0.7021580621298158,0.013266463367151373,0.03514413459775859,True
1,fn167,6.5604,F5,0.05180428015863804,-0.06427716921764355,2,0.05314347571160522,-0.06198351546034335,0.002655991770970762,0.00408233548337609,True
1,fn167,5.601,A33,0.32245412486981695,0.0,2,0.3265827164007068,0.0,0.004128591530889847,0.01632913582003534,True
1,fn167,5.601,A35,0.05766338712968895,0.0,2,0.05867214428446609,0.0,0.0010087571547771415,0.002933607214223305,True
1,fn167,5.601,A53,-0.014587623815356951,0.0,2,-0.018683568230371168,0.0,0.004095944415014216,0.001,False
1,fn167,5.601,A55,0.03420200885655742,0.0,2,0.0341258011357824,0.0,7.62077207750178e-05,0.0017062900567891203,True
1,fn167,5.601,B33,0.22089825175176425,0.0,2,0.2350612906589205,0.0,0.014163038907156256,0.011753064532946026,False
1,fn167,5.601,B35,-0.20065697628840612,0.0,2,-0.20318068363031386,0.0,0.0025237073419077383,0.010159034181515694,True
1,fn167,5.601,B53,0.23472720763013033,0.0,2,0.23540654872771746,0.0,0.0006793410975871328,0.011770327436385874,True
1,fn167,5.601,B55,0.03149116528046745,0.0,2,0.033896199626525424,0.0,0.0024050343460579743,0.0016948099813262714,False
1,fn167,5.601,F3,-0.03349766504296338,-0.6979857183767915,2,-0.042521087181087956,-0.7061248828325878,0.012151878254874631,0.0353701990738813,True
1,fn167,5.601,F5,0.039988975993557746,-0.06514840728788529,2,0.04111162819258022,-0.06281397923010383,0.0025903479142631238,0.003753585605579308,True
1,fn226,20.646,A33,0.1976041013723299,0.0,2,0.18890119297460783,0.0,0.008702908397722059,0.009445059648730393,True
1,fn226,20.646,A35,0.0008099378246014309,0.0,2,0.0017996260840376442,0.0,0.0009896882594362133,0.001,True
1,fn226,20.646,A53,0.0029032959246392902,0.0,2,0.0029912031613777367,0.0,8.790723673844647e-05,0.001,True
1,fn226,20.646,A55,0.008845946567003224,0.0,2,0.008236638797569576,0.0,0.0006093077694336486,0.001,True
1,fn226,20.646,B33,0.217295580071322,0.0,2,0.246649669100072,0.0,0.029354089028750002,0.0123324834550036,False
1,fn226,20.646,B35,-0.19630389301540827,0.0,2,-0.18256433701956276,0.0,0.013739555995845504,0.009128216850978138,False
1,fn226,20.646,B53,0.198713385656674,0.0,2,0.18619035391620992,0.0,0.012523031740464097,0.009309517695810496,False
1,fn226,20.646,B55,-0.0013744063504839122,0.0,2,-0.0014088215389412653,0.0,3.441518845735312e-05,0.001,True
1,fn226,20.646,F3,-0.004120549139964693,-0.4254246077853807,2,-0.003630246516043461,-0.4194853387549948,0.005959472567125853,0.020975052331291093,True
1,fn226,20.646,F5,0.10104484496091279,-0.02230256077696083,2,0.09791286767097132,-0.022259737969996723,0.0031322700294683066,0.005020564109252579,True
1,fn226,16.8796,A33,0.20573236651847762,0.0,2,0.1982045638622579,0.0,0.0075278026562197176,0.009910228193112896,True
1,fn226,16.8796,A35,0.003648104282549526,0.0,2,0.004880402454144169,0.0,0.0012322981715946432,0.001,False
1,fn226,16.8796,A53,7.096752624904543e-05,0.0,2,-1.7416902267064194e-05,0.0,8.838442851610961e-05,0.001,True
1,fn226,16.8796,A55,0.009744833745243488,0.0,2,0.009068084466310635,0.0,0.0006767492789328533,0.001,True
1,fn226,16.8796,B33,0.26305619478788533,0.0,2,0.28283547990009605,0.0,0.01977928511221072,0.014141773995004804,False
1,fn226,16.8796,B35,-0.18738255502842038,0.0,2,-0.17664733268116237,0.0,0.010735222347258017,0.008832366634058118,False
1,fn226,16.8796,B53,0.19458528482539214,0.0,2,0.184713548493601,0.0,0.009871736331791142,0.009235677424680051,False
1,fn226,16.8796,B55,-0.0015558400970473816,0.0,2,-0.0008872240366578068,0.0,0.0006686160603895748,0.001,True
1,fn226,16.8796,F3,-0.035812938101403624,-0.5229656616202152,2,-0.03492359681350162,-0.5145704227824275,0.008442213161835358,0.025787709166232575,True
1,fn226,16.8796,F5,0.08552597995824171,-0.029645624576547437,2,0.08287397208274697,-0.03004637371926365,0.0026821158899409856,0.0044076296981624885,True
1,fn226,13.4712,A33,0.2191635149528748,0.0,2,0.21223832413566937,0.0,0.00692519081720544,0.01061191620678347,True
1,fn226,13.4712,A35,0.008233503580596173,0.0,2,0.009490490501727868,0.0,0.001256986921131695,0.001,False
1,fn226,13.4712,A53,-0.004061824497746265,0.0,2,-0.004139083108397826,0.0,7.725861065156162e-05,0.001,True
1,fn226,13.4712,A55,0.011535191809135713,0.0,2,0.010821235233069037,0.0,0.000713956576066677,0.001,True
1,fn226,13.4712,B33,0.25134187653596907,0.0,2,0.2616592951322772,0.0,0.010317418596308137,0.01308296475661386,True
1,fn226,13.4712,B35,-0.1955270584370067,0.0,2,-0.1872686088964415,0.0,0.008258449540565205,0.009363430444822076,True
1,fn226,13.4712,B53,0.2049918941189307,0.0,2,0.19713146097999393,0.0,0.007860433138936779,0.009856573048999697,True
1,fn226,13.4712,B55,0.0026170879923631467,0.0,2,0.003678627119654004,0.0,0.0010615391272908573,0.001,False
1,fn226,13.4712,F3,-0.06372633274800915,-0.5828197384691053,2,-0.06283664037901503,-0.5731540256856447,0.009706572831015097,0.028829411220738718,True
1,fn226,13.4712,F5,0.06591292356527295,-0.032312628896233035,2,0.06387602452836776,-0.03317461965088393,0.002211783386240375,0.003598854643678129,True
1,fn226,11.899999999999999,A33,0.2268103410742,0.0,2,0.21997405128358763,0.0,0.0068362897906123765,0.010998702564179383,True
1,fn226,11.899999999999999,A35,0.010844797193959128,0.0,2,0.01204146670024751,0.0,0.001196669506288382,0.001,False
1,fn226,11.899999999999999,A53,-0.006327111215909439,0.0,2,-0.006340195526272762,0.0,1.3084310363323595e-05,0.001,True
1,fn226,11.899999999999999,A55,0.013231677810154439,0.0,2,0.01249368686560566,0.0,0.0007379909445487786,0.001,True
1,fn226,11.899999999999999,B33,0.22805280537407838,0.0,2,0.2347777608022367,0.0,0.006724955428158319,0.011738888040111835,True
1,fn226,11.899999999999999,B35,-0.20492116950957867,0.0,2,-0.19740591844798566,0.0,0.007515251061593009,0.009870295922399283,True
1,fn226,11.899999999999999,B53,0.21434116231563216,0.0,2,0.20703885142448933,0.0,0.0073023108911428325,0.010351942571224466,True
1,fn226,11.899999999999999,B55,0.005986767336152895,0.0,2,0.007075287047749854,0.0,0.001088519711596959,0.001,False
1,fn226,11.899999999999999,F3,-0.07425952079323277,-0.6003727545635943,2,-0.07349440912157072,-0.5904486297939708,0.009953574650002243,0.02975025262908311,True
1,fn226,11.899999999999999,F5,0.05593111602241585,-0.032198764992676834,2,0.054202452369970275,-0.03327547002306359,0.002036558799972791,0.0031800796956109054,True
1,fn226,10.4354,A33,0.23437264236400251,0.0,2,0.2275185054518056,0.0,0.006854136912196912,0.01137592527259028,True
1,fn226,10.4354,A35,0.013432167779795081,0.0,2,0.014537475800903693,0.0,0.0011053080211086124,0.001,False
1,fn226,10.4354,A53,-0.00853455869590974,0.0,2,-0.008460005278007828,0.0,7.45534179019125e-05,0.001,True
1,fn226,10.4354,A55,0.015847182164306126,0.0,2,0.015065553843833488,0.0,0.0007816283204726375,0.001,True
1,fn226,10.4354,B33,0.19806454204960794,0.0,2,0.2021364966334885,0.0,0.0040719545838805715,0.010106824831674426,True
1,fn226,10.4354,B35,-0.216304100047544,0.0,2,-0.20919325311278755,0.0,0.007110846934756443,0.010459662655639378,True
1,fn226,10.4354,B53,0.2250553778308715,0.0,2,0.2180244498541238,0.0,0.007030927976747703,0.01090122249270619,True
1,fn226,10.4354,B55,0.009770768441510147,0.0,2,0.010790223991813204,0.0,0.0010194555503030573,0.001,False
1,fn226,10.4354,F3,-0.08186444158286456,-0.611057948911324,2,-0.08128079965101492,-0.6010728777695717,0.010002113957082647,0.030327181404727635,True
1,fn226,10.4354,F5,0.046469578157719425,-0.03139897286011949,2,0.04502907965725261,-0.03266824362791756,0.0019199177617371633,0.002781560783315807,True
1,fn226,9.0582,A33,0.24156217719018183,0.0,2,0.23461749171649332,0.0,0.006944685473688511,0.011730874585824667,True
1,fn226,9.0582,A35,0.015897103716719544,0.0,2,0.016893197825822125,0.0,0.0009960941091025806,0.001,True
1,fn226,9.0582,A53,-0.01061168421469989,0.0,2,-0.010436956439191994,0.0,0.00017472777550789527,0.001,True
1,fn226,9.0582,A55,0.01990256026429871,0.0,2,0.019039289796730353,0.0,0.0008632704675683583,0.001,True
1,fn226,9.0582,B33,0.16469175896118163,0.0,2,0.16692705785364326,0.0,0.002235298892461629,0.008346352892682164,True
1,fn226,9.0582,B35,-0.22862718463209353,0.0,2,-0.22164961727248364,0.0,0.0069775673596098875,0.011082480863624183,True
1,fn226,9.0582,B53,0.23628063807063515,0.0,2,0.22929824453275907,0.0,0.00698239353787608,0.011464912226637954,True
1,fn226,9.0582,B55,0.013697278532619782,0.0,2,0.014578904778659377,0.0,0.0008816262460395949,0.001,True
1,fn226,9.0582,F3,-0.086545930200102,-0.6163273552339943,2,-0.08618132959459493,-0.60643298448105,0.00990108611205133,0.030626303492148933,True
1,fn226,9.0582,F5,0.03766086997074606,-0.030123301007411844,2,0.03648496539411208,-0.031561407445655346,0.0018576602760101634,0.0024120920068273852,True
1,fn226,7.7676,A33,0.24809512090391825,0.0,2,0.24101811457615718,0.0,0.007077006327761065,0.01205090572880786,True
1,fn226,7.7676,A35,0.01814127501870878,0.0,2,0.01902276326304603,0.0,0.0008814882443372515,0.001,True
1,fn226,7.7676,A53,-0.012485172110137076,0.0,2,-0.012207933257274524,0.0,0.00027723885286255225,0.001,True
1,fn226,7.7676,A55,0.026212532202488682,0.0,2,0.025202893054301723,0.0,0.001009639148186959,0.0012601446527150863,True
1,fn226,7.7676,B33,0.13104478407042428,0.0,2,0.1321104362168399,0.0,0.0010656521464156299,0.006605521810841996,True
1,fn226,7.7676,B35,-0.24087137915585863,0.0,2,-0.23383217313081975,0.0,0.00703920602503888,0.011691608656540987,True
1,fn226,7.7676,B53,0.2471975242014441,0.0,2,0.2401088236585611,0.0,0.00708870054288302,0.012005441182928055,True
1,fn226,7.7676,B55,0.01749723196732516,0.0,2,0.0182014088931459,0.0,0.0007041769258207403,0.001,True
1,fn226,7.7676,F3,-0.08833464012260579,-0.6173652959700279,2,-0.08820606113570978,-0.6076737648632651,0.00969238400751962,0.03070210553545845,True
1,fn226,7.7676,F5,0.02966602525050282,-0.028564226603297375,2,0.02872724883309999,-0.030145297409439425,0.001838772975629771,0.002082062547945186,True
1,fn226,6.579,A33,0.2537128132392818,0.0,2,0.2464898176469986,0.0,0.0072229955922832045,0.01232449088234993,True
1,fn226,6.579,A35,0.020074275798130557,0.0,2,0.020847241589196912,0.0,0.0007729657910663552,0.0010423620794598456,True
1,fn226,6.579,A53,-0.014087555637281817,0.0,2,-0.013714764749690642,0.0,0.0003727908875911755,0.001,True
1,fn226,6.579,A55,0.036006225274504,0.0,2,0.03474706978385211,0.0,0.001259155490651892,0.0017373534891926053,True
1,fn226,6.579,B33,0.09996508751719148,0.0,2,0.10036336103110127,0.0,0.00039827351390979426,0.005018168051555064,True
1,fn226,6.579,B35,-0.2520870919482183,0.0,2,-0.24487104114608957,0.0,0.007216050802128754,0.012243552057304478,True
1,fn226,6.579,B53,0.2570515929333209,0.0,2,0.2497705507454663,0.0,0.007281042187854608,0.012488527537273315,True
1,fn226,6.579,B55,0.02091843824493037,0.0,2,0.021434791078945116,0.0,0.0005163528340147473,0.0010717395539472558,True
1,fn226,6.579,F3,-0.08740388982427937,-0.6153211221407198,2,-0.0875055457686177,-0.6059045238164805,0.009417147016537689,0.030609537423879004,True
1,fn226,6.579,F5,0.02266900913244567,-0.026912626888806124,2,0.021935674625913597,-0.028608958053913076,0.0018480581484855243,0.0018025303757665968,False
1,fn282,24.394999999999996,A33,0.17289967286704436,0.0,2,0.16999116099629874,0.0,0.002908511870745617,0.008499558049814938,True
1,fn282,24.394999999999996,A35,-0.0024393322472037286,0.0,2,-0.0029344094265260977,0.0,0.000495077179322369,0.001,True
1,fn282,24.394999999999996,A53,-0.0034939711645797476,0.0,2,-0.0042997189275136485,0.0,0.0008057477629339008,0.001,True
1,fn282,24.394999999999996,A55,0.006073793732567598,0.0,2,0.006051572566527726,0.0,2.2221166039872176e-05,0.001,True
1,fn282,24.394999999999996,B33,0.1486928871650391,0.0,2,0.16966662680164057,0.0,0.020973739636601485,0.008483331340082029,False
1,fn282,24.394999999999996,B35,-0.2184890320968297,0.0,2,-0.21422799258155487,0.0,0.004261039515274845,0.010711399629077745,True
1,fn282,24.394999999999996,B53,0.21524330819002166,0.0,2,0.2078383156459103,0.0,0.007404992544111366,0.010391915782295515,True
1,fn282,24.394999999999996,B55,-0.0006945552073735299,0.0,2,-0.0005820273723217647,0.0,0.00011252783505176522,0.001,True
1,fn282,24.394999999999996,F3,-0.08934222078601124,-0.4608697988288859,2,-0.10222463495046148,-0.4488700282162681,0.01760542784086414,0.02301815469480712,True
1,fn282,24.394999999999996,F5,0.06549623254007866,-0.02140309229783987,2,0.0671359891950571,-0.022546082552157714,0.001998806796319156,0.0035410333532909346,True
1,fn282,19.842000000000002,A33,0.17767641008099994,0.0,2,0.17538558377421504,0.0,0.002290826306784899,0.008769279188710752,True
1,fn282,19.842000000000002,A35,-0.0011014633775270012,0.0,2,-0.0014966198322132408,0.0,0.00039515645468623964,0.001,True
1,fn282,19.842000000000002,A53,-0.004899072754205796,0.0,2,-0.00590520678038636,0.0,0.0010061340261805643,0.001,False
1,fn282,19.842000000000002,A55,0.007254368185898015,0.0,2,0.007197456380282493,0.0,5.6911805615521976e-05,0.001,True
1,fn282,19.842000000000002,B33,0.14599994168102273,0.0,2,0.16448360924149596,0.0,0.018483667560473233,0.008224180462074798,False
1,fn282,19.842000000000002,B35,-0.22078337578582516,0.0,2,-0.21723951843970424,0.0,0.003543857346120921,0.010861975921985213,True
1,fn282,19.842000000000002,B53,0.21953688793313597,0.0,2,0.21306522363023836,0.0,0.006471664302897612,0.010653261181511919,True
1,fn282,19.842000000000002,B55,0.000723232085090164,0.0,2,0.0010427875030435349,0.0,0.0003195554179533709,0.001,True
1,fn282,19.842000000000002,F3,-0.1082569405369011,-0.5111607257291768,2,-0.12127090289982508,-0.503186852123667,0.015262564550567773,0.025879704405202538,True
1,fn282,19.842000000000002,F5,0.05189167847116982,-0.020239640094727018,2,0.053996076867022694,-0.02047609701646728,0.002117641254865191,0.002887406650463874,True
1,fn282,15.739,A33,0.18331744268290873,0.0,2,0.181655354066894,0.0,0.0016620886160147175,0.0090827677033447,True
1,fn282,15.739,A35,0.000501508136919054,0.0,2,0.00020451072548300354,0.0,0.0002969974114360505,0.001,True
1,fn282,15.739,A53,-0.006477632561003787,0.0,2,-0.007690181286422754,0.0,0.001212548725418967,0.001,False
1,fn282,15.739,A55,0.009541194308144998,0.0,2,0.009447581044633694,0.0,9.361326351130413e-05,0.001,True
1,fn282,15.739,B33,0.12105022649239945,0.0,2,0.13530752683748296,0.0,0.014257300345083504,0.006765376341874148,False
1,fn282,15.739,B35,-0.2288454088168174,0.0,2,-0.2261725331171477,0.0,0.0026728756996697023,0.011308626655857384,True
1,fn282,15.739,B53,0.22884718648256702,0.0,2,0.223838742586727,0.0,0.005008443895840015,0.011191937129336351,True
1,fn282,15.739,B55,0.0034681860471466107,0.0,2,0.00406669781593424,0.0,0.000598511768787629,0.001,True
1,fn282,15.739,F3,-0.11752928144937792,-0.5352941694337802,2,-0.12951057720197398,-0.5313601990940103,0.012610613408766647,0.02734577896076535,True
1,fn282,15.739,F5,0.037869084978952285,-0.017378257551251945,2,0.040092372969015876,-0.016900713081390663,0.0022739960878277905,0.002175449650616031,False
1,fn282,13.855,A33,0.18610154137995832,0.0,2,0.18472902000181787,0.0,0.001372521378140451,0.009236451000090894,True
1,fn282,13.855,A35,0.0012996369590331553,0.0,2,0.0010473246015019614,0.0,0.00025231235753119387,0.001,True
1,fn282,13.855,A53,-0.007241225505233395,0.0,2,-0.0085495502626216,0.0,0.0013083247573882047,0.001,False
1,fn282,13.855,A55,0.011462919148717228,0.0,2,0.011351597963801967,0.0,0.00011132118491526122,0.001,True
1,fn282,13.855,B33,0.10401080702488907,0.0,2,0.11594401497460498,0.0,0.011933207949715904,0.005797200748730249,False
1,fn282,13.855,B35,-0.2340666385889705,0.0,2,-0.23182951233985782,0.0,0.002237126249112681,0.011591475616992891,True
1,fn282,13.855,B53,0.23438564290513086,0.0,2,0.23017103343777368,0.0,0.004214609467357189,0.011508551671888684,True
1,fn282,13.855,B55,0.0050795817405832845,0.0,2,0.00582439673826796,0.0,0.0007448149976846752,0.001,True
1,fn282,13.855,F3,-0.11837954663118848,-0.5396461191414528,2,-0.1295637691813448,-0.5375760174424434,0.01137418810709874,0.027648451349657682,True
1,fn282,13.855,F5,0.031310568314795964,-0.015613141129702203,2,0.033487266975822993,-0.014855753842286972,0.0023047022723239247,0.0018317276487872518,False
1,fn282,12.10175,A33,0.18867618462333016,0.0,2,0.18756303742072744,0.0,0.0011131472026027212,0.009378151871036373,True
1,fn282,12.10175,A35,0.0020411041586899307,0.0,2,0.001828675235825953,0.0,0.0002124289228639777,0.001,True
1,fn282,12.10175,A53,-0.007941324096707173,0.0,2,-0.009335775453984244,0.0,0.0013944513572770705,0.001,False
1,fn282,12.10175,A55,0.014215433291015963,0.0,2,0.014087483944681307,0.0,0.00012794934633465586,0.001,True
1,fn282,12.10175,B33,0.08626169470757578,0.0,2,0.0959541971456179,0.0,0.009692502438042122,0.004797709857280895,False
1,fn282,12.10175,B35,-0.23943810999280143,0.0,2,-0.23760691334979117,0.0,0.0018311966430102633,0.011880345667489559,True
1,fn282,12.10175,B53,0.23991054020032468,0.0,2,0.23645886566364624,0.0,0.0034516745366784396,0.011822943283182313,True
1,fn282,12.10175,B55,0.006683772961150678,0.0,2,0.00756788030895766,0.0,0.0008841073478069814,0.001,True
1,fn282,12.10175,F3,-0.11687427478649766,-0.5401077119970992,2,-0.12715507360377917,-0.5397243163813451,0.010287945203955765,0.02772502256250177,True
1,fn282,12.10175,F5,0.02532283510974447,-0.013799888911768591,2,0.027399420836689534,-0.012813725343491005,0.0022988533804377234,0.0015123820775224432,False
1,fn282,10.45775,A33,0.19099373673376002,0.0,2,0.19010841903513595,0.0,0.0008853176986240718,0.009505420951756799,True
1,fn282,10.45775,A35,0.002711008883691512,0.0,2,0.002533546986375315,0.0,0.0001774618973161969,0.001,True
1,fn282,10.45775,A53,-0.008567530942407324,0.0,2,-0.010037877786131626,0.0,0.0014703468437243013,0.001,False
1,fn282,10.45775,A55,0.018259007792090783,0.0,2,0.018115368837295153,0.0,0.00014363895479562946,0.001,True
1,fn282,10.45775,B33,0.06891536570146677,0.0,2,0.07653102917749059,0.0,0.007615663476023826,0.0038265514588745296,False
1,fn282,10.45775,B35,-0.24465379670539053,0.0,2,-0.24319029441245643,0.0,0.001463502292934099,0.012159514720622822,True
