xi,eta,arc_length
6.655632974723086,0.17356766713662086,0.0
6.639483744798823,0.17513168926546116,0.016224789439811496
6.622539772488896,0.17336772384865706,0.033260333799510114
6.605808070154137,0.17969648066035784,0.0511489621930066
6.594325128491165,0.1945583081130294,0.06993011935832022
6.5960192977880165,0.2142074751995023,0.08965218762710292
6.605754961628311,0.23248324331852552,0.11035935669367328
6.618383664997963,0.2501832208652236,0.13210270864207968
6.637396870683821,0.2628182757609398,0.15493134422703086
6.659318562453374,0.2725181511163611,0.17890316418192828
6.6840633836013765,0.27712074372389356,0.20407239206753347
6.710489793542592,0.27744942146448787,0.23050084588984987
6.737939955493345,0.2733843608520618,0.2582503703705554
6.76609891500799,0.26589805774275016,0.28738748991233415
6.795320099623099,0.2568364197561077,0.31798145848967435
6.825999442751419,0.2473123579237922,0.3501051234202352
6.858190764563595,0.2372414742242878,0.38383498998540305
6.891820859910241,0.22613670643512432,0.41925107645293536
6.927999589080616,0.2175334840598517,0.45643865340575324
6.966247778436309,0.20967982657878967,0.4954848302329255
7.0062880708551525,0.20086341623365075,0.5364842705749636
7.04847924843512,0.1923230710309032,0.5795311399357713
7.093570222866394,0.1891370482721162,0.6247345326865522
7.140973099180697,0.18680090987788825,0.6721949396113361
7.190685241456252,0.1833124405370915,0.7220293304269831
7.2427776844377165,0.1783667771170207,0.7743560177140816
7.297378625952809,0.17226956472786084,0.829296338183233
7.353841736386015,0.16042973859751763,0.8869874494794217
7.4132612451450255,0.14865023368550184,0.9475633090039409
7.476180923282775,0.13942039581410345,1.0111563573983235
7.54287325709401,0.13546097926716905,1.0779661199228332
7.611338221746734,0.11891782050260274,1.1484013915330735
7.660503387397013,0.06461547698687625,1.2216540913107568
7.688454779474412,-0.007976058172299932,1.299441052273571
7.739628177414452,-0.07029828014626813,1.380080843992686
7.79513827568638,-0.13519441939930663,1.465479204047835
7.836530682772696,-0.21441183273703762,1.554858899394822
7.851511374717828,-0.30766716568584684,1.6493098298007647
7.825052926549869,-0.4019185827962811,1.7472045646274224
7.782288952027732,-0.4975345960325426,1.8519479630071147
7.7002404878576804,-0.5682590811536494,1.9602711058174571
7.599413777810067,-0.6101235913892233,2.069443733688595
7.446772891933836,-0.6368039157905426,2.2243988231540275
7.45062870317437,-0.5759453531550291,2.2853794096253246
7.578543047596054,-0.6052389079369047,2.4166051382786184
7.707747543250591,-0.5624097458349869,2.552723244435351
7.802627477293713,-0.44905181389534676,2.700548217351497
7.845144405301599,-0.3027594288921174,2.8528937163895747
7.7976651659222185,-0.14762833439329223,3.0151279133162645
7.65223605278253,-0.05523531472926343,3.1874244513872134
7.648607339550127,0.11576262784528252,3.3584608917280097
7.825010129852306,0.14649787670213393,3.5375212166151466
8.021358053903148,0.12530531785737822,3.7350095246980906
8.225946997957534,0.12160463504173254,3.9396319356959837
8.441339312181256,0.11427588031031216,4.155148894825802
8.667364561751553,0.10796636428168131,4.381262192612179
8.904755971520084,0.1019449965981642,4.618729955267809
9.154016001985271,0.09612567133974727,4.8680579066370235
9.415755536879136,0.09059754486138284,5.12985581401754
9.690591378104852,0.08530239639395194,5.404742660228011
9.979178589494415,0.08024947947106968,5.69337410436921
10.282203156574854,0.07542635657164887,5.996437052894413
10.600386043348395,0.07082790980303444,6.314653166798514
10.934484245275343,0.06644764132074016,6.648780081731742
11.285292748040545,0.062279660024390275,6.999613343667451
11.653646370357606,0.05831808185226512,7.3679882684054325
12.04042175538734,0.05455702857156845,7.754781939484316
12.446539450486323,0.050990592129859985,8.160915294112328
12.872966094648852,0.04761274706664031,8.587355316494126
13.320716716937305,0.044417447850697955,9.035117340003016
13.79085714826208,0.04139841001018891,9.505267464703337
14.284506558769218,0.03854953520369719,9.998925095639704
14.802840114864006,0.035864106501837564,10.517265608142038
15.34709178316399,0.033336390140827385,11.061523146259166
15.918557251171064,0.030958544187478853,11.632993561307856
16.518597036200838,0.028726670823768813,12.23303749709697
17.14863967641364,0.026628893005399206,12.863083629660368
17.810185210246342,0.024668214625834125,13.524632069000754
18.504808590994774,0.022812021619772024,14.219257929831501
19.23416420764908,0.0213141938693819,14.948615084477394
19.99998909777629,0.020882739993298375,15.714440096141809
