panel_index,kinematic_residual,scaled_kinematic_residual
0,5.060526333888967,5.060526333888967
1,-5.189610629266584,-5.189610629266584
2,-0.3392781111817693,-0.1354338151952095
3,6.3019117350016245,1.1807638084936183
4,5.015558741849687,0.7653559564810443
5,5.8642945496867815,1.0250804038615136
6,7.33664416684576,1.3995015396845676
7,7.315842829738217,2.1176286041924772
8,8.79408105083049,3.596184332658665
9,9.533784409322,9.533784409322
10,10.734220560466756,10.734220560466756
11,11.900572087344017,9.463797044594594
12,13.451390570224046,6.741168547738289
13,15.054533362371611,6.667138851994979
14,16.018091309172107,7.0877351081154565
15,16.329130976443512,7.180474191320666
16,17.047246645204915,7.175752213572604
17,17.801170935946946,9.811041336727932
18,17.409133532389962,10.83621547659926
19,17.50446690937656,10.279947257690797
20,18.97922215716461,11.959987333431934
21,20.033967811157837,20.033967811157837
22,19.538524008625267,19.538524008625267
23,19.72714415753154,19.72714415753154
24,20.79789897361266,20.79789897361266
25,22.13161536858035,22.13161536858035
26,25.243335191816573,15.149984714502601
27,32.475906868387256,20.45873338131322
28,43.21304502611147,35.33276769511197
29,56.71927072605111,56.71927072605111
30,37.47454016760824,19.689564010792036
31,593.001481117367,103.63333173750593
32,623.9412258730899,86.99593425177186
33,378.55153793796524,63.76208645610905
34,392.17160968028315,67.20073621193403
35,687.9425408621768,100.48475367106553
36,697.3923137689276,90.53133393498547
37,871.5292983697032,114.03781569840504
38,821.5571306406504,112.4301475853415
39,586.653177793923,107.486351325365
40,419.17226708455763,120.53373481490001
41,53.347811378806696,27.93830445202795
42,-50.50483392079813,-6.759088412993729
43,-43.53355959248064,-39.51152156020474
44,-413.78933817001166,-139.83789738211777
45,-649.4878223951652,-103.56052517508641
46,-905.3955928582578,-118.85061169738417
47,-722.9275325304433,-97.5208624382725
48,-354.48963645696574,-87.3806182259475
49,-684.9269319701905,-89.54063659223361
50,22.41874424913387,18.700684519164223
51,-2.3413713350193923,-2.3413713350193923
52,-0.7580828637275505,-0.7580828637275505
53,-0.8444785551379483,-0.8444785551379483
54,-0.6971185416319727,-0.6971185416319727
55,-0.592760660423657,-0.592760660423657
56,-0.5105126903523821,-0.5105126903523821
57,-0.44048317304804924,-0.44048317304804924
58,-0.38461526670955704,-0.38461526670955704
59,-0.33780734583030625,-0.33780734583030625
60,-0.2987227997821668,-0.2987227997821668
61,-0.26557127585969686,-0.26557127585969686
62,-0.23722949598033846,-0.23722949598033846
63,-0.21278159748535302,-0.21278159748535302
64,-0.19152992516009343,-0.19152992516009343
65,-0.17292505453177123,-0.17292505453177123
66,-0.15653087322522755,-0.15653087322522755
67,-0.14200004329090504,-0.14200004329090504
68,-0.1290491539040272,-0.1290491539040272
69,-0.11745358655003656,-0.11745358655003656
70,-0.10701778218311984,-0.10701778218311984
71,-0.09760204689271793,-0.09760204689271793
72,-0.08904801799982796,-0.08904801799982796
73,-0.0813043855917203,-0.0813043855917203
74,-0.07417147388831871,-0.07417147388831871
75,-0.06778646848437264,-0.06778646848437264
76,-0.06168978174928772,-0.06168978174928772
77,-0.05675429578379587,-0.05675429578379587
78,-0.045912358058877015,-0.045912358058877015
79,-0.013747808227698523,-0.013747808227698523
