eta,xi,pressure_coefficient
-0.9877753368006601,0.06932951015336561,7.81838877968073
-0.9633260104019805,0.20798853046009644,8.039569002578004
-0.938876684003301,0.3466475507668273,8.183343846274417
-0.9144273576046213,0.48530657107355846,8.271601537388126
-0.8899780312059418,0.6239655913802893,8.343756549886988
-0.8655287048072622,0.7626246116870201,8.410395753348912
-0.8410793784085826,0.9012836319937514,8.47607523291229
-0.816630052009903,1.0399426523004822,8.543355147937977
-0.7921807256112234,1.178601672607213,8.613939136824891
-0.7677313992125437,1.317260692913944,8.68909336866632
-0.7432820728138642,1.4559197132206751,8.76983922663782
-0.7188327464151846,1.5945787335274058,8.857060340786825
-0.694383420016505,1.7332377538341373,8.951570801987806
-0.6699340936178254,1.8718967741408679,9.054162888080711
-0.6454847672191458,2.010555794447599,9.165642951798304
-0.6210354408204661,2.14921481475433,9.286860347199312
-0.5965861144217866,2.2878738350610606,9.418732537843479
-0.572136788023107,2.4265328553677916,9.562268612424818
-0.5476874616244274,2.5651918756745227,9.718592911759924
-0.5232381352257478,2.7038508959812537,9.888970184113072
-0.49878880882706816,2.8425099162879848,10.074833560013179
-0.4743394824283885,2.981168936594716,10.27781663587688
-0.449890156029709,3.119827956901447,10.499791058675584
-0.4254408296310294,3.2584869772081775,10.742911205248063
-0.40099150323234983,3.397145997514908,11.009667850839215
-0.3765421768336702,3.5358050178216396,11.302953130405955
-0.35209285043499056,3.6744640381283706,11.626139626426438
-0.32764352403631103,3.8131230584351012,11.983177076441429
-0.30319419763763134,3.9517820787418323,12.378710984648105
-0.2787448712389517,4.090441099048563,12.818228314973267
-0.2542955448402722,4.229100119355294,13.308236333332681
-0.2298462184415926,4.3677591396620254,13.856481297439995
-0.2053968920429129,4.5064181599687565,14.472213460270583
-0.18094756564423337,4.6450771802754875,15.16650243179037
-0.15649823924555373,4.783736200582219,15.952599453097209
-0.1320489128468741,4.92239522088895,16.846324320052297
-0.1075995864481945,5.06105424119568,17.866410807688542
-0.08315026004951492,5.199713261502411,19.03464466268704
-0.058700933650835396,5.338372281809142,20.375401283382928
-0.03425160725215576,5.477031302115873,21.913664693378365
-0.009802280853476175,5.615690322422603,23.66935166307966
0.014647045545203463,5.754349342729334,25.64260451225792
0.03909637194388316,5.893008363036066,27.776224460286585
0.06354569834256263,6.031667383342796,29.856436777673032
0.08799502474124221,6.170326403649527,31.230364707632333
0.1124443511399219,6.308985423956258,29.907886215528357
0.1368936775386015,6.447644444262989,20.749957674692737
0.16134300393728107,6.5863034645697205,-0.9497313142554162
