iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,0.5,0.05715308527480583,0.07521334163039482,0.06180137305999469,0.05774439294741738,0.00405698011257731,448.4054228987309,21.228937923457263,15.636185103035606,21.222318203983875,0.9996881747218228,15.681448179489324
