sigma,forced_motion_column,force_coefficient,moment_coefficient,lcg_from_transom_over_beam,calculated_force,calculated_moment,calculated_center_from_transom_over_beam,source_raw_target_force,source_raw_target_moment,source_raw_target_center_from_transom_over_beam,center_error_over_beam,required_increment_force,required_increment_moment,required_increment_center_from_transom_over_beam
1.4,forced_heave,B33,B53,1.47,2.1910487479756666,0.7588962976902606,1.8163621237963843,2.57342657,1.68764569,2.1257971032373386,-0.3094349794409543,0.38237782202433346,0.9287493923097395,3.8988788177956524
1.4,forced_pitch,B35,B55,1.47,-3.979358806152233,3.1887213056304944,0.668684647209843,-3.50582751,4.05594406,0.31308510660297717,0.3555995406068658,0.4735312961522329,0.8672227543695055,3.3013948020253068
