stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.014112714736607704,-0.0005914777274071737,0.0005914777274071737,253077.77367545944,7.742305505441791
source,640,0.013728028808124883,-0.0005111299715808582,0.0005111299715808582,570300.3125431435,7.740718744685082
source,1280,0.01369532170481076,-0.00047516400135504653,0.00047516400135504653,1375973.6602467254,7.739385310355999
candidate_factor_1,320,0.013859806289221208,-0.0009544801249034824,0.0009544801249034824,253074.53484911434,7.741954357967976
candidate_factor_1,640,0.013471500950091043,-0.000874612174540935,0.000874612174540935,570293.2146214081,7.740101650625681
candidate_factor_1,1280,0.01343814727233954,-0.0008388290989199296,0.0008388290989199296,1375958.1295971395,7.738768859858188
candidate_factor_0.5,320,0.013944387713741162,-0.0007728750478897155,0.0007728750478897155,253076.17793027603,7.742268685611534
candidate_factor_0.5,640,0.013557257320198355,-0.0006928857143603331,0.0006928857143603331,570296.8088210437,7.7404146480089215
candidate_factor_0.5,1280,0.013524134991055304,-0.0006570082306002293,0.0006570082306002293,1375965.9608893546,7.739081560466885
candidate_factor_0.25,320,0.014018294518896008,-0.0006820599422254962,0.0006820599422254962,253076.98485051628,7.742422578454316
candidate_factor_0.25,640,0.013632005075892796,-0.0006020110568294841,0.0006020110568294841,570298.5719821957,7.740567809540581
candidate_factor_0.25,1280,0.013599067510622037,-0.0005660871202499069,0.0005660871202499069,1375969.800172172,7.739234557383694
