time_s,total_vertical_force_n,total_pitch_moment_nm,raw_bem_vertical_force_n,raw_bem_pitch_moment_nm,pre_chine_bem_vertical_force_n,pre_chine_bem_pitch_moment_nm,post_chine_bem_vertical_force_n,post_chine_bem_pitch_moment_nm,bem_vertical_force_n,bem_pitch_moment_nm,front_vertical_force_n,front_pitch_moment_nm,transom_vertical_force_n,transom_pitch_moment_nm,active_plane_count,potential_bvp_relative_residual,pressure_bvp_relative_residual,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m
0.0,83.38226440388105,2.9651584047798973,68.4140215124393,-5.58679748881643,11.441888505665702,4.13522655971631,56.9721330067736,-9.715180630489199,68.4140215124393,-5.58679748881643,14.968242891441749,8.551955893596327,0.0,0.0,11,8.606421630547141e-16,1.3525453301040761e-15,5.551115123125783e-14,1.3877787807814457e-17
0.0054022474966839784,85.54622591918789,4.061606500533403,66.77315478190697,-6.409339224707675,9.734256238656332,3.3070859152636034,57.038898543250646,-9.708803666992864,66.77315478190697,-6.409339224707675,18.77307113728092,10.470945725241078,0.0,0.0,10,7.792669402746746e-16,1.1263394182340755e-15,2.0816681711721685e-14,0.0
0.010804494993367957,89.18154219535012,5.7946446415017965,66.2065008558068,-6.708316617968637,9.108267580250427,3.019541586270493,57.09823327555637,-9.723392210937003,66.2065008558068,-6.708316617968637,22.97504133954333,12.502961259470434,0.0,0.0,10,9.69154858134124e-16,1.2595319520663788e-15,2.7755575615628914e-14,0.0
0.016206742490051936,93.0008278095554,7.577152631779603,65.44585265135764,-7.044574399585954,8.349550042760953,2.6881145580021952,57.096302608596694,-9.730380625420434,65.44585265135764,-7.044574399585954,27.554975158197767,14.621727031365557,0.0,0.0,10,8.350295348594623e-16,1.13189652425228e-15,2.0816681711721685e-14,0.0
0.021608989986735914,85.65214895266195,4.3374411448388,70.83799993742355,-4.5336071627832935,13.77587059447102,5.203028990789524,57.06212934295253,-9.729785416972332,70.83799993742355,-4.5336071627832935,14.814149015238405,8.871048307622093,0.0,0.0,11,9.114031361141033e-16,1.8612105369540266e-15,5.551115123125783e-14,3.469446951953614e-18
0.02701123748341989,87.29215790432605,5.287821465688469,68.79731753457315,-5.535926588257955,11.830476156113967,4.170050806383925,56.966841378459186,-9.698365224214644,68.79731753457315,-5.535926588257955,18.49484036975289,10.823748053946424,0.0,0.0,10,1.0186742277588222e-15,1.6883407057023852e-15,2.0816681711721685e-14,0.0
0.03241348498010387,90.72876694020809,7.066117439939626,68.20072880829036,-5.811695233068759,11.309057483701515,3.8850583085318573,56.89167132458885,-9.692300344816463,68.20072880829036,-5.811695233068759,22.528038131917732,12.877812673008386,0.0,0.0,10,8.20007383239531e-16,8.978957701156005e-16,2.0816681711721685e-14,0.0
0.03781573247678785,94.33992206795976,8.866014985846949,67.45072610830353,-6.139058766942384,10.657615636688572,3.541555456396998,56.79311047161496,-9.682412730287934,67.45072610830353,-6.139058766942384,26.88919595965623,15.005073752789333,0.0,0.0,10,8.67421346124162e-16,9.303465766624802e-16,2.439454888092385e-14,0.0
0.04321797997347183,86.98675290757713,5.439190071650298,72.50943497778943,-3.616891946791849,15.783810245987222,6.030752443927058,56.72562473180221,-9.652990561322415,72.50943497778943,-3.616891946791849,14.477317929787702,9.056082018442147,0.0,0.0,11,8.80190477718036e-16,1.268182840430595e-15,5.551115123125783e-14,3.469446951953614e-18
0.048620227470155805,88.11447139757121,6.169610812179619,70.14639732267709,-4.8244173971918185,13.45729306231721,4.746468044675629,56.689104260359876,-9.577029701973924,70.14639732267709,-4.8244173971918185,17.968074074894115,10.994028209371438,0.0,0.0,10,6.061588737176229e-16,1.3905248809764827e-15,2.0816681711721685e-14,0.0
0.05402247496683978,91.15523496297212,7.847348402586418,69.39439003973678,-5.169486025655887,12.640101462287411,4.3353668223787905,56.75428857744937,-9.50840483679033,69.39439003973678,-5.169486025655887,21.76084492323534,13.016834428242305,0.0,0.0,10,7.164567135484644e-16,1.3183819480606344e-15,2.7755575615628914e-14,0.0
0.05942472246352376,94.40258569273439,9.563030821976861,68.57523642365345,-5.532312910326397,11.692186852045108,3.896177398784747,56.883049571608346,-9.423838412830067,68.57523642365345,-5.532312910326397,25.827349269080933,15.095343732303258,0.0,0.0,10,8.254007205678617e-16,1.1049619012666023e-15,1.3877787807814457e-14,0.0
0.06482696996020774,86.68032620181577,5.797351038219867,72.70817118321878,-3.294763209063357,15.701529603943086,6.064951268986897,57.006641579275694,-9.344735327786125,72.70817118321878,-3.294763209063357,13.972155018596997,9.092114247283224,0.0,0.0,11,9.616288152512743e-16,1.297427955000924e-15,2.0816681711721685e-14,3.469446951953614e-18
0.07022921745689172,87.50346183564542,6.4167472243743,70.28520033928413,-4.54990426014478,13.189006639893433,4.714199330198188,57.096193699390696,-9.24465327503193,70.28520033928413,-4.54990426014478,17.218261496361286,10.96665148451908,0.0,0.0,10,7.610072195566586e-16,1.0470320210516437e-15,2.0816681711721685e-14,0.0
0.0756314649535757,90.19767159586075,8.004329584623429,69.48416257724412,-4.90185242640322,12.27624295808403,4.295763177925006,57.207919619160094,-9.179326976242253,69.48416257724412,-4.90185242640322,20.71350901861664,12.90618201102665,0.0,0.0,10,6.858417084529271e-16,1.4677248015090586e-15,2.7755575615628914e-14,0.0
0.08103371245025967,93.03597333248706,9.603422334104792,68.60823594224944,-5.278240406011931,11.29755493805089,3.8557270305380715,57.31068100419855,-9.12315133238603,68.60823594224944,-5.278240406011931,24.42773739023763,14.881662740116722,0.0,0.0,10,7.671956373737944e-16,1.25056903176123e-15,3.469446951953614e-14,0.0
0.08643595994694366,85.65539963224019,5.845776606298928,72.33478779070442,-3.128345112961767,14.948420759920799,5.954333890437113,57.38636703078363,-9.077507257620688,72.33478779070442,-3.128345112961767,13.32061184153576,8.974121719260696,0.0,0.0,11,7.525069494070752e-16,1.3089111161796636e-15,5.551115123125783e-14,3.469446951953614e-18
0.09183820744362764,86.21654319223373,6.355094122675924,69.93498085580937,-4.385763066466144,12.53724157786209,4.649227145152074,57.39773927794728,-9.00819595685442,69.93498085580937,-4.385763066466144,16.281562336424354,10.740857189142067,0.0,0.0,10,8.327509415620446e-16,1.2078390747049797e-15,3.122502256758253e-14,0.0
0.09724045494031161,88.54912916540422,7.813986327813514,69.1093002266872,-4.7373054403651755,11.72475042877619,4.284460642703667,57.384549797911006,-8.984250114170202,69.1093002266872,-4.7373054403651755,19.439828938717035,12.55129176817869,0.0,0.0,10,7.514955611143019e-16,1.3584090741222217e-15,2.0708261494473135e-14,0.0
0.1026427024369956,90.9742216620653,9.261224257386468,68.20899147258352,-5.116436815547919,10.897323518954426,3.9019205367281398,57.311667953629104,-8.981696786809259,68.20899147258352,-5.116436815547919,22.76523018948179,14.377661072934387,0.0,0.0,10,7.313634023417619e-16,1.0614867447266078e-15,2.0816681711721685e-14,0.0
0.10804494993367957,84.06965317592766,5.611350938495213,71.51894751343471,-3.096391585686603,14.355252724713395,5.931412549767241,57.163694788721315,-9.004159842285793,71.51894751343471,-3.096391585686603,12.550705662492943,8.707742524181816,0.0,0.0,11,8.224087953961591e-16,1.7563783129646656e-15,3.0357660829594124e-14,3.469446951953614e-18
0.11344719743036355,84.39310335389413,6.001662592180281,69.1911806233901,-4.328815900114638,12.266904938658433,4.697577245729985,56.92427568473166,-9.025603473420562,69.1911806233901,-4.328815900114638,15.201922730504037,10.330478492294919,0.0,0.0,10,7.084361104603991e-16,1.4519385029604833e-15,2.7755575615628914e-14,0.0
